,target,source,value
1060,Lessing Julius Rosenwald,Lojze Spacal,1
1061,Lessing Julius Rosenwald,Bartholomaeus Spranger,1
1062,Lessing Julius Rosenwald,Jacques Picart I,2
1063,Lessing Julius Rosenwald,Paul de la Houve,2
1064,Lessing Julius Rosenwald,Esaias van de Velde I,1
1065,Lessing Julius Rosenwald,Adriaen Matham,2
1066,Lessing Julius Rosenwald,Johann Spillberg,2
1067,Lessing Julius Rosenwald,James Posselwhite,2
1068,Lessing Julius Rosenwald,Pieter Nason,2
1069,Lessing Julius Rosenwald,Andries Jacobsz Stock,2
1070,Lessing Julius Rosenwald,H. Stock,2
1071,Lessing Julius Rosenwald,James Hopwood I,2
1072,Lessing Julius Rosenwald,Nikolaus van der Horst,2
1073,Lessing Julius Rosenwald,Pierre Gourdelle,2
1074,Lessing Julius Rosenwald,William Greatbach,2
1075,Lessing Julius Rosenwald,James Thomson,2
1076,Lessing Julius Rosenwald,Robert Graves,2
1077,Lessing Julius Rosenwald,Nemesio Antunez,1
1078,Lessing Julius Rosenwald,Georges Aubert,1
1079,Lessing Julius Rosenwald,Jacques de Fornazeris,2
1080,Lessing Julius Rosenwald,Joseph Heintz the Elder,2
1081,Lessing Julius Rosenwald,French 20th Century,2
1082,Lessing Julius Rosenwald,Hereward Lester Cooke,2
1083,Lessing Julius Rosenwald,Georges Hurtrel,2
1084,Lessing Julius Rosenwald,Peggy Bacon,1
1085,Lessing Julius Rosenwald,Willem Hondius,2
1086,Lessing Julius Rosenwald,George Cooke,2
1087,Lessing Julius Rosenwald,Alexander Bannerman,1
1088,Lessing Julius Rosenwald,Jacobus Neeffs,2
1089,Lessing Julius Rosenwald,Robert van Voerst,2
1090,Lessing Julius Rosenwald,Edvard Munch,14
1091,Lessing Julius Rosenwald,Jacques Granthomme,2
1092,Lessing Julius Rosenwald,James Stow,2
1093,Lessing Julius Rosenwald,William Sheppard,2
1094,Lessing Julius Rosenwald,Pieter Claesz Soutman,1
1095,Lessing Julius Rosenwald,Andrew Stasik,1
1096,Lessing Julius Rosenwald,J. L. Steg,1
1097,Lessing Julius Rosenwald,Augustin de Saint-Aubin,1
1098,Lessing Julius Rosenwald,Austrian 12th Century,1
1099,Lessing Julius Rosenwald,Austrian 15th Century,1
1100,Lessing Julius Rosenwald,French 16th Century,1
1101,Lessing Julius Rosenwald,German 14th Century,1
1102,Lessing Julius Rosenwald,German 19th Century,1
1103,Lessing Julius Rosenwald,Polish 15th Century,1
1104,Lessing Julius Rosenwald,Sir Leslie Ward,1
1105,Lessing Julius Rosenwald,Nicholas Hilliard,2
1106,Lessing Julius Rosenwald,Armand Rassenfosse,2
1107,Lessing Julius Rosenwald,Alfred Rethel,2
1108,Lessing Julius Rosenwald,Michael Ponce de León,2
1109,Lessing Julius Rosenwald,Paul Revere,2
1110,Lessing Julius Rosenwald,Willem van Swanenburgh,2
1111,Lessing Julius Rosenwald,Joannes Meyssens,2
1112,Lessing Julius Rosenwald,John Dunstall,2
1113,Lessing Julius Rosenwald,Jerome David,2
1114,Lessing Julius Rosenwald,Sebastian Furck,2
1115,Lessing Julius Rosenwald,Hendrik Danckerts,2
1116,Lessing Julius Rosenwald,Jean de Courbes,2
1117,Lessing Julius Rosenwald,Louis Coquin,2
1118,Lessing Julius Rosenwald,Charles d' Agar,1
1119,Lessing Julius Rosenwald,Esme de Boulonois,2
1120,Lessing Julius Rosenwald,Martin Baes,2
1121,Lessing Julius Rosenwald,Jacques Picart II,2
1122,Lessing Julius Rosenwald,Isaac Brun,2
1123,Lessing Julius Rosenwald,Niccolò Nelli,2
1124,Lessing Julius Rosenwald,Christoph Oehler,2
1125,Lessing Julius Rosenwald,Frederick O'Hara,2
1126,Lessing Julius Rosenwald,Johan Barra,2
1127,Lessing Julius Rosenwald,G.M. Brighty,1
1128,Lessing Julius Rosenwald,Abraham Meindersz van der Wenne,1
1129,Lessing Julius Rosenwald,Society of American Graphic Artists,3
1130,Lessing Julius Rosenwald,Giulio Romano,3
1131,Lessing Julius Rosenwald,Abraham van Diepenbeeck,3
1132,Lessing Julius Rosenwald,Pepi Weixlgärtner-Neutra,3
1133,Lessing Julius Rosenwald,Robert Walker,3
1134,Lessing Julius Rosenwald,Reynold Weidenaar,3
1135,Lessing Julius Rosenwald,Fra Bartolommeo,3
1136,Lessing Julius Rosenwald,Peregrine Lovell,1
1137,Lessing Julius Rosenwald,German 16th Century,3
1138,Lessing Julius Rosenwald,French 15th Century,3
1139,Lessing Julius Rosenwald,Clarence E. Sherdon,3
1140,Lessing Julius Rosenwald,Ben Shahn,3
1141,Lessing Julius Rosenwald,J. Liepoldt,1
1142,Lessing Julius Rosenwald,Hans Baldung Grien,3
1143,Lessing Julius Rosenwald,Richard Parkes Bonington,3
1144,Lessing Julius Rosenwald,Agostino dei Musi,3
1145,Lessing Julius Rosenwald,Alfred Bendiner,3
1146,Lessing Julius Rosenwald,Hans Burgkmair I,3
1147,Lessing Julius Rosenwald,Theodor Matham,3
1148,Lessing Julius Rosenwald,Charles Henry Jeens,1
1149,Lessing Julius Rosenwald,Samuel Ireland,1
1150,Lessing Julius Rosenwald,Frederik van Hulsen,1
1151,Lessing Julius Rosenwald,Willem Wissing,1
1152,Lessing Julius Rosenwald,Anselmus von Hulle,1
1153,Lessing Julius Rosenwald,William Unger,1
1154,Lessing Julius Rosenwald,Joachim Zimmermann,1
1155,Lessing Julius Rosenwald,Pietro della Vecchia,1
1156,Lessing Julius Rosenwald,Jean-Léon Gérôme,1
1157,Lessing Julius Rosenwald,John Sartain,1
1158,Lessing Julius Rosenwald,William Fletcher,1
1159,Lessing Julius Rosenwald,Giovanni Lanfranco,3
1160,Lessing Julius Rosenwald,Hendrik Hondius I,13
1161,Lessing Julius Rosenwald,Franz Radziwill,3
1162,Lessing Julius Rosenwald,Jacob Matham,3
1163,Lessing Julius Rosenwald,Albrecht Altdorfer,3
1164,Lessing Julius Rosenwald,Willem Kip,1
1165,Lessing Julius Rosenwald,Caravaggio,3
1166,Lessing Julius Rosenwald,Johannes van Munnickhuysen,1
1167,Lessing Julius Rosenwald,Ernst Oppler,3
1168,Lessing Julius Rosenwald,Jan Muller,3
1169,Lessing Julius Rosenwald,Karl Bodmer,3
1170,Lessing Julius Rosenwald,Charles Germain de Saint-Aubin,13
1171,Lessing Julius Rosenwald,Jacob van der Heyden,3
1172,Lessing Julius Rosenwald,August Gaul,3
1173,Lessing Julius Rosenwald,Master MZ,3
1174,Lessing Julius Rosenwald,Max Pechstein,13
1175,Lessing Julius Rosenwald,Jean-Baptiste-Michel Dupreel,3
1176,Lessing Julius Rosenwald,Martin Schongauer,13
1177,Lessing Julius Rosenwald,Stella Drabkin,3
1178,Lessing Julius Rosenwald,Karl Schmidt-Rottluff,13
1179,Lessing Julius Rosenwald,Theo von Brockhusen,3
1180,Lessing Julius Rosenwald,James Ensor,3
1181,Lessing Julius Rosenwald,Wenceslaus Hollar,13
1182,Lessing Julius Rosenwald,Hans Meid,3
1183,Lessing Julius Rosenwald,Louis Petit,3
1184,Lessing Julius Rosenwald,Jean Rabel,3
1185,Lessing Julius Rosenwald,Ae. Hol,1
1186,Lessing Julius Rosenwald,Harold Persico Paris,13
1187,Lessing Julius Rosenwald,Josef Albers,3
1188,Lessing Julius Rosenwald,Heinrich Aldegrever,3
1189,Lessing Julius Rosenwald,Francis Hocius,1
1190,Lessing Julius Rosenwald,Jo Hallbrock,1
1191,Lessing Julius Rosenwald,Leonardo da Vinci,3
1192,Lessing Julius Rosenwald,Charles David,1
1193,Lessing Julius Rosenwald,Andrea Mantegna,3
1194,Lessing Julius Rosenwald,German 13th Century,3
1195,Lessing Julius Rosenwald,Master BM,3
1196,Lessing Julius Rosenwald,Frans Masereel,3
1197,Lessing Julius Rosenwald,Andr. Cramerus Iun. Magdeb.,1
1198,Lessing Julius Rosenwald,Gerrit van Honthorst,3
1199,Lessing Julius Rosenwald,Misch Kohn,3
1200,Lessing Julius Rosenwald,Francis Holl,1
1201,Lessing Julius Rosenwald,Johann Heinrich Schoenfeld,1
1202,Lessing Julius Rosenwald,Jan Lievens,3
1203,Lessing Julius Rosenwald,Jonas Suyderhoff,1
1204,Lessing Julius Rosenwald,Marc Duval,1
1205,Lessing Julius Rosenwald,Jan van Ravesteyn,1
1206,Lessing Julius Rosenwald,A. Hertochs,3
1207,Lessing Julius Rosenwald,James Gammon,1
1208,Lessing Julius Rosenwald,Franz Hogenberg,3
1209,Lessing Julius Rosenwald,John Fillian,1
1210,Lessing Julius Rosenwald,Johann Hainzelman,1
1211,Lessing Julius Rosenwald,Peter Isselburg,3
1212,Lessing Julius Rosenwald,Edward Finden,1
1213,Lessing Julius Rosenwald,Edouard Ancourt,3
1214,Lessing Julius Rosenwald,Wolfgang Kilian,3
1215,Lessing Julius Rosenwald,James Fittler,1
1216,Lessing Julius Rosenwald,William Holl I,3
1217,Lessing Julius Rosenwald,Johannes Pieter de Frey,1
1218,Lessing Julius Rosenwald,Matthaus Greuter,1
1219,Lessing Julius Rosenwald,William Thomas Fry,1
1220,Lessing Julius Rosenwald,Innocenzo Geremia,3
1221,Lessing Julius Rosenwald,J. Cochran,3
1222,Lessing Julius Rosenwald,John Clarke,3
1223,Lessing Julius Rosenwald,Joseph Greuter,1
1224,Lessing Julius Rosenwald,Etienne Gantrel,1
1225,Lessing Julius Rosenwald,Peter Oliver,1
1226,Lessing Julius Rosenwald,William Henry Worthington,3
1227,Lessing Julius Rosenwald,Mattia Preti,3
1228,Lessing Julius Rosenwald,George Keller,3
1229,Lessing Julius Rosenwald,Dutch 17th Century,3
1230,Lessing Julius Rosenwald,Peter Troschel,1
1231,Lessing Julius Rosenwald,Edward Davis,1
1232,Lessing Julius Rosenwald,Domenico Tintoretto,3
1233,Lessing Julius Rosenwald,François Mazot,1
1234,Lessing Julius Rosenwald,Jacob van Meurs,1
1235,Lessing Julius Rosenwald,Otto van Veen,3
1236,Lessing Julius Rosenwald,Gerard Mountain,1
1237,Lessing Julius Rosenwald,George Powle,1
1238,Lessing Julius Rosenwald,Andreas Paul Multz,1
1239,Lessing Julius Rosenwald,William Dolle,3
1240,Lessing Julius Rosenwald,Paul Furst,1
1241,Lessing Julius Rosenwald,J. Dadley,1
1242,Lessing Julius Rosenwald,Thomas Chambers,3
1243,Lessing Julius Rosenwald,Anthony van der Does,1
1244,Lessing Julius Rosenwald,R. Clamp,3
1245,Lessing Julius Rosenwald,Cornelis Boel,3
1246,Lessing Julius Rosenwald,Bartolomeus Willemsz Dolendo,1
1247,Lessing Julius Rosenwald,Karel van Sichem,3
1248,Lessing Julius Rosenwald,Bartholomaus Kilian,3
1249,Lessing Julius Rosenwald,Pierre Dumonstier I,1
1250,Lessing Julius Rosenwald,Etienne Desrochers,1
1251,Lessing Julius Rosenwald,Netherlandish 15th Century,3
1252,Lessing Julius Rosenwald,Heinrich Ullrich,3
1253,Lewis D. Einstein,Veronese,1
1254,Lewis D. Einstein,Rosalba Carriera,1
1255,Lewis D. Einstein,Anonymous Artist,4
1256,Lewis D. Einstein,Jean-Baptiste Joseph Pater,1
1257,Lewis D. Einstein,Lodewijck van Schoor,1
1258,Lewis D. Einstein,Michel-François Dandré-Bardon,1
1259,Lewis D. Einstein,Brussels 17th Century,1
1260,Lewis D. Einstein,Louis Michel Van Loo,1
1261,Lewis D. Einstein,Antwerp 16th Century,1
1262,Lewis D. Einstein,Pieter Spierincx,1
1263,Lewis D. Einstein,Italian 17th Century,1
1264,Lewis D. Einstein,Florentine 16th Century,1
1265,Lewis D. Einstein,Egyptian 2nd Century,1
1266,Lewis D. Einstein,Louis Durameau,1
1267,Lewis D. Einstein,Catherine Lusurier,1
1268,Lewis D. Einstein,Giulio Benso,1
1269,Millard Acquisition Fund,Daniel Barbaro,1
1270,Millard Acquisition Fund,Jean-Baptiste Delafosse,1
1271,Millard Acquisition Fund,Jacques-François Blondel,1
1272,Millard Acquisition Fund,Jacques-Philippe Le Bas,1
1273,Millard Acquisition Fund,Charles Eisen,1
1274,Millard Acquisition Fund,Jean Lattré,1
1275,Miss Alice Preston,Angelica Kauffmann,1
1276,Miss Edith Reynolds,Robert Henri,1
1277,Miss Ethel G. Tolman,American 19th Century,1
1278,Miss Harriet Winslow,George Cuitt the Younger,1
1279,Miss Loula D. Lasker,Odilon Redon,1
1280,Miss Margaret McCormick,Alphonse Legros,1
1281,Miss Marian B. Maurice,John Wesley Jarvis,1
1282,Miss Martha E. Warner,American 19th Century,1
1283,Miss Violet Organ,Robert Henri,1
1284,Mr. August Mencken,American 19th Century,19
1285,Mr. Clarence Y. Palitz,Lucas Cranach the Elder,1
1286,Mr. Cornelius Van Schaak Roosevelt,M.C. Escher,1
1287,Mr. Ferdinand Lammot Belin,Eardley Norton,1
1288,Mr. Gilbert S. Kahn,Florentine 15th Century,1
1289,Mr. Gordon Abbott,John Singleton Copley,1
1290,Mr. Henry Prather Fletcher,Edward Savage,1
1291,Mr. Peter M. Brant,Styria Studio,5
1292,Mr. Peter M. Brant,Castelli Graphics,5
1293,Mr. Peter M. Brant,Andy Warhol,5
1294,Mr. Robert Donner,Anonymous Artist,1
1295,Mr. Robert Donner,Franz Xaver Winterhalter,1
1296,Mr. Robert Peet Skinner,Louis Roux,1
1297,Mr. W.G. Russell Allen,Rembrandt van Rijn,19
1298,Mr. Walter L. Bogert,James McNeill Whistler,1
1299,Mr. Walter L. Bogert,Anders Zorn,2
1300,Mr. William M. Speiller,Richard Hamilton,1
1301,Mr. William M. Speiller,Kelpra Studio,1
1302,Mr. William M. Speiller,"Documenta IV Foundation, Kassel",1
1303,Mr. and Mrs. Benjamin B. Smith,James Boynton,9
1304,Mr. and Mrs. Benjamin B. Smith,Tamarind Institute,11
1305,Mr. and Mrs. Benjamin B. Smith,Jacob Landau,2
1306,Mr. and Mrs. Cornelius Vanderbilt Whitney,Thomas Eakins,1
1307,Mr. and Mrs. Edgar William Garbisch,William Bonnell,1
1308,Mr. and Mrs. Edgar William Garbisch,Milton W. Hopkins,1
1309,Mr. and Mrs. Edgar William Garbisch,The Beardsley Limner,2
1310,Mr. and Mrs. Edgar William Garbisch,Leila T. Bauman,2
1311,Mr. and Mrs. Edgar William Garbisch,Jacob Eichholtz,4
1312,Mr. and Mrs. Edgar William Garbisch,George M. Miller,1
1313,Mr. and Mrs. Edgar William Garbisch,Amzi Emmons Zeliff,1
1314,Mr. and Mrs. Edgar William Garbisch,W. Wheldon,1
1315,Mr. and Mrs. Edgar William Garbisch,John Toole,1
1316,Mr. and Mrs. Edgar William Garbisch,J.G. Tanner,1
1317,Mr. and Mrs. Edgar William Garbisch,Joseph Whiting Stock,1
1318,Mr. and Mrs. Edgar William Garbisch,Elias V. Coe,2
1319,Mr. and Mrs. Edgar William Garbisch,Robert Peckham,1
1320,Mr. and Mrs. Edgar William Garbisch,Abram Ross Stanley,1
1321,Mr. and Mrs. Edgar William Garbisch,John Landis,1
1322,Mr. and Mrs. Edgar William Garbisch,Lambert Sachs,1
1323,Mr. and Mrs. Edgar William Garbisch,William Dunlap,1
1324,Mr. and Mrs. Edgar William Garbisch,Sturtevant J. Hamblin,1
1325,Mr. and Mrs. Edgar William Garbisch,Joseph Badger,4
1326,Mr. and Mrs. Edgar William Garbisch,The Gansevoort Limner,1
1327,Mr. and Mrs. Edgar William Garbisch,The Denison Limner,1
1328,Mr. and Mrs. Edgar William Garbisch,J.W. Sawin,1
1329,Mr. and Mrs. Edgar William Garbisch,William Stearns,1
1330,Mr. and Mrs. Edgar William Garbisch,American 18th Century,12
1331,Mr. and Mrs. Edgar William Garbisch,F.H. Foot,1
1332,Mr. and Mrs. Edgar William Garbisch,Thomas Skynner,2
1333,Mr. and Mrs. Edgar William Garbisch,Redpath,1
1334,Mr. and Mrs. Edgar William Garbisch,O. G.,1
1335,Mr. and Mrs. Edgar William Garbisch,Joseph Steward,1
1336,Mr. and Mrs. Edgar William Garbisch,The Conant Limner,1
1337,Mr. and Mrs. Edgar William Garbisch,Nehemiah Partridge,1
1338,Mr. and Mrs. Edgar William Garbisch,The Schuyler Limner,1
1339,Mr. and Mrs. Edgar William Garbisch,Ammi Phillips,8
1340,Mr. and Mrs. Edgar William Garbisch,Gerardus Duyckinck,1
1341,Mr. and Mrs. Edgar William Garbisch,John Hilling,1
1342,Mr. and Mrs. Edgar William Garbisch,Daniel Hendrickson,1
1343,Mr. and Mrs. Edgar William Garbisch,Pieter Vanderlyn,1
1344,Mr. and Mrs. Edgar William Garbisch,Anonymous Artist,1
1345,Mr. and Mrs. Edgar William Garbisch,American 20th Century,2
1346,Mr. and Mrs. Edgar William Garbisch,Luther Allen,1
1347,Mr. and Mrs. Edgar William Garbisch,Eunice Pinney,2
1348,Mr. and Mrs. Edgar William Garbisch,J.C. Robinson,2
1349,Mr. and Mrs. Edgar William Garbisch,Henry Young,2
1350,Mr. and Mrs. Edgar William Garbisch,Linton Park,2
1351,Mr. and Mrs. Edgar William Garbisch,Charles C. Hofmann,2
1352,Mr. and Mrs. Edgar William Garbisch,Benjamin Greenleaf,2
1353,Mr. and Mrs. Edgar William Garbisch,Samuel Addison Shute,2
1354,Mr. and Mrs. Edgar William Garbisch,Susan Pettibone,1
1355,Mr. and Mrs. Edgar William Garbisch,Heinrich Otto,1
1356,Mr. and Mrs. Edgar William Garbisch,John Archibald Woodside I,8
1357,Mr. and Mrs. Edgar William Garbisch,James Bard,1
1358,Mr. and Mrs. Edgar William Garbisch,Jonathan Budington,1
1359,Mr. and Mrs. Edgar William Garbisch,W.H. Brown,1
1360,Mr. and Mrs. Edgar William Garbisch,John Bradley,1
1361,Mr. and Mrs. Edgar William Garbisch,John Greenwood,1
1362,Mr. and Mrs. Edgar William Garbisch,A. Haddock,1
1363,Mr. and Mrs. Edgar William Garbisch,A. Hashagen,1
1364,Mr. and Mrs. Edgar William Garbisch,Charles Peale Polk,1
1365,Mr. and Mrs. Edgar William Garbisch,Jane Palmer,1
1366,Mr. and Mrs. Edgar William Garbisch,Thomas Chambers,1
1367,Mr. and Mrs. Edgar William Garbisch,Louis Mader,1
1368,Mr. and Mrs. Edgar William Garbisch,MacKay,1
1369,Mr. and Mrs. Edgar William Garbisch,Joseph Goodhue Chandler,1
1370,Mr. and Mrs. Edgar William Garbisch,Charles C.E. Lermond,1
1371,Mr. and Mrs. Edgar William Garbisch,Horace Bundy,1
1372,Mr. and Mrs. Edgar William Garbisch,A.A. Lamb,1
1373,Mr. and Mrs. Edgar William Garbisch,American 19th Century,88
1374,Mr. and Mrs. Edgar William Garbisch,Joshua Johnson,1
1375,Mr. and Mrs. Edgar William Garbisch,Chipman,1
1376,Mr. and Mrs. Edgar William Garbisch,L.M. Cooke,1
1377,Mr. and Mrs. Edgar William Garbisch,Charles S. Humphreys,1
1378,Mr. and Mrs. Edgar William Garbisch,Susan C. Waters,3
1379,Mr. and Mrs. Edgar William Garbisch,Prior-Hamblin School,3
1380,Mr. and Mrs. Edgar William Garbisch,Erastus Salisbury Field,3
1381,Mr. and Mrs. Edgar William Garbisch,William Matthew Prior,3
1382,Mr. and Mrs. Edgar William Garbisch,Asahel Powers,3
1383,Mr. and Mrs. Edgar William Garbisch,William Jennys,3
1384,Mr. and Mrs. Edgar William Garbisch,Ralph Eleaser Whiteside Earl,1
1385,Mr. and Mrs. Edgar William Garbisch,J. H.,1
1386,Mr. and Mrs. Edgar William Garbisch,Samuel Jordan,1
1387,Mr. and Mrs. Edgar William Garbisch,George Ropes,1
1388,Mr. and Mrs. Robert Woods Bliss,Judith Leyster,1
1389,Mrs. Ailsa Mellon Bruce,Jean Honoré Fragonard,1
1390,Mrs. Albert J. Beveridge,"Jules César Denis Van Loo, called César Van Loo",1
1391,Mrs. Andrew G. Carey,Henri de Toulouse-Lautrec,1
1392,Mrs. Andrew G. Carey,Henri Matisse,2
1393,Mrs. Andrew G. Carey,Arthur B. Davies,2
1394,Mrs. Andrew G. Carey,Ambroise Vollard,2
1395,Mrs. Andrew G. Carey,Frank Weston Benson,3
1396,Mrs. Andrew G. Carey,Mary Cassatt,3
1397,Mrs. Andrew G. Carey,James McNeill Whistler,3
1398,Mrs. Andrew G. Carey,James McBey,3
1399,Mrs. Andrew G. Carey,Joseph Pennell,3
1400,Mrs. Andrew G. Carey,Félix-Hilaire Buhot,1
1401,Mrs. Andrew G. Carey,George Bellows,4
1402,Mrs. Andrew G. Carey,Pierre Bonnard,1
1403,Mrs. Andrew G. Carey,George C. Miller & Son,1
1404,Mrs. Andrew G. Carey,Jean-François Millet,1
1405,Mrs. Andrew G. Carey,Albrecht Dürer,2
1406,Mrs. Andrew G. Carey,Paul Gauguin,1
1407,Mrs. Andrew G. Carey,Edgar Degas,1
1408,Mrs. Andrew G. Carey,Francisco Goya,4
1409,Mrs. Andrew G. Carey,Paul Cézanne,1
1410,Mrs. Andrew G. Carey,Edouard Manet,1
1411,Mrs. Andrew G. Carey,Maxime Lalanne,1
1412,Mrs. Andrew G. Carey,Auguste Lepère,1
1413,Mrs. Andrew G. Carey,Frank A. Nankivell,1
1414,Mrs. Andrew G. Carey,George Overbury (Pop) Hart,1
1415,Mrs. Benjamin E. Levy,Auguste Renoir,1
1416,Mrs. Charles Baird,Anonymous Artist,1
1417,Mrs. Charles Baird,Justus Sustermans,1
1418,Mrs. Charles D. Draper,Anonymous Artist,1
1419,Mrs. Charles D. Draper,Sir Henry Raeburn,1
1420,Mrs. Charles D. Draper,Gilbert Stuart,3
1421,Mrs. Charles S. Carstairs,George Stubbs,1
1422,Mrs. Charles S. Carstairs,Sir William Orpen,1
1423,Mrs. Charles S. Carstairs,Berthe Morisot,1
1424,Mrs. Charles S. Carstairs,Edouard Manet,1
1425,Mrs. Cooper R. Drewry,Jacob Eichholtz,1
1426,Mrs. Dwight Filley Davis,George Romney,1
1427,Mrs. E. C. Chadbourne,James Watson,1
1428,Mrs. E. C. Chadbourne,Jeremiah Meyer,1
1429,Mrs. E. Laurence White,Lydia Field Emmet,1
1430,Mrs. Francis B. Lothrop,John Singleton Copley,1
1431,Mrs. George Batchelder,John Singleton Copley,1
1432,Mrs. Gerhard Heinrich Dieke,Anonymous Artist,1
1433,Mrs. Gerhard Heinrich Dieke,Justus Sustermans,1
1434,"Mrs. John Barry Ryan, Jr.",Florentine 15th Century,1
1435,Mrs. John Jay Ide,Franz Xaver Winterhalter,1
1436,Mrs. John Jay Ide,Anonymous Artist,1
1437,Mrs. Leland Harrison,Rembrandt Peale,1
1438,Mrs. Lessing J. Rosenwald,Joris Hoefnagel,1
1439,Mrs. Lillian S. Timken,François-Hubert Drouais,1
1440,Mrs. Lillian S. Timken,Russian 19th Century,2
1441,Mrs. Lillian S. Timken,Gerrit Dou,1
1442,Mrs. Lillian S. Timken,French 18th Century,2
1443,Mrs. Lillian S. Timken,Sir Anthony van Dyck,2
1444,Mrs. Lillian S. Timken,Jean-Baptiste Greuze,2
1445,Mrs. Lillian S. Timken,Jean Honoré Fragonard,2
1446,Mrs. Lillian S. Timken,Francis Cotes,2
1447,Mrs. Lillian S. Timken,Peeter Neeffs the Elder,1
1448,Mrs. Lillian S. Timken,Jean-Baptiste Joseph Pater,1
1449,Mrs. Lillian S. Timken,Giovanni Battista Tiepolo,1
1450,Mrs. Lillian S. Timken,Jacopo Tintoretto,1
1451,Mrs. Lillian S. Timken,Titian,1
1452,Mrs. Lillian S. Timken,Élisabeth Louise Vigée Le Brun,1
1453,Mrs. Lillian S. Timken,Anonymous Artist,16
1454,Mrs. Lillian S. Timken,Sir Peter Paul Rubens,2
1455,Mrs. Lillian S. Timken,Jean-Marc Nattier,1
1456,Mrs. Lillian S. Timken,George Romney,1
1457,Mrs. Lillian S. Timken,Sir Peter Lely,1
1458,Mrs. Lillian S. Timken,Gerard ter Borch the Younger,1
1459,Mrs. Lillian S. Timken,François Boucher,1
1460,Mrs. Lillian S. Timken,Jean-Baptiste-Camille Corot,1
1461,Mrs. Lillian S. Timken,John Frederick Herring the Younger,1
1462,Mrs. Lillian S. Timken,Umbrian 16th Century,1
1463,Mrs. Lillian S. Timken,Bicci di Lorenzo,1
1464,Mrs. Lillian S. Timken,Sir David Wilkie,1
1465,Mrs. Lillian S. Timken,Portuguese 15th Century,1
1466,Mrs. Lillian S. Timken,Giovanni Battista Moroni,1
1467,Mrs. Lillian S. Timken,Italian 15th Century,1
1468,Mrs. Lillian S. Timken,Pietro della Vecchia,1
1469,Mrs. Lillian S. Timken,Correggio,1
1470,Mrs. Lillian S. Timken,Georgia Timken Fry,8
1471,Mrs. Lillian S. Timken,Jean-Jacques Henner,1
1472,Mrs. Lillian S. Timken,Venetian 15th Century,1
1473,Mrs. Lillian S. Timken,Joseph Mallord William Turner,1
1474,Mrs. Margaret Seligman Lewisohn,Auguste Renoir,2
1475,Mrs. Otto H. Kahn,Byzantine 13th Century,1
1476,Mrs. Robert Homans,Gilbert Stuart,2
1477,Mrs. Roger H. Plowden,William Stanley Haseltine,3
1478,Mrs. Simon M. Horstick,Thomas Eakins,1
1479,Mrs. Sumner Welles,John Singer Sargent,1
1480,Mrs. Watson B. Dickerman,Joseph Mallord William Turner,1
1481,"Mrs. William Crowninshield Endicott, Jr.",John Singer Sargent,1
1482,Mrs. William D. Vogel,Jean-Baptiste Joseph Pater,1
1483,Mrs. William H. Carnegie,John Singer Sargent,1
1484,Mrs. Winthrop Murray Crane,Charles Francois Gabriel Levachez,1
1485,Mrs. Winthrop Murray Crane,Louis Charles Ruotte,1
1486,Mrs. Winthrop Murray Crane,John James Masquerier,1
1487,Mrs. Winthrop Murray Crane,P. Frieselhem,1
1488,Mrs. Winthrop Murray Crane,Sir Peter Paul Rubens,1
1489,Mrs. Winthrop Murray Crane,Sir Joshua Reynolds,1
1490,Mrs. Winthrop Murray Crane,Louis Michel Van Loo,1
1491,Mrs. Winthrop Murray Crane,Joseph Siffred Duplessis,1
1492,Mrs. Winthrop Murray Crane,Henry Buquet,1
1493,Mrs. Winthrop Murray Crane,J. Curtis,1
1494,Mrs. Winthrop Murray Crane,Michele Bisi,1
1495,Mrs. Winthrop Murray Crane,John Raphael Smith,1
1496,Mrs. Winthrop Murray Crane,Antoine-François Sergent,1
1497,Mrs. Winthrop Murray Crane,Juan Bauzil,1
1498,Mrs. Winthrop Murray Crane,Andrea Appiani,1
1499,Mrs. Winthrop Murray Crane,Antoine-Jean Gros,1
1500,Mrs. Winthrop Murray Crane,Philibert-Louis Debucourt,1
1501,Mrs. Winthrop Murray Crane,Louis Crépy,3
1502,Mrs. Winthrop Murray Crane,Albert Jakob Frans Gregorius,1
1503,Mrs. Winthrop Murray Crane,Chinese Qing Dynasty,2
1504,Mrs. Winthrop Murray Crane,Antoine Watteau,5
1505,Mrs. Winthrop Murray Crane,Pierre-Alexandre Aveline,2
1506,Mrs. Winthrop Murray Crane,Jean-François Garnerey,6
1507,Mrs. Winthrop Murray Crane,Pierre-Michel Alix,7
1508,Mrs. Winthrop Murray Crane,Jean-François Janinet,2
1509,Mrs. Winthrop Murray Crane,Charles Turner,2
1510,Ms. Elizabeth Donner Hanson,Franz Xaver Winterhalter,1
1511,Ms. Elizabeth Donner Hanson,Anonymous Artist,1
1512,Olga Roosevelt Graves,John Singer Sargent,1
1513,Paul Rosenberg,Jean-Auguste-Dominique Ingres,1
1514,Rabbi Hugo B. Schiff,Hans Thoma,1
1515,Rijksmuseum,George Hendrik Breitner,4
1516,Robert Rauschenberg,George Segal,1
1517,Robert Rauschenberg,Robert Rauschenberg,1
1518,Robert Rauschenberg,Claes Oldenburg,1
1519,Robert Rauschenberg,Andy Warhol,1
1520,Robert Rauschenberg,Robert Whitman,1
1521,Robert Rauschenberg,Experiments in Art and Technology,8
1522,Robert Rauschenberg,James Rosenquist,1
1523,Robert Rauschenberg,Larry Rivers,1
