,target,source,value
1062,Lessing Julius Rosenwald,Master of the Playing Cards,1
1063,Lessing Julius Rosenwald,Master of St. Wolfgang,1
1064,Lessing Julius Rosenwald,Master of the Stoeger Passion,1
1065,Lessing Julius Rosenwald,Master WH,1
1066,Lessing Julius Rosenwald,Master W with the Key,1
1067,Lessing Julius Rosenwald,Alessandro Mastro-Valerio,1
1068,Lessing Julius Rosenwald,Johann Carl Munck,1
1069,Lessing Julius Rosenwald,William Doughty,1
1070,Lessing Julius Rosenwald,James Wallace Orr,1
1071,Lessing Julius Rosenwald,Pierre-Etienne Falconet,1
1072,Lessing Julius Rosenwald,Giulio Carpioni,1
1073,Lessing Julius Rosenwald,Adeline S. Illingworth,1
1074,Lessing Julius Rosenwald,Jaspar Isacsz,1
1075,Lessing Julius Rosenwald,Johann Jacobé,1
1076,Lessing Julius Rosenwald,Ernest Haskell,1
1077,Lessing Julius Rosenwald,Alfred von Franck,1
1078,Lessing Julius Rosenwald,Simon Frisius,1
1079,Lessing Julius Rosenwald,D. Gage,1
1080,Lessing Julius Rosenwald,Theodor Galle,1
1081,Lessing Julius Rosenwald,Maso Finiguerra,1
1082,Lessing Julius Rosenwald,Léopold Flameng,1
1083,Lessing Julius Rosenwald,Cynthia Willard Iliff,1
1084,Lessing Julius Rosenwald,Paul Flindt the Younger,1
1085,Lessing Julius Rosenwald,Giovanni Fortuna,1
1086,Lessing Julius Rosenwald,Giorgio Ghisi,1
1087,Lessing Julius Rosenwald,Robert Gibbings,1
1088,Lessing Julius Rosenwald,Pieter Stevens van Gunst,1
1089,Lessing Julius Rosenwald,R. Neville Hadcock,1
1090,Lessing Julius Rosenwald,John Hall,1
1091,Lessing Julius Rosenwald,Yōzō Hamaguchi,1
1092,Lessing Julius Rosenwald,Martin Hardie,1
1093,Lessing Julius Rosenwald,Anne Goldthwaite,1
1094,Lessing Julius Rosenwald,Jean de Gourmont I,1
1095,Lessing Julius Rosenwald,Richard Floethe,1
1096,Lessing Julius Rosenwald,Philipp Andreas Kilian,1
1097,Lessing Julius Rosenwald,Solomon Borisovich Judovin,1
1098,Lessing Julius Rosenwald,Eugene Higgins,1
1099,Lessing Julius Rosenwald,Federico Castellón,1
1100,Lessing Julius Rosenwald,Nicolaes de Bruyn,1
1101,Lessing Julius Rosenwald,Barbara Burrage,1
1102,Lessing Julius Rosenwald,Paul Cadmus,1
1103,Lessing Julius Rosenwald,Jan Wellens de Cock,1
1104,Lessing Julius Rosenwald,Francis Chapin,1
1105,Lessing Julius Rosenwald,John Chapman,1
1106,Lessing Julius Rosenwald,José Chavez Morado,1
1107,Lessing Julius Rosenwald,Elisabeth Sophie Cheron,1
1108,Lessing Julius Rosenwald,Juste Chevillet,1
1109,Lessing Julius Rosenwald,M. Christollien,1
1110,Lessing Julius Rosenwald,Beatrice Christy,1
1111,Lessing Julius Rosenwald,William Hogarth,1
1112,Lessing Julius Rosenwald,Edwin Headley Holgate,1
1113,Lessing Julius Rosenwald,Thomas Holme,1
1114,Lessing Julius Rosenwald,Kenneth Holmes,1
1115,Lessing Julius Rosenwald,Jodocus Hondius I,1
1116,Lessing Julius Rosenwald,Gerrit van Honthorst,1
1117,Lessing Julius Rosenwald,Earl Horter,1
1118,Lessing Julius Rosenwald,Jacobus Houbraken,1
1119,Lessing Julius Rosenwald,Karl Hofer,1
1120,Lessing Julius Rosenwald,Thomas Hirschmann,1
1121,Lessing Julius Rosenwald,Louis Heckenbleikner,1
1122,Lessing Julius Rosenwald,Jon Corbino,1
1123,Lessing Julius Rosenwald,F. Cabouret,2
1124,Lessing Julius Rosenwald,José Clemente Orozco,1
1125,Lessing Julius Rosenwald,Roselle Hellenberg Osk,1
1126,Lessing Julius Rosenwald,Bernard Picart,1
1127,Lessing Julius Rosenwald,Domenico Piola,1
1128,Lessing Julius Rosenwald,Francesco Primaticcio,1
1129,Lessing Julius Rosenwald,Daniele Ricciarelli,1
1130,Lessing Julius Rosenwald,Giovanni Battista della Rovere,1
1131,Lessing Julius Rosenwald,Maxime Lalanne,1
1132,Lessing Julius Rosenwald,Giovanni Lanfranco,1
1133,Lessing Julius Rosenwald,Carlo Maratta,1
1134,Lessing Julius Rosenwald,Jacob Matham,1
1135,Lessing Julius Rosenwald,Cesare Nebbia,1
1136,Lessing Julius Rosenwald,Hans Süss von Kulmbach,1
1137,Lessing Julius Rosenwald,Parmigianino,1
1138,Lessing Julius Rosenwald,Joseph Wright,1
1139,Lessing Julius Rosenwald,Gilbert Stuart,1
1140,Lessing Julius Rosenwald,Rufino Tamayo,1
1141,Lessing Julius Rosenwald,Jacopo Tintoretto,1
1142,Lessing Julius Rosenwald,Titian,1
1143,Lessing Julius Rosenwald,Antonio del Pollaiuolo,1
1144,Lessing Julius Rosenwald,Michael Burghers,1
1145,Lessing Julius Rosenwald,Adolph Menzel,1
1146,Lessing Julius Rosenwald,Jean Charlot,1
1147,Lessing Julius Rosenwald,Howard Cook,1
1148,Lessing Julius Rosenwald,Simon Vouet,1
1149,Lessing Julius Rosenwald,Girolamo Genga,1
1150,Lessing Julius Rosenwald,Frans Floris I,1
1151,Lessing Julius Rosenwald,John Flaxman,1
1152,Lessing Julius Rosenwald,Jules Dupré,1
1153,Lessing Julius Rosenwald,Jan Gossaert,1
1154,Lessing Julius Rosenwald,Lorenzo di Credi,1
1155,Lessing Julius Rosenwald,Nicolas de Largillierre,1
1156,Lessing Julius Rosenwald,Sir Thomas Lawrence,1
1157,Lessing Julius Rosenwald,Isack van Ostade,1
1158,Lessing Julius Rosenwald,Charles Willson Peale,1
1159,Lessing Julius Rosenwald,Diego Rivera,1
1160,Lessing Julius Rosenwald,Johann Liss,1
1161,Lessing Julius Rosenwald,Sir Peter Paul Rubens,1
1162,Lessing Julius Rosenwald,Thomas Hart Benton,1
1163,Lessing Julius Rosenwald,Sébastien Bourdon,1
1164,Lessing Julius Rosenwald,Prentiss Taylor,1
1165,Lessing Julius Rosenwald,Lodovico Carracci,1
1166,Lessing Julius Rosenwald,John Singleton Copley,1
1167,Lessing Julius Rosenwald,Frank Weston Benson,1
1168,Lessing Julius Rosenwald,Lemuel Francis Abbott,1
1169,Lessing Julius Rosenwald,Fra Angelico,1
1170,Lessing Julius Rosenwald,Francesco Salviati,1
1171,Lessing Julius Rosenwald,William Gropper,1
1172,Lessing Julius Rosenwald,Otto Mueller,1
1173,Lessing Julius Rosenwald,Maerten van Heemskerck,1
1174,Lessing Julius Rosenwald,Paolo Farinati,1
1175,Lessing Julius Rosenwald,George Cruikshank,1
1176,Lessing Julius Rosenwald,Emil Orlik,1
1177,Lessing Julius Rosenwald,Karl Albiker,1
1178,Lessing Julius Rosenwald,Giovanni Balducci,1
1179,Lessing Julius Rosenwald,Master with the Crossed Clubs,1
1180,Lessing Julius Rosenwald,Master of the Boccaccio Illustrations,1
1181,Lessing Julius Rosenwald,Elias Martin,1
1182,Lessing Julius Rosenwald,Master BM,1
1183,Lessing Julius Rosenwald,Master IRs,1
1184,Lessing Julius Rosenwald,Percy Lancaster,1
1185,Lessing Julius Rosenwald,Samuel Lane,1
1186,Lessing Julius Rosenwald,Polycles Langlois,1
1187,Lessing Julius Rosenwald,Jacques Sébastien Le Clerc,1
1188,Lessing Julius Rosenwald,Vincent La Badessa,1
1189,Lessing Julius Rosenwald,Master I.I.CA,1
1190,Lessing Julius Rosenwald,Lawrence Kupferman,1
1191,Lessing Julius Rosenwald,German 13th Century,1
1192,Lessing Julius Rosenwald,Moritz Steinla,1
1193,Lessing Julius Rosenwald,Beatrice S. Levy,1
1194,Lessing Julius Rosenwald,Frederick Christian Lewis I,1
1195,Lessing Julius Rosenwald,Max Liebermann,1
1196,Lessing Julius Rosenwald,Jean Lepautre,1
1197,Lessing Julius Rosenwald,Master IS,1
1198,Lessing Julius Rosenwald,Master L,1
1199,Lessing Julius Rosenwald,Agnes Miller Parker,1
1200,Lessing Julius Rosenwald,Julien Antoine Peulot,1
1201,Lessing Julius Rosenwald,Clare Leighton,1
1202,Lessing Julius Rosenwald,Master I.D.,1
1203,Lessing Julius Rosenwald,Master hw,1
1204,Lessing Julius Rosenwald,Master HVE,1
1205,Lessing Julius Rosenwald,Giulio Benso,1
1206,Lessing Julius Rosenwald,Nicolaes Pietersz Berchem,1
1207,Lessing Julius Rosenwald,Abraham Bloemaert,1
1208,Lessing Julius Rosenwald,Paul Revere,1
1209,Lessing Julius Rosenwald,W. Douglas MacLeod,1
1210,Lessing Julius Rosenwald,Peter Maes,1
1211,Lessing Julius Rosenwald,Mair von Landshut,1
1212,Lessing Julius Rosenwald,Georg M. Maisch,1
1213,Lessing Julius Rosenwald,Peter Maler,1
1214,Lessing Julius Rosenwald,Pierre Maleuvre,1
1215,Lessing Julius Rosenwald,Franz Marc,1
1216,Lessing Julius Rosenwald,Giuseppi Filippo Liberati Marchi,1
1217,Lessing Julius Rosenwald,Charles Wheeler Locke,1
1218,Lessing Julius Rosenwald,Robert Fulton Logan,1
1219,Lessing Julius Rosenwald,David Loggan,1
1220,Lessing Julius Rosenwald,Louis Lozowick,1
1221,Lessing Julius Rosenwald,David Lucas,1
1222,Lessing Julius Rosenwald,Jan Lutma II,1
1223,Lessing Julius Rosenwald,Jean-Étienne Liotard,1
1224,Lessing Julius Rosenwald,Joseph Margulies,1
1225,Lessing Julius Rosenwald,Master d,1
1226,Lessing Julius Rosenwald,Master with the Flower Borders,1
1227,Lessing Julius Rosenwald,Master HFE,1
1228,Lessing Julius Rosenwald,Alessandro Allori,1
1229,Lessing Julius Rosenwald,John Linnell,2
1230,Lessing Julius Rosenwald,Bartolomeo Coriolano,2
1231,Lessing Julius Rosenwald,Johann Friedrich Fleischberger,2
1232,Lessing Julius Rosenwald,Andrea Andreani,7
1233,Lessing Julius Rosenwald,Clifford Addams,7
1234,Lessing Julius Rosenwald,German 18th Century,7
1235,Lessing Julius Rosenwald,Benton Spruance,7
1236,Lessing Julius Rosenwald,Abraham de Bruyn,7
1237,Lessing Julius Rosenwald,Cornelis Bega,7
1238,Lessing Julius Rosenwald,Various Artists,7
1239,Lessing Julius Rosenwald,Nicoletto da Modena,8
1240,Lessing Julius Rosenwald,Arthur William Heintzelman,8
1241,Lessing Julius Rosenwald,Jacopo de' Barbari,8
1242,Lessing Julius Rosenwald,Arthur Ralph Middleton Todd,8
1243,Lessing Julius Rosenwald,Lucas Cranach the Younger,8
1244,Lessing Julius Rosenwald,Francesco Francia,8
1245,Lessing Julius Rosenwald,Giovanni Domenico Tiepolo,8
1246,Lessing Julius Rosenwald,Lucas Emil Vorsterman,8
1247,Lessing Julius Rosenwald,Leonhard Beck,8
1248,Lessing Julius Rosenwald,Sir Joshua Reynolds,8
1249,Lessing Julius Rosenwald,Jan de Bray,8
1250,Lessing Julius Rosenwald,Antoine-Jean Duclos,9
1251,Lessing Julius Rosenwald,Jacopo Francia,3
1252,Lessing Julius Rosenwald,Samuel Collings,2
1253,Lessing Julius Rosenwald,Baccio Baldini,7
1254,Lessing Julius Rosenwald,Bernhard Schreuder,7
1255,Lessing Julius Rosenwald,Hans Wechtlin I,6
1256,Lessing Julius Rosenwald,Augustin Hirschvogel,6
1257,Lessing Julius Rosenwald,Mary Ann Flaxman,6
1258,Lessing Julius Rosenwald,Thomas W. Nason,7
1259,Lessing Julius Rosenwald,Jean Duvet,3
1260,Lessing Julius Rosenwald,Michel Le Blon,7
1261,Lessing Julius Rosenwald,Edmund Blampied,3
1262,Lessing Julius Rosenwald,Ferdinand Gaillard,3
1263,Lessing Julius Rosenwald,Richard Evett Bishop,3
1264,Lessing Julius Rosenwald,Henri Fantin-Latour,9
1265,Lessing Julius Rosenwald,Isac Friedlander,3
1266,Lessing Julius Rosenwald,Johann Maisch,7
1267,Lessing Julius Rosenwald,Ludwig Mestler,7
1268,Lessing Julius Rosenwald,Master S,7
1269,Lessing Julius Rosenwald,Master of the Housebook,7
1270,Lessing Julius Rosenwald,Master FVB,7
1271,Lessing Julius Rosenwald,Pieter Coopse,7
1272,Lessing Julius Rosenwald,Herman Saftleven,7
1273,Lessing Julius Rosenwald,Hans Burgkmair I,7
1274,Lessing Julius Rosenwald,Gerrit Dou,7
1275,Lessing Julius Rosenwald,Rockwell Kent,7
1276,Lessing Julius Rosenwald,Henri Matisse,9
1277,Lessing Julius Rosenwald,William Evan Charles Morgan,9
1278,Lessing Julius Rosenwald,Franklin Townsend Morgan,3
1279,Lessing Julius Rosenwald,Hieronymus Hopfer,3
1280,Lessing Julius Rosenwald,Benedetto Montagna,10
1281,Lessing Julius Rosenwald,Hendrik Hondius I,3
1282,Lessing Julius Rosenwald,Thomas Hodgetts,3
1283,Lessing Julius Rosenwald,Hans Janssen,3
1284,Lessing Julius Rosenwald,Francois-Robert Ingouf,3
1285,Lessing Julius Rosenwald,Edward Timothy Hurley,3
1286,Lessing Julius Rosenwald,Johannes van Vliet,10
1287,Lessing Julius Rosenwald,Master of the Horse Heads,3
1288,Lessing Julius Rosenwald,Master MZ,10
1289,Lessing Julius Rosenwald,Monogrammist FG,3
1290,Lessing Julius Rosenwald,Pieter Bruegel the Elder,10
1291,Lessing Julius Rosenwald,Luigi Lucioni,3
1292,Lessing Julius Rosenwald,Charles Louis Lingée,3
1293,Lessing Julius Rosenwald,Adolfo Bellocq,10
1294,Lessing Julius Rosenwald,Associated American Artists,3
1295,Lessing Julius Rosenwald,Willem de Passe,11
1296,Lessing Julius Rosenwald,Michiel van Miereveld,3
1297,Lessing Julius Rosenwald,Magdalena van de Passe,11
1298,Lessing Julius Rosenwald,David Strang,11
1299,Lessing Julius Rosenwald,Hans Collaert the Elder,10
1300,Lessing Julius Rosenwald,Pierre Drevet,3
1301,Lessing Julius Rosenwald,Charles Le Brun,3
1302,Lessing Julius Rosenwald,Otto August Kühler,3
1303,Lessing Julius Rosenwald,Paulus Pontius,9
1304,Lessing Julius Rosenwald,Virgil Solis,9
1305,Lessing Julius Rosenwald,Edgar Degas,9
1306,Lessing Julius Rosenwald,Giovanni Battista Palumba,3
1307,Lessing Julius Rosenwald,Cornelis Brouwer,9
1308,Lessing Julius Rosenwald,Samuel Palmer,3
1309,Lessing Julius Rosenwald,Allart van Everdingen,9
1310,Lessing Julius Rosenwald,Jan Pietersz Saenredam,9
1311,Lessing Julius Rosenwald,Master of St. Erasmus,3
1312,Lessing Julius Rosenwald,Johann Lechner,3
1313,Lessing Julius Rosenwald,Netherlandish 16th Century,9
1314,Lessing Julius Rosenwald,Auguste Rodin,9
1315,Lessing Julius Rosenwald,Albert Urban,10
1316,Lessing Julius Rosenwald,Adriaen van de Velde,10
1317,Lessing Julius Rosenwald,Ludwig Krug,3
1318,Lessing Julius Rosenwald,Troy Kinney,3
1319,Lessing Julius Rosenwald,Domenico Campagnola,10
1320,Lessing Julius Rosenwald,Hanns Lautensack,10
1321,Lessing Julius Rosenwald,Peregrino da Cesena,10
1322,Lessing Julius Rosenwald,Max Kahn,3
1323,Lessing Julius Rosenwald,Nicolas Mignard,3
1324,Lessing Julius Rosenwald,Pablo Picasso,11
1325,Lessing Julius Rosenwald,Roelandt Savery,6
1326,Lessing Julius Rosenwald,Adolf Dehn,3
1327,Lessing Julius Rosenwald,Beatrice Godwin Whistler,5
1328,Lessing Julius Rosenwald,Thomas de Leu,5
1329,Lessing Julius Rosenwald,Jacob van Ruisdael,5
1330,Lessing Julius Rosenwald,Stephen Gooden,5
1331,Lessing Julius Rosenwald,Charles William Taylor,4
1332,Lessing Julius Rosenwald,Valentine Green,5
1333,Lessing Julius Rosenwald,Thomas Stothard,4
1334,Lessing Julius Rosenwald,Hans Springinklee,4
1335,Lessing Julius Rosenwald,John Raphael Smith,4
1336,Lessing Julius Rosenwald,Master AD,5
1337,Lessing Julius Rosenwald,Robert Dunkarton,5
1338,Lessing Julius Rosenwald,Will Dyson,5
1339,Lessing Julius Rosenwald,Dirk Jacobsz Vellert,4
1340,Lessing Julius Rosenwald,William Walcot,4
1341,Lessing Julius Rosenwald,Justus van Verus,4
1342,Lessing Julius Rosenwald,George Vertue,4
1343,Lessing Julius Rosenwald,J.C. Easling,5
1344,Lessing Julius Rosenwald,Johann Ladenspelder,5
1345,Lessing Julius Rosenwald,George C. Miller,5
1346,Lessing Julius Rosenwald,Jean Honoré Fragonard,5
1347,Lessing Julius Rosenwald,Frans Hals,5
1348,Lessing Julius Rosenwald,Francis Delaram,5
1349,Lessing Julius Rosenwald,Emil Nolde,5
1350,Lessing Julius Rosenwald,Hans Holbein the Elder,4
1351,Lessing Julius Rosenwald,Jean Morin,4
1352,Lessing Julius Rosenwald,Jan Muller,4
1353,Lessing Julius Rosenwald,Hyacinthe Rigaud,4
1354,Lessing Julius Rosenwald,Chicago Society of Etchers,4
1355,Lessing Julius Rosenwald,Society of American Graphic Artists,4
1356,Lessing Julius Rosenwald,Max Rosenthal,4
1357,Lessing Julius Rosenwald,Cristofano Robetta,4
1358,Lessing Julius Rosenwald,Sidney Mackenzie Litten,4
1359,Lessing Julius Rosenwald,William Strang,5
1360,Lessing Julius Rosenwald,Thomas Goff Lupton,4
1361,Lessing Julius Rosenwald,Johannes Hanias,4
1362,Lessing Julius Rosenwald,Master of the S-Series Tarocchi,4
1363,Lessing Julius Rosenwald,Master of the Dutuit Mount of Olives,4
1364,Lessing Julius Rosenwald,Master of the Die,4
1365,Lessing Julius Rosenwald,Master T.F.,4
1366,Lessing Julius Rosenwald,Pieter Dubordieu,5
1367,Lessing Julius Rosenwald,British 17th Century,5
1368,Lessing Julius Rosenwald,William Auerbach-Levy,5
1369,Lessing Julius Rosenwald,Peter De Wint,5
1370,Lessing Julius Rosenwald,Italian 19th Century,4
1371,Lessing Julius Rosenwald,Stanley Anderson,4
1372,Lessing Julius Rosenwald,"Hans Weiditz, II",5
1373,Lessing Julius Rosenwald,Pierre Mignard I,5
1374,Lessing Julius Rosenwald,George Romney,4
1375,Lessing Julius Rosenwald,Auguste Renoir,4
1376,Lessing Julius Rosenwald,Camille Pissarro,4
1377,Lessing Julius Rosenwald,Ferdinand Bol,4
1378,Lessing Julius Rosenwald,Alfred Bendiner,4
1379,Lessing Julius Rosenwald,Aubrey Beardsley,4
1380,Lessing Julius Rosenwald,Ernest Stephen Lumsden,6
1381,Lessing Julius Rosenwald,Elias M. Grossman,6
1382,Lessing Julius Rosenwald,Richard Parkes Bonington,4
1383,Lessing Julius Rosenwald,Master CR,6
1384,Lessing Julius Rosenwald,"P. & D. Colnaghi & Co., Ltd.",4
1385,Lessing Julius Rosenwald,Cleo Damianakes,6
1386,Lessing Julius Rosenwald,Allaert Claesz,6
1387,Lessing Julius Rosenwald,Wilhelm Lehmbruck,6
1388,Lessing Julius Rosenwald,Charles Monnet,6
1389,Lessing Julius Rosenwald,Félix Bracquemond,6
1390,Lessing Julius Rosenwald,Eugène Delacroix,6
1391,Lessing Julius Rosenwald,Jean-François Millet,6
1392,Lessing Julius Rosenwald,Gabriel Metsu,6
1393,Lessing Julius Rosenwald,Italian 18th Century,6
1394,Lessing Julius Rosenwald,Ernst Ludwig Kirchner,4
1395,Lessing Julius Rosenwald,Andrea Zoan,6
1396,Lessing Julius Rosenwald,Hans Leonard Schäufelein,4
1397,Lessing Julius Rosenwald,Alexander Patrick Fleming,6
1398,Lessing Julius Rosenwald,Agostino dei Musi,4
1399,Lessing Julius Rosenwald,Salomon van Abbé,4
1400,Lessing Julius Rosenwald,Pieter Claesz Soutman,4
1401,Lessing Julius Rosenwald,Giovanni Pietro Birago,4
1402,Lessing Julius Rosenwald,Léonard Gaultier,4
1403,Lessing Julius Rosenwald,Herbert Johnson Harvey,4
1404,Lessing Julius Rosenwald,Julius Bloch,4
1405,Lessing Julius Rosenwald,Schelte Adams Bolswert,4
1406,Lessing Julius Rosenwald,Jakob Binck,4
1407,Lessing Julius Rosenwald,Willem Buytewech,4
1408,Lessing Julius Rosenwald,Charles William Cain,4
1409,Lessing Julius Rosenwald,Jan Theodor de Bry,5
1410,Lessing Julius Rosenwald,Gerard Edelinck,4
1411,Lessing Julius Rosenwald,Henry Edward Dawe,4
1412,Lessing Julius Rosenwald,John E. Costigan,4
1413,Lessing Julius Rosenwald,Franz Brun,5
1414,Lessing Julius Rosenwald,Mathias Beutler,5
1415,Lessing Julius Rosenwald,Abraham Bosse,6
1416,Lessing Julius Rosenwald,"Thomas Butts, Jr.",6
1417,Lessing Julius Rosenwald,Stow Wengenroth,6
1418,Lessing Julius Rosenwald,Nicolas-Toussaint Charlet,4
1419,Lessing Julius Rosenwald,Italian 16th Century,11
1420,Lessing Julius Rosenwald,Adriaen Collaert,10
1421,Lessing Julius Rosenwald,Giovanni Antonio da Brescia,11
1422,Lessing Julius Rosenwald,Unknown 19th Century,35
1423,Lessing Julius Rosenwald,Henry Rushbury,35
1424,Lessing Julius Rosenwald,Jonas Suyderhoff,35
1425,Lessing Julius Rosenwald,Print Club of Albany,3
1426,Lessing Julius Rosenwald,Willem Hondius,3
1427,Lessing Julius Rosenwald,Mary Cassatt,35
1428,Lessing Julius Rosenwald,Hans Lützelburger,38
1429,Lessing Julius Rosenwald,Théophile Alexandre Steinlen,39
1430,Lessing Julius Rosenwald,Lucas Cranach the Elder,39
1431,Lessing Julius Rosenwald,Ambroise Vollard,40
1432,Lessing Julius Rosenwald,Twenty-One Gallery,43
1433,Lessing Julius Rosenwald,Arthur Briscoe,44
1434,Lessing Julius Rosenwald,Cornelis Ploos van Amstel,46
1435,Lessing Julius Rosenwald,Sir Anthony van Dyck,51
1436,Lessing Julius Rosenwald,Augustus John,51
1437,Lessing Julius Rosenwald,Aristide Maillol,53
1438,Lessing Julius Rosenwald,Theodore Roussel,61
1439,Lessing Julius Rosenwald,German 16th Century,65
1440,Lessing Julius Rosenwald,Auguste Lepère,66
1441,Lessing Julius Rosenwald,Louis Conrad Rosenberg,69
1442,Lessing Julius Rosenwald,Israhel van Meckenem,73
1443,Lessing Julius Rosenwald,Adriaen van Ostade,34
1444,Lessing Julius Rosenwald,Martin Schongauer,75
1445,Lessing Julius Rosenwald,Abraham van Diepenbeeck,33
1446,Lessing Julius Rosenwald,Peter Isselburg,3
1447,Lessing Julius Rosenwald,Altavoz del Frente,22
1448,Lessing Julius Rosenwald,Frank Short,23
1449,Lessing Julius Rosenwald,Théodore Gericault,3
1450,Lessing Julius Rosenwald,Master of the Aachen Madonna,23
1451,Lessing Julius Rosenwald,Master of the E-Series Tarocchi,23
1452,Lessing Julius Rosenwald,Howard Raftery,24
1453,Lessing Julius Rosenwald,Charles Turner,24
1454,Lessing Julius Rosenwald,Barthel Beham,24
1455,Lessing Julius Rosenwald,Italian 17th Century,24
1456,Lessing Julius Rosenwald,Gerald Leslie Brockhurst,25
1457,Lessing Julius Rosenwald,Albert Besnard,26
1458,Lessing Julius Rosenwald,Maurice Denis,26
1459,Lessing Julius Rosenwald,Etienne Delaune,27
1460,Lessing Julius Rosenwald,Johannes van Doetechum the Elder,3
1461,Lessing Julius Rosenwald,Salvatore Pinto,27
1462,Lessing Julius Rosenwald,Lucas van Doetechum,3
1463,Lessing Julius Rosenwald,Dutch 17th Century,27
1464,Lessing Julius Rosenwald,Theodor de Bry,28
1465,Lessing Julius Rosenwald,Hans Baldung Grien,29
1466,Lessing Julius Rosenwald,Canaletto,32
1467,Lessing Julius Rosenwald,Hugo Grotius,3
1468,Lessing Julius Rosenwald,Félix-Hilaire Buhot,32
1469,Lessing Julius Rosenwald,Hans Holbein the Younger,75
1470,Lessing Julius Rosenwald,Joseph Mallord William Turner,79
1471,Lessing Julius Rosenwald,Jacob Friedland,2
1472,Lessing Julius Rosenwald,Victor Jean Nicolle,2
1473,Lessing Julius Rosenwald,Aleksandr Nikolaevich Samokhvalov,2
1474,Lessing Julius Rosenwald,Hendrick Goltzius,126
1475,Lessing Julius Rosenwald,Alphonse Legros,190
1476,Lessing Julius Rosenwald,Sebald Beham,201
1477,Lessing Julius Rosenwald,Wenceslaus Hollar,220
1478,Lessing Julius Rosenwald,Francisco Goya,223
1479,Lessing Julius Rosenwald,Albrecht Dürer,232
1480,Lessing Julius Rosenwald,William Blake,234
1481,Lessing Julius Rosenwald,Rembrandt van Rijn,240
1482,Lessing Julius Rosenwald,Robert Nanteuil,241
1483,Lessing Julius Rosenwald,Joseph Pennell,248
1484,Lessing Julius Rosenwald,James McBey,273
1485,Lessing Julius Rosenwald,Muirhead Bone,301
1486,Lessing Julius Rosenwald,Honoré Daumier,367
1487,Lessing Julius Rosenwald,James McNeill Whistler,427
1488,Lessing Julius Rosenwald,German 15th Century,434
1489,Lessing Julius Rosenwald,Crispijn van de Passe II,2
1490,Lessing Julius Rosenwald,Jean-Louis Forain,438
1491,Lessing Julius Rosenwald,John Payne,2
1492,Lessing Julius Rosenwald,William Rogers,2
1493,Lessing Julius Rosenwald,Claes Jansz Visscher,2
1494,Lessing Julius Rosenwald,James Neagle,2
1495,Lessing Julius Rosenwald,Joannes Meyssens,2
1496,Lessing Julius Rosenwald,William Meyerowitz,2
1497,Lessing Julius Rosenwald,Jan de Vos,2
1498,Lessing Julius Rosenwald,Robert Austin,82
1499,Lessing Julius Rosenwald,Charles Meryon,84
1500,Lessing Julius Rosenwald,Jacques Callot,85
1501,Lessing Julius Rosenwald,Francis Seymour Haden,87
1502,Lessing Julius Rosenwald,Albrecht Altdorfer,99
1503,Lessing Julius Rosenwald,Lucas van Leyden,100
1504,Lessing Julius Rosenwald,Simon van de Passe,104
1505,Lessing Julius Rosenwald,Käthe Kollwitz,110
1506,Lessing Julius Rosenwald,Hogarth and Son,2
1507,Lessing Julius Rosenwald,French 15th Century,22
1508,Lessing Julius Rosenwald,Philadelphia Society of Etchers,2
1509,Lessing Julius Rosenwald,Harmen Adolfsz.,2
1510,Lessing Julius Rosenwald,Auguste Raffet,2
1511,Lessing Julius Rosenwald,Jacques Reich,2
1512,Lessing Julius Rosenwald,Giovanni Antonio Remondini,2
1513,Lessing Julius Rosenwald,Giovanni Battista Remondini,2
1514,Lessing Julius Rosenwald,Carl Pickhardt,2
1515,Lessing Julius Rosenwald,Samuel William Reynolds I,2
1516,Lessing Julius Rosenwald,Martino Rota,2
1517,Lessing Julius Rosenwald,Antoine Louis Romanet,2
1518,Lessing Julius Rosenwald,Sir John Charles Robinson,2
1519,Lessing Julius Rosenwald,Heinrich Aldegrever,116
1520,Lessing Julius Rosenwald,Johannes Kornlein,22
1521,Lessing Julius Rosenwald,F. L. Griggs,23
1522,Lessing Julius Rosenwald,Netherlandish 15th Century,21
1523,Lessing Julius Rosenwald,John Taylor Arms,13
1524,Lessing Julius Rosenwald,Edouard Manet,13
1525,Lessing Julius Rosenwald,Paul Gauguin,14
1526,Lessing Julius Rosenwald,David Low,14
1527,Lessing Julius Rosenwald,Frederick George Austin,3
1528,Lessing Julius Rosenwald,Joseph Simpson,3
1529,Lessing Julius Rosenwald,Andreas Bretschneider III,14
1530,Lessing Julius Rosenwald,German 19th Century,3
1531,Lessing Julius Rosenwald,H. Gordon Warlow,3
1532,Lessing Julius Rosenwald,William Ward,3
1533,Lessing Julius Rosenwald,Hieronymus Cock,13
1534,Lessing Julius Rosenwald,Dwight Case Sturges,14
1535,Lessing Julius Rosenwald,Adriaen van der Werff,3
1536,Lessing Julius Rosenwald,Wenzel von Olmutz,3
1537,Lessing Julius Rosenwald,Harry Sternberg,3
1538,Lessing Julius Rosenwald,Auguste Clot,14
1539,Lessing Julius Rosenwald,Walter Tittle,3
1540,Lessing Julius Rosenwald,Wolf Traut,3
1541,Lessing Julius Rosenwald,Daniel Nikolaus Chodowiecki,15
1542,Lessing Julius Rosenwald,Kerr Eby,3
1543,Lessing Julius Rosenwald,Ivan Mestrovic,21
1544,Lessing Julius Rosenwald,Torch Press,15
1545,Lessing Julius Rosenwald,John W. Winkler,3
