,target,source,value
1101,Mr. and Mrs. Benjamin B. Smith,James Boynton,40
1102,Mr. and Mrs. Benjamin B. Smith,Hugh Townley,43
1103,Mr. and Mrs. Benjamin B. Smith,Matsumi Kanemitsu,48
1104,Mr. and Mrs. Benjamin B. Smith,Billy Al Bengston,52
1105,Mr. and Mrs. Benjamin B. Smith,Ruth Asawa,53
1106,Mr. and Mrs. Benjamin B. Smith,Robert Andrew Parker,33
1107,Mr. and Mrs. Benjamin B. Smith,Gego,32
1108,Mr. and Mrs. Benjamin B. Smith,William Gropper,31
1109,Mr. and Mrs. Benjamin B. Smith,Clinton Adams,31
1110,Mr. and Mrs. Benjamin B. Smith,John Altoon,23
1111,Mr. and Mrs. Benjamin B. Smith,Seymour Rosofsky,23
1112,Mr. and Mrs. Benjamin B. Smith,Leon Golub,24
1113,Mr. and Mrs. Benjamin B. Smith,Robert Hansen,25
1114,Mr. and Mrs. Benjamin B. Smith,Rafael Canogar,25
1115,Mr. and Mrs. Benjamin B. Smith,Richard Hunt,25
1116,Mr. and Mrs. Benjamin B. Smith,George Ortman,25
1117,Mr. and Mrs. Benjamin B. Smith,Rufino Tamayo,22
1118,Mr. and Mrs. Benjamin B. Smith,Otto Piene,25
1119,Mr. and Mrs. Benjamin B. Smith,Jesse Reichek,27
1120,Mr. and Mrs. Benjamin B. Smith,June Wayne,27
1121,Mr. and Mrs. Benjamin B. Smith,John H. Hunter,27
1122,Mr. and Mrs. Benjamin B. Smith,Gregory Masurovsky,27
1123,Mr. and Mrs. Benjamin B. Smith,Hedda Sterne,29
1124,Mr. and Mrs. Benjamin B. Smith,Maryan,30
1125,Mr. and Mrs. Benjamin B. Smith,Jean Milant,30
1126,Mr. and Mrs. Benjamin B. Smith,José Luis Cuevas,25
1127,Mr. and Mrs. Benjamin B. Smith,Jacob Landau,12
1128,Mr. and Mrs. Benjamin B. Smith,H.C. Westermann,20
1129,Mr. and Mrs. Benjamin B. Smith,Norman Zammitt,9
1130,Mr. and Mrs. Benjamin B. Smith,David Michael Trowbridge,10
1131,Mr. and Mrs. Benjamin B. Smith,Theo Wujcik,6
1132,Mr. and Mrs. Benjamin B. Smith,G. Ray Kerciu,3
1133,Mr. and Mrs. Benjamin B. Smith,Dan Socha,10
1134,Mr. and Mrs. Benjamin B. Smith,Miriam Schapiro,3
1135,Mr. and Mrs. Benjamin B. Smith,Anni Albers,10
1136,Mr. and Mrs. Benjamin B. Smith,John H. Levee,9
1137,Mr. and Mrs. Benjamin B. Smith,Ken Price,10
1138,Mr. and Mrs. Benjamin B. Smith,Gemini G.E.L.,3
1139,Mr. and Mrs. Benjamin B. Smith,Irwin Hollander,9
1140,Mr. and Mrs. Benjamin B. Smith,Charles Ringness,3
1141,Mr. and Mrs. Benjamin B. Smith,Clayton Pond,3
1142,Mr. and Mrs. Benjamin B. Smith,John Beckley,3
1143,Mr. and Mrs. Benjamin B. Smith,Emerson Woelffer,9
1144,Mr. and Mrs. Benjamin B. Smith,John Dowell,9
1145,Mr. and Mrs. Benjamin B. Smith,Peter Bodnar,3
1146,Mr. and Mrs. Benjamin B. Smith,Manuel Fuentes,9
1147,Mr. and Mrs. Benjamin B. Smith,Robert Rogers,10
1148,Mr. and Mrs. Benjamin B. Smith,Frank Akers,3
1149,Mr. and Mrs. Benjamin B. Smith,Kenneth Tyler,6
1150,Mr. and Mrs. Benjamin B. Smith,Jason Leese,11
1151,Mr. and Mrs. Benjamin B. Smith,John Sommers,8
1152,Mr. and Mrs. Benjamin B. Smith,Thom O'Connor,11
1153,Mr. and Mrs. Benjamin B. Smith,Serge Lozingot,11
1154,"Mr. and Mrs. Burton G. Tremaine, Sr.",Larry Poons,3
1155,"Mr. and Mrs. Burton G. Tremaine, Sr.",Ives-Sillman,11
1156,"Mr. and Mrs. Burton G. Tremaine, Sr.",Wadsworth Atheneum Museum of Art,11
1157,"Mr. and Mrs. Burton G. Tremaine, Sr.",Ad Reinhardt,3
1158,Mr. and Mrs. Christopher Middendorf,Jacob Kainen,4
1159,"Mr. and Mrs. Harry H. Lunn, Jr.",Walker Evans,7
1160,Mr. and Mrs. Harry Le Bovit,Gy Szabo Bela,3
1161,Mr. and Mrs. Herbert Vogel,Stephen Antonakos,17
1162,Mr. and Mrs. Herbert Vogel,Joel Shapiro,4
1163,Mr. and Mrs. Herbert Vogel,Sylvia Plimack Mangold,17
1164,Mr. and Mrs. Herbert Vogel,Donald Judd,4
1165,Mr. and Mrs. Herbert Vogel,Carl Andre,17
1166,Mr. and Mrs. Herbert Vogel,Steve Keister,3
1167,Mr. and Mrs. Herbert Vogel,Robert Mangold,59
1168,Mr. and Mrs. Herbert Vogel,Klaus Rinke,3
1169,Mr. and Mrs. Herbert Vogel,Michael Goldberg,4
1170,Mr. and Mrs. Herbert Vogel,Bernar Venet,4
1171,Mr. and Mrs. Herbert Vogel,Edda Renouf,22
1172,Mr. and Mrs. Herbert Vogel,Michael Clark,3
1173,Mr. and Mrs. Herbert Vogel,Lynda Benglis,21
1174,Mr. and Mrs. Herbert Vogel,Charles Clough,3
1175,Mr. and Mrs. Herbert Vogel,Jo Baer,3
1176,Mr. and Mrs. Herbert Vogel,Mark Kostabi,3
1177,Mr. and Mrs. Herbert Vogel,Richard Artschwager,25
1178,Mr. and Mrs. Herbert Vogel,Christo,19
1179,Mr. and Mrs. Herbert Vogel,Allan McCollum,3
1180,Mr. and Mrs. Herbert Vogel,Lucio Pozzi,5
1181,Mr. and Mrs. Herbert Vogel,Dorothy Alexander,6
1182,Mr. and Mrs. Herbert Vogel,On Kawara,95
1183,Mr. and Mrs. Herbert Vogel,Sol LeWitt,40
1184,Mr. and Mrs. Herbert Vogel,Richard Nonas,10
1185,Mr. and Mrs. Herbert Vogel,Richard Tuttle,184
1186,Mr. and Mrs. Herbert Vogel,Daryl Trivieri,5
1187,Mr. and Mrs. Herbert Vogel,Ronald Bladen,4
1188,Mr. and Mrs. Herbert Vogel,Joseph Beuys,5
1189,Mr. and Mrs. Herbert Vogel,Jeanne-Claude,9
1190,Mr. and Mrs. Herbert Vogel,Carel Balth,4
1191,Mr. and Mrs. Jacob Kainen,Richard Upton,9
1192,Mr. and Mrs. Jacques Z. Baruch,Adriena Simotová,4
1193,Mr. and Mrs. Jacques Z. Baruch,Jan Krejci,3
1194,Mr. and Mrs. Jacques Z. Baruch,Vladimir Gazovic,3
1195,Mr. and Mrs. Jacques Z. Baruch,Jan Kubicek,39
1196,Mr. and Mrs. Jacques Z. Baruch,Cestmir Kafka,5
1197,Mr. and Mrs. Jacques Z. Baruch,Jean-Marie Pirotte,9
1198,Mr. and Mrs. Jacques Z. Baruch,Stanislav Kolíbal,3
1199,Mr. and Mrs. Jacques Z. Baruch,Albin Brunovsky,9
1200,Mr. and Mrs. Jacques Z. Baruch,Oldrich Kulhánek,3
1201,Mr. and Mrs. Jacques Z. Baruch,Jirí John,5
1202,Mr. and Mrs. Jacques Z. Baruch,Toyen (pseudonym),17
1203,Mr. and Mrs. Jacques Z. Baruch,Jirí Anderle,16
1204,Mr. and Mrs. Jacques Z. Baruch,Jirí Balcar,31
1205,Mr. and Mrs. Jacques Z. Baruch,Karel Malich,7
1206,Mr. and Mrs. Jem Hom,Jacob Kainen,5
1207,Mr. and Mrs. John Pappajohn,James V. Smith,87
1208,Mr. and Mrs. John Pappajohn,Kenjiro Nonaka,16
1209,Mr. and Mrs. John Pappajohn,Chris Sukimoto,15
1210,Mr. and Mrs. John Pappajohn,Fequet et Baudier,3
1211,Mr. and Mrs. John Pappajohn,Christine Fox,6
1212,Mr. and Mrs. John Pappajohn,Serge Lozingot,97
1213,Mr. and Mrs. John Pappajohn,Edward Henderson,21
1214,Mr. and Mrs. John Pappajohn,James Reid,4
1215,Mr. and Mrs. John Pappajohn,Simca Print Artists,14
1216,Mr. and Mrs. John Pappajohn,Mark Stock,28
1217,Mr. and Mrs. John Pappajohn,James Webb,51
1218,Mr. and Mrs. John Pappajohn,Thomas A. Cox,21
1219,Mr. and Mrs. John Pappajohn,Universal Limited Art Editions,88
1220,Mr. and Mrs. John Pappajohn,Hiroshi Kawanishi,16
1221,Mr. and Mrs. John Pappajohn,Gemini G.E.L.,167
1222,Mr. and Mrs. John Pappajohn,Victor Schiro,18
1223,Mr. and Mrs. John Pappajohn,Anthony Zepeda,41
1224,Mr. and Mrs. John Pappajohn,Keith Brintzenhofe,21
1225,Mr. and Mrs. John Pappajohn,Petersburg Press,254
1226,Mr. and Mrs. John Pappajohn,Barbara Thomason,19
1227,Mr. and Mrs. John Pappajohn,Daniel Freeman,15
1228,Mr. and Mrs. John Pappajohn,Ron McPherson,39
1229,Mr. and Mrs. John Pappajohn,Bill Goldston,87
1230,Mr. and Mrs. John Pappajohn,Takeshi Shimada,15
1231,Mr. and Mrs. John Pappajohn,Jasper Johns,543
1232,Mr. and Mrs. John Pappajohn,Charles Ritt,49
1233,Mr. and Mrs. John Pappajohn,Aldo Crommelynck,252
1234,Mr. and Mrs. Klaus G. Perls,Alexander Calder,3
1235,Mr. and Mrs. Lee Fensterstock,Gemini G.E.L.,6
1236,Mr. and Mrs. Lee Fensterstock,Ron McPherson,4
1237,Mr. and Mrs. Lee Fensterstock,Jonathan Borofsky,4
1238,Mr. and Mrs. Marvin Schwartz,Agnes Martin,31
1239,Mr. and Mrs. Miles Rubin,Charles Ross,4
1240,Mr. and Mrs. Miles Rubin,Larry Poons,4
1241,Mr. and Mrs. Miles Rubin,Marisol,6
1242,Mr. and Mrs. Peter MacGill,Joe Maloney,11
1243,Mr. and Mrs. Peter MacGill,Lee Friedlander,8
1244,Mr. and Mrs. Peter MacGill,Stephen Shore,8
1245,Mr. and Mrs. Peter MacGill,André Kertész,6
1246,Mr. and Mrs. Peter MacGill,Harry Callahan,3
1247,Mr. and Mrs. Raymond W. Merritt,Ralph Gibson,5
1248,Mr. and Mrs. Robert A. Hauslohner,Francesco Clemente,50
1249,Mr. and Mrs. Robert B. Eichholz,Teresa Engle Schirmer,8
1250,Mr. and Mrs. Robert B. Eichholz,Garry Winogrand,8
1251,Mr. and Mrs. Robert Edelson,Frank Kicherer,6
1252,Mr. and Mrs. Robert Edelson,Patrick Caulfield,6
1253,Mr. and Mrs. Roger Sant,Serge Lozingot,97
1254,Mr. and Mrs. Roger Sant,Hiroshi Kawanishi,16
1255,Mr. and Mrs. Roger Sant,Petersburg Press,254
1256,Mr. and Mrs. Roger Sant,Universal Limited Art Editions,88
1257,Mr. and Mrs. Roger Sant,Christine Fox,6
1258,Mr. and Mrs. Roger Sant,Anthony Zepeda,41
1259,Mr. and Mrs. Roger Sant,Takeshi Shimada,15
1260,Mr. and Mrs. Roger Sant,Chris Sukimoto,15
1261,Mr. and Mrs. Roger Sant,James Reid,4
1262,Mr. and Mrs. Roger Sant,Daniel Freeman,15
1263,Mr. and Mrs. Roger Sant,Ron McPherson,39
1264,Mr. and Mrs. Roger Sant,Fequet et Baudier,3
1265,Mr. and Mrs. Roger Sant,Gemini G.E.L.,167
1266,Mr. and Mrs. Roger Sant,Simca Print Artists,14
1267,Mr. and Mrs. Roger Sant,Aldo Crommelynck,252
1268,Mr. and Mrs. Roger Sant,Mark Stock,28
1269,Mr. and Mrs. Roger Sant,Victor Schiro,18
1270,Mr. and Mrs. Roger Sant,Kenjiro Nonaka,16
1271,Mr. and Mrs. Roger Sant,Edward Henderson,21
1272,Mr. and Mrs. Roger Sant,James Webb,51
1273,Mr. and Mrs. Roger Sant,Barbara Thomason,19
1274,Mr. and Mrs. Roger Sant,Bill Goldston,87
1275,Mr. and Mrs. Roger Sant,Keith Brintzenhofe,21
1276,Mr. and Mrs. Roger Sant,Thomas A. Cox,21
1277,Mr. and Mrs. Roger Sant,Jasper Johns,543
1278,Mr. and Mrs. Roger Sant,James V. Smith,87
1279,Mr. and Mrs. Roger Sant,Charles Ritt,49
1280,Mr. and Mrs. Roger Sonnabend,Serge Lozingot,4
1281,Mr. and Mrs. Roger Sonnabend,Gemini G.E.L.,32
1282,Mr. and Mrs. Roger Sonnabend,James Reid,5
1283,Mr. and Mrs. Roger Sonnabend,Sam Francis,3
1284,Mr. and Mrs. Roger Sonnabend,Roy Lichtenstein,3
1285,Mr. and Mrs. Roger Sonnabend,Chris Sukimoto,3
1286,Mr. and Mrs. Roger Sonnabend,Krystine Graziano,5
1287,Mr. and Mrs. Roger Sonnabend,Sarah Todd,3
1288,Mr. and Mrs. Roger Sonnabend,Ron McPherson,8
1289,Mr. and Mrs. Roger Sonnabend,John Carlson,3
1290,Mr. and Mrs. Roger Sonnabend,Alan Holoubek,6
1291,Mr. and Mrs. Roger Sonnabend,Ellsworth Kelly,4
1292,Mr. and Mrs. Roger Sonnabend,Peter Carlson,4
1293,Mr. and Mrs. Roger Sonnabend,Kenneth Farley,3
1294,Mr. and Mrs. Roger Sonnabend,Anthony Zepeda,7
1295,Mr. and Mrs. Seymour Schwartz,M.C. Escher,3
1296,Mr. and Mrs. Werner H. Kramarsky,Robert Smithson,11
1297,Mr. and Mrs. Werner H. Kramarsky,Gunther Uecker,13
1298,Mr. and Mrs. Will Barnet,Will Barnet,21
1299,Mr. and Mrs. Will Barnet,Deli Sacilotto,3
1300,Mr. and Mrs. William N. Cafritz,James Castle,5
1301,Mrs. Ansel Adams,Ansel Adams,4
1302,Mrs. Barbara Bertozzi Castelli,Donn Steward,9
1303,Mrs. Barbara Bertozzi Castelli,Universal Limited Art Editions,20
1304,Mrs. Barbara Bertozzi Castelli,Petersburg Press,13
1305,Mrs. Barbara Bertozzi Castelli,Jasper Johns,38
1306,Mrs. Betsy Karel,Lee Friedlander,68
1307,Mrs. Charles E. Slatkin,Arnaldo Pomodoro,4
1308,Mrs. Charles E. Slatkin,Emerson Woelffer,4
1309,Mrs. Charles E. Slatkin,Theodoros Stamos,3
1310,Mrs. Jacob Kainen,George McNeil,5
1311,Mrs. Jacob Kainen,Willem de Kooning,3
1312,Mrs. Jacob Kainen,Michael Smallwood,10
1313,Mrs. Jacob Kainen,Stanley William Hayter,18
1314,Mrs. Jacob Kainen,Hans Hartung,4
1315,Mrs. Jacob Kainen,Jacob Kainen,172
1316,Mrs. Jacob Kainen,Erich Heckel,5
1317,Mrs. Jacob Kainen,Pablo Picasso,3
1318,Mrs. Joanna T. Steichen,Edward Steichen,4
1319,Mrs. John Powers,Claes Oldenburg,3
1320,Mrs. Joyce F. Menschel,Katia von den Velden,10
1321,Mrs. Joyce F. Menschel,Joseph Beuys,13
1322,Mrs. Joyce F. Menschel,Harry Callahan,8
1323,Mrs. Lessing J. Rosenwald,Leonard Lehrer,4
1324,Mrs. Louis Lozowick,Louis Lozowick,194
1325,Mrs. Maria Petschek Smith,Mark Leithauser,6
1326,Mrs. Michael H. Egnal,Stuart Egnal,6
1327,Mrs. Robert A. Hauslohner,David Becker,4
1328,Mrs. Robert A. Hauslohner,Provoslav Sovák,17
1329,Mrs. Robert A. Hauslohner,Red Grooms,3
1330,Mrs. Robert A. Hauslohner,Robert E. Townsend,19
1331,Mrs. Robert A. Hauslohner,David Hockney,37
1332,Mrs. Robert A. Hauslohner,Styria Studio,4
1333,Mrs. Robert A. Hauslohner,Petersburg Press,4
1334,Mrs. Robert A. Hauslohner,Peter Milton,71
1335,Mrs. Robert A. Hauslohner,John Dowell,13
1336,Mrs. Robert A. Hauslohner,Norman Ackroyd,13
1337,Mrs. Robert A. Hauslohner,Paul Wunderlich,11
1338,Mrs. Robert A. Hauslohner,Gretchen Ewert,11
1339,Mrs. Robert A. Hauslohner,Mimmo Paladino,16
1340,Mrs. Robert A. Hauslohner,Impressions Workshop,3
1341,Mrs. Robert A. Hauslohner,Alex Katz,4
1342,Mrs. Robert A. Hauslohner,Atelier Desjobert,11
1343,Mrs. Robert A. Hauslohner,Graham Sutherland,28
1344,Mrs. Robert A. Hauslohner,Jim Dine,30
1345,Mrs. Robert A. Hauslohner,R. B. Kitaj,3
1346,Mrs. Robert A. Hauslohner,GHJ Graphics,4
1347,Mrs. Robert A. Hauslohner,Aquarius Press,53
1348,Mrs. Robert A. Hauslohner,Anthony Gorny,23
1349,Mrs. Robert A. Hauslohner,William Crutchfield,54
1350,Mrs. William C. Seitz,George Segal,3
1351,Ms. Brenda Edelson,Markus Lüpertz,3
1352,Ms. Eileen Cohen,David Robbins,18
1353,Ms. Joan Palevsky,Ed Hamilton,12
1354,Ms. Joan Palevsky,June Wayne,22
1355,Nancy Lee and Perry Bass,Parasol Press,9
1356,Nancy Lee and Perry Bass,Patricia Branstead,9
1357,Nancy Lee and Perry Bass,Kathan Brown,9
1358,Nancy Lee and Perry Bass,Brice Marden,9
1359,Nancy Rutter Clark,Robert Adams,3
1360,Neelon Crawford,Ralston Crawford,6
1361,New Century Fund,Shiundo Print Shop,4
1362,New Century Fund,Brice Marden,26
1363,New Century Fund,Richard Diebenkorn,86
1364,New Century Fund,Jennifer Melby,26
1365,New Century Fund,Crown Point Press,55
1366,Oliver Lee Jackson,Oliver Lee Jackson,5
1367,Pace/MacGill Gallery,Richard Benson,24
1368,Patrons' Permanent Fund,Barry Le Va,3
1369,Patrons' Permanent Fund,Aaron Siskind,3
1370,Patrons' Permanent Fund,André Kertész,3
1371,Patrons' Permanent Fund,Graciela Iturbide,3
1372,Patrons' Permanent Fund,Fequet et Baudier,3
1373,Patrons' Permanent Fund,Bill Owens,3
1374,Patrons' Permanent Fund,Harold Jones,3
1375,Patrons' Permanent Fund,Manuel Álvarez Bravo,3
1376,Patrons' Permanent Fund,Richard Misrach,3
1377,Patrons' Permanent Fund,Ralph Steiner,3
1378,Patrons' Permanent Fund,Studio Heinrici,3
1379,Patrons' Permanent Fund,Bruce Davidson,3
1380,Patrons' Permanent Fund,"James ""Son Ford"" Thomas",3
1381,Patrons' Permanent Fund,John Gutmann,3
1382,Patrons' Permanent Fund,William Clift,3
1383,Patrons' Permanent Fund,Shiundo Print Shop,4
1384,Patrons' Permanent Fund,Robert Heinecken,9
1385,Patrons' Permanent Fund,Carl Andre,9
1386,Patrons' Permanent Fund,Sylvia Plimack Mangold,9
1387,Patrons' Permanent Fund,Richard Artschwager,24
1388,Patrons' Permanent Fund,Mark Stock,28
1389,Patrons' Permanent Fund,Nicholas Nixon,30
1390,Patrons' Permanent Fund,Kenjiro Nonaka,31
1391,Patrons' Permanent Fund,Henry Wessel,7
1392,Patrons' Permanent Fund,Maurice Payne,7
1393,Patrons' Permanent Fund,Simca Print Artists,31
1394,Patrons' Permanent Fund,Thomas Consilvio,33
1395,Patrons' Permanent Fund,Hiroshi Kawanishi,33
1396,Patrons' Permanent Fund,Ben Berns,33
1397,Patrons' Permanent Fund,Paul Drake,7
1398,Patrons' Permanent Fund,Sol LeWitt,39
1399,Patrons' Permanent Fund,Robert Mangold,39
1400,Patrons' Permanent Fund,Emmet Gowin,6
1401,Patrons' Permanent Fund,Keith Brintzenhofe,44
1402,Patrons' Permanent Fund,Ron McPherson,45
1403,Patrons' Permanent Fund,Alan Holoubek,48
1404,Patrons' Permanent Fund,Richard Garst,48
1405,Patrons' Permanent Fund,Alvin Langdon Coburn,6
1406,Patrons' Permanent Fund,Alexander Zhitomirsky,6
1407,Patrons' Permanent Fund,Helen Levitt,6
1408,Patrons' Permanent Fund,Daniel Freeman,56
1409,Patrons' Permanent Fund,Crown Point Press,58
1410,Patrons' Permanent Fund,Garry Winogrand,63
1411,Patrons' Permanent Fund,Leon Levinstein,9
1412,Patrons' Permanent Fund,Moriyama Daidō,6
1413,Patrons' Permanent Fund,Steve Anderson,9
1414,Patrons' Permanent Fund,Bruce Lowney,9
1415,Patrons' Permanent Fund,Ray K. Metzker,18
1416,Patrons' Permanent Fund,Richard Ewen,16
1417,Patrons' Permanent Fund,Fred Genis,16
1418,Patrons' Permanent Fund,Victor Schiro,18
1419,Patrons' Permanent Fund,Ron Adams,15
1420,Patrons' Permanent Fund,Chris Sukimoto,15
1421,Patrons' Permanent Fund,George Page,15
1422,Patrons' Permanent Fund,Takeshi Shimada,15
1423,Patrons' Permanent Fund,Chuck DeLong,19
1424,Patrons' Permanent Fund,Barbara Thomason,19
1425,Patrons' Permanent Fund,Timothy Huchthausen,13
1426,Patrons' Permanent Fund,Ron Olds,13
1427,Patrons' Permanent Fund,Stuart Henderson,13
1428,Patrons' Permanent Fund,Kenneth Tyler,20
1429,Patrons' Permanent Fund,Frank Gohlke,20
1430,Patrons' Permanent Fund,Edward Henderson,21
1431,Patrons' Permanent Fund,Dan Gualdoni,12
1432,Patrons' Permanent Fund,Danny Lyon,12
1433,Patrons' Permanent Fund,Kenneth Josephson,12
1434,Patrons' Permanent Fund,John Pfahl,12
1435,Patrons' Permanent Fund,John Dill,21
1436,Patrons' Permanent Fund,Thomas A. Cox,21
1437,Patrons' Permanent Fund,Craig Zammiello,11
1438,Patrons' Permanent Fund,William Christenberry,21
1439,Patrons' Permanent Fund,John Lund,11
1440,Patrons' Permanent Fund,Hitoshi Kido,11
1441,Patrons' Permanent Fund,Lynda Benglis,9
1442,Patrons' Permanent Fund,Magnum Photos,9
1443,Patrons' Permanent Fund,Christine Fox,6
1444,Patrons' Permanent Fund,Robert Adams,17
1445,Patrons' Permanent Fund,Richard Wilke,63
1446,Patrons' Permanent Fund,Richard Diebenkorn,89
1447,Patrons' Permanent Fund,Anthony Zepeda,89
1448,Patrons' Permanent Fund,Serge Lozingot,103
1449,Patrons' Permanent Fund,Gemini G.E.L.,360
1450,Patrons' Permanent Fund,Universal Limited Art Editions,335
1451,Patrons' Permanent Fund,Petersburg Press,279
1452,Patrons' Permanent Fund,Arnulf Rainer,6
1453,Patrons' Permanent Fund,Zigmunds Priede,113
1454,Patrons' Permanent Fund,Aldo Crommelynck,270
1455,Patrons' Permanent Fund,Lawrence J. Hamlin,4
1456,Patrons' Permanent Fund,Donn Steward,76
1457,Patrons' Permanent Fund,James Reid,4
1458,Patrons' Permanent Fund,Hidekatsu Takada,4
1459,Patrons' Permanent Fund,Robert Cumming,4
1460,Patrons' Permanent Fund,Renee Bott,4
1461,Patrons' Permanent Fund,James V. Smith,117
1462,Patrons' Permanent Fund,Lloyd Baggs,4
1463,Patrons' Permanent Fund,William Eggleston,4
1464,Patrons' Permanent Fund,Joel Shapiro,4
1465,Patrons' Permanent Fund,Lee Friedlander,161
1466,Patrons' Permanent Fund,Bill Goldston,120
1467,Patrons' Permanent Fund,James Webb,142
1468,Patrons' Permanent Fund,Marcia Bartholme,4
1469,Patrons' Permanent Fund,Jasper Johns,1120
1470,Patrons' Permanent Fund,Charles Ritt,133
1471,Patrons' Permanent Fund,Lewis Baltz,67
1472,Patrons' Permanent Fund,Frank Akers,6
1473,Patrons' Permanent Fund,Dieter Appelt,63
1474,Patrons' Permanent Fund,Christo,5
1475,Patrons' Permanent Fund,Donald Judd,5
1476,Patrons' Permanent Fund,Richard Tuttle,70
1477,Paul Genega,Aaron Fink,8
1478,Paul Kanev,Jim Dine,3
1479,Paul Kanev,Petersburg Press,3
1480,Paul Mellon,Alexander Calder,12
1481,Paul Mellon,Edgar Degas,3
1482,Paul Stenzel,Various Artists,6
1483,Pepita Milmore Memorial Fund,Eleanor Antin,51
1484,Pepita Milmore Memorial Fund,United Press International,3
1485,Pepita Milmore Memorial Fund,Philip Steinmetz,51
1486,Pepita Milmore Memorial Fund,American 20th Century,8
1487,Pepita Milmore Memorial Fund,Jasper Johns,8
1488,Pepita Milmore Memorial Fund,Robert Rauschenberg,37
1489,Pepita Milmore Memorial Fund,Associated Press,13
1490,Pepita Milmore Memorial Fund,James Castle,35
1491,Pepita Milmore Memorial Fund,"Frye & Smith, Ltd.",46
1492,Pepita Milmore Memorial Fund,James V. Smith,37
1493,Pepita Milmore Memorial Fund,Universal Limited Art Editions,37
1494,Pepita Milmore Memorial Fund,Anthony Barboza,3
1495,Pepita Milmore Memorial Fund,John Lund,37
1496,Pepita Milmore Memorial Fund,Barry Le Va,3
1497,Pepita Milmore Memorial Fund,Robert Adams,74
1498,Philip Brookman,Mike Mandel,28
1499,Philip Pearlstein,Patrick Foy,8
1500,Philip Pearlstein,Greg Burnet,8
1501,Philip Pearlstein,Philip Pearlstein,24
1502,Philip Pearlstein,Graphicstudio,24
1503,Phyllis Diebenkorn,Richard Diebenkorn,1235
1504,Pierre Cremieux,Milton Rogovin,65
1505,Professional Art Group I,Tyler Graphics Ltd.,22
1506,Professional Art Group I,Ellsworth Kelly,22
1507,Professor Armando Nocentini,Pietro Parigi,8
1508,Professor and Mrs. Daniel Bell,Matthias Mansen,8
1509,Professor and Mrs. Daniel Bell,Gustav Kluge,3
1510,R. K. Mellon Family Foundation,Judy Fiskin,4
1511,R. K. Mellon Family Foundation,Diane Arbus,4
1512,R. K. Mellon Family Foundation,Neil Selkirk,3
1513,"Ralph T. Millet, Jr.",Keith Martin,5
1514,Randi and Bob Fisher,Garry Winogrand,7
1515,Randi and Bob Fisher,Teresa Engle Schirmer,7
1516,Richard A. Simms Fund,Hugh MacKay’s Atelier 52,6
1517,Richard A. Simms Fund,Romare Bearden,6
1518,Richard Diebenkorn,Richard Diebenkorn,11
1519,Richard Diebenkorn,Crown Point Press,5
1520,Richard S. Zeisler,Edward Henderson,21
1521,Richard S. Zeisler,Petersburg Press,254
1522,Richard S. Zeisler,Gemini G.E.L.,167
1523,Richard S. Zeisler,Thomas A. Cox,21
1524,Richard S. Zeisler,Keith Brintzenhofe,21
1525,Richard S. Zeisler,Christine Fox,6
1526,Richard S. Zeisler,James Reid,4
1527,Richard S. Zeisler,Fequet et Baudier,3
1528,Richard S. Zeisler,Aldo Crommelynck,252
1529,Richard S. Zeisler,Simca Print Artists,14
1530,Richard S. Zeisler,Ron McPherson,39
1531,Richard S. Zeisler,James Webb,51
1532,Richard S. Zeisler,Kenjiro Nonaka,16
1533,Richard S. Zeisler,Jasper Johns,543
1534,Richard S. Zeisler,Hiroshi Kawanishi,16
1535,Richard S. Zeisler,Anthony Zepeda,41
1536,Richard S. Zeisler,Universal Limited Art Editions,88
1537,Richard S. Zeisler,Victor Schiro,18
1538,Richard S. Zeisler,Mark Stock,28
1539,Richard S. Zeisler,Daniel Freeman,15
1540,Richard S. Zeisler,James V. Smith,87
1541,Richard S. Zeisler,Bill Goldston,87
1542,Richard S. Zeisler,Chris Sukimoto,15
1543,Richard S. Zeisler,Barbara Thomason,19
1544,Richard S. Zeisler,Charles Ritt,49
1545,Richard S. Zeisler,Takeshi Shimada,15
1546,Richard S. Zeisler,Serge Lozingot,97
1547,Richard and Alice Thall,Joe Deal,31
1548,Robert E. Meyerhoff,Zigmunds Priede,20
1549,Robert E. Meyerhoff,Barnett Newman,29
1550,Robert E. Meyerhoff,Frank Stella,3
1551,Robert E. Meyerhoff,Jasper Johns,3
1552,Robert E. Meyerhoff,Universal Limited Art Editions,21
1553,Robert Fichter,Graphicstudio,3
1554,Robert Fichter,Robert Fichter,3
1555,Robert Frank,Robert Frank,109
1556,Robert Gordy,Graphicstudio,14
1557,Robert Gordy,Robert Gordy,14
1558,Robert Jackson,American 20th Century,53
1559,Robert Mapplethorpe,Graphicstudio,7
1560,Robert Mapplethorpe,Robert Mapplethorpe,7
1561,Robert Menschel and the Vital Projects Fund,Mikki Ferrill,3
1562,Robert Rauschenberg,Robert Rauschenberg,40
1563,Robert Rauschenberg,Styria Studio,31
1564,Robert Rauschenberg,Robert Whitman,3
1565,Robert Rauschenberg,Graphicstudio,5
1566,Robert Rauschenberg,Experiments in Art and Technology,32
1567,Robert Rauschenberg,Rauschenberg Overseas Culture Interchange,3
1568,Robert Stana and Thomas Judy,Ulfert Wilke,14
1569,Robert Stana and Thomas Judy,William Masi,14
1570,Robert Stana and Thomas Judy,Toby Michel,14
1571,Robert Stana and Thomas Judy,Alvin Doyle Moore,14
