,target,source,value
1210,Lessing Julius Rosenwald,Pierre Bonnard,13
1211,Lessing Julius Rosenwald,Andreas Bretschneider III,14
1212,Lessing Julius Rosenwald,Francis Dodd,18
1213,Lessing Julius Rosenwald,French 17th Century,18
1214,Lessing Julius Rosenwald,Italian 15th Century,18
1215,Lessing Julius Rosenwald,John Melville Kelly,19
1216,Lessing Julius Rosenwald,Edvard Munch,19
1217,Lessing Julius Rosenwald,Master IB,19
1218,Lessing Julius Rosenwald,Philip Galle,17
1219,Lessing Julius Rosenwald,Raphael,19
1220,Lessing Julius Rosenwald,Anonymous Artist,20
1221,Lessing Julius Rosenwald,Jacques de Gheyn II,20
1222,Lessing Julius Rosenwald,Master of the Borders with the Four Fathers of the Church,20
1223,Lessing Julius Rosenwald,Odilon Redon,20
1224,Lessing Julius Rosenwald,Master E.S.,21
1225,Lessing Julius Rosenwald,Georg Pencz,21
1226,Lessing Julius Rosenwald,Andrea Mantegna,20
1227,Lessing Julius Rosenwald,Hans Alexander Mueller,13
1228,Lessing Julius Rosenwald,Philippe de Champaigne,17
1229,Lessing Julius Rosenwald,Earl Stetson Crawford,16
1230,Lessing Julius Rosenwald,David Low,14
1231,Lessing Julius Rosenwald,Auguste Clot,14
1232,Lessing Julius Rosenwald,Paul Gauguin,14
1233,Lessing Julius Rosenwald,Dwight Case Sturges,14
1234,Lessing Julius Rosenwald,Imre Reiner,15
1235,Lessing Julius Rosenwald,Karel van Mander I,15
1236,Lessing Julius Rosenwald,Howard Raftery,16
1237,Lessing Julius Rosenwald,Torch Press,15
1238,Lessing Julius Rosenwald,Eberhard Siegfried Henne,15
1239,Lessing Julius Rosenwald,Marcantonio Raimondi,15
1240,Lessing Julius Rosenwald,Laura Knight,15
1241,Lessing Julius Rosenwald,The Woodcut Society,16
1242,Lessing Julius Rosenwald,Anders Zorn,16
1243,Lessing Julius Rosenwald,Jean-Baptiste-Camille Corot,16
1244,Lessing Julius Rosenwald,Daniel Nikolaus Chodowiecki,15
1245,Lessing Julius Rosenwald,Max Rosenthal,4
1246,Lessing Julius Rosenwald,Wilhelm Lehmbruck,6
1247,Lessing Julius Rosenwald,Monogrammist FG,3
1248,Lessing Julius Rosenwald,Lionel Lindsay,2
1249,Lessing Julius Rosenwald,Luigi Lucioni,3
1250,Lessing Julius Rosenwald,Martin Lewis,2
1251,Lessing Julius Rosenwald,Master of the Horse Heads,3
1252,Lessing Julius Rosenwald,Edmund Blampied,3
1253,Lessing Julius Rosenwald,Claes Jansz Visscher,2
1254,Lessing Julius Rosenwald,Jonas Silber,3
1255,Lessing Julius Rosenwald,Master of the Golden Bull,2
1256,Lessing Julius Rosenwald,Hendrik Hondius I,3
1257,Lessing Julius Rosenwald,Pierre Drevet,3
1258,Lessing Julius Rosenwald,Victor Jean Nicolle,2
1259,Lessing Julius Rosenwald,Master of the Berlin Passion,2
1260,Lessing Julius Rosenwald,Thomas Hodgetts,3
1261,Lessing Julius Rosenwald,James Neagle,2
1262,Lessing Julius Rosenwald,Master with the Banderoles,2
1263,Lessing Julius Rosenwald,Francois-Robert Ingouf,3
1264,Lessing Julius Rosenwald,Edward Timothy Hurley,3
1265,Lessing Julius Rosenwald,Samuel Palmer,3
1266,Lessing Julius Rosenwald,Giovanni Battista Palumba,3
1267,Lessing Julius Rosenwald,Antoine Masson,2
1268,Lessing Julius Rosenwald,Diego Velázquez,3
1269,Lessing Julius Rosenwald,Franklin Townsend Morgan,3
1270,Lessing Julius Rosenwald,Master B.H.M.,2
1271,Lessing Julius Rosenwald,Troy Kinney,3
1272,Lessing Julius Rosenwald,Albert Bloch,2
1273,Lessing Julius Rosenwald,Harry Sternberg,3
1274,Lessing Julius Rosenwald,Henri Beaubrun,2
1275,Lessing Julius Rosenwald,F. Cabouret,2
1276,Lessing Julius Rosenwald,Hieronymus Hopfer,3
1277,Lessing Julius Rosenwald,Diana Scultori,2
1278,Lessing Julius Rosenwald,Richard Evett Bishop,3
1279,Lessing Julius Rosenwald,William Meyerowitz,2
1280,Lessing Julius Rosenwald,Willem Hondius,3
1281,Lessing Julius Rosenwald,Stella Drabkin,2
1282,Lessing Julius Rosenwald,Adolf Dehn,3
1283,Lessing Julius Rosenwald,David Funck,3
1284,Lessing Julius Rosenwald,Pierre-Imbert Drevet,2
1285,Lessing Julius Rosenwald,Frederick George Austin,3
1286,Lessing Julius Rosenwald,Jacob Duck,2
1287,Lessing Julius Rosenwald,Charles Louis Lingée,3
1288,Lessing Julius Rosenwald,Master of St. Erasmus,3
1289,Lessing Julius Rosenwald,Johann Lechner,3
1290,Lessing Julius Rosenwald,Jean Duvet,3
1291,Lessing Julius Rosenwald,Charles Le Brun,3
1292,Lessing Julius Rosenwald,Philip Cheney,2
1293,Lessing Julius Rosenwald,Master NA.DAT with the Mousetrap,2
1294,Lessing Julius Rosenwald,Jacopo Francia,3
1295,Lessing Julius Rosenwald,Isac Friedlander,3
1296,Lessing Julius Rosenwald,Master of the Protective Saints of Cologne,2
1297,Lessing Julius Rosenwald,Master of the Meshed Background,2
1298,Lessing Julius Rosenwald,Master of St. Sebastian,2
1299,Lessing Julius Rosenwald,Ferdinand Gaillard,3
1300,Lessing Julius Rosenwald,Asa Cheffetz,2
1301,Lessing Julius Rosenwald,John Linnell,2
1302,Lessing Julius Rosenwald,Samuel Chamberlain,2
1303,Lessing Julius Rosenwald,Master of the Cologne Arms,2
1304,Lessing Julius Rosenwald,Bartolomeo Coriolano,2
1305,Lessing Julius Rosenwald,Master I.A.M. of Zwolle,2
1306,Lessing Julius Rosenwald,Master of 1515,2
1307,Lessing Julius Rosenwald,George Clint,2
1308,Lessing Julius Rosenwald,Joannes Meyssens,2
1309,Lessing Julius Rosenwald,Otto August Kühler,3
1310,Lessing Julius Rosenwald,Giulio Campagnola,2
1311,Lessing Julius Rosenwald,Giovanni Battista Tiepolo,3
1312,Lessing Julius Rosenwald,Wsesolod Woinoff,2
1313,Lessing Julius Rosenwald,Wenzel von Olmutz,3
1314,Lessing Julius Rosenwald,Peter Isselburg,3
1315,Lessing Julius Rosenwald,Adriaen van der Werff,3
1316,Lessing Julius Rosenwald,John W. Winkler,3
1317,Lessing Julius Rosenwald,Willem Jacobsz Delff,2
1318,Lessing Julius Rosenwald,James Watson,2
1319,Lessing Julius Rosenwald,Jan Lievens,3
1320,Lessing Julius Rosenwald,Crispijn van de Passe II,2
1321,Lessing Julius Rosenwald,Théodore Chassériau,3
1322,Lessing Julius Rosenwald,Aleksandr Nikolaevich Samokhvalov,2
1323,Lessing Julius Rosenwald,Rodolphe Bresdin,3
1324,Lessing Julius Rosenwald,Nicolas Joseph Voyez,2
1325,Lessing Julius Rosenwald,Eugène Carrière,2
1326,Lessing Julius Rosenwald,Georges Braque,2
1327,Lessing Julius Rosenwald,John Constable,3
1328,Lessing Julius Rosenwald,Johannes van Doetechum the Elder,3
1329,Lessing Julius Rosenwald,Michael Wolgemut,2
1330,Lessing Julius Rosenwald,Lucas van Doetechum,3
1331,Lessing Julius Rosenwald,Johann Georg Eckart,2
1332,Lessing Julius Rosenwald,Philadelphia Society of Etchers,2
1333,Lessing Julius Rosenwald,German 19th Century,3
1334,Lessing Julius Rosenwald,Walter Tittle,3
1335,Lessing Julius Rosenwald,Hieronymus Wierix,2
1336,Lessing Julius Rosenwald,Harmen Adolfsz.,2
1337,Lessing Julius Rosenwald,Karel Dujardin,2
1338,Lessing Julius Rosenwald,Michiel van Miereveld,3
1339,Lessing Julius Rosenwald,Théodore Gericault,3
1340,Lessing Julius Rosenwald,Wolf Traut,3
1341,Lessing Julius Rosenwald,Associated American Artists,3
1342,Lessing Julius Rosenwald,William Walker,2
1343,Lessing Julius Rosenwald,Martino Rota,2
1344,Lessing Julius Rosenwald,Hugo Grotius,3
1345,Lessing Julius Rosenwald,Hans Brosamer,2
1346,Lessing Julius Rosenwald,Ludwig Krug,3
1347,Lessing Julius Rosenwald,Samuel Collings,2
1348,Lessing Julius Rosenwald,William Ward,3
1349,Lessing Julius Rosenwald,Jacob Fransz van der Merck,2
1350,Lessing Julius Rosenwald,Hans Janssen,3
1351,Lessing Julius Rosenwald,Print Club of Albany,3
1352,Lessing Julius Rosenwald,Josiah Boydell,2
1353,Lessing Julius Rosenwald,Max Kahn,3
1354,Lessing Julius Rosenwald,Hogarth and Son,2
1355,Lessing Julius Rosenwald,Paul Cézanne,2
1356,Lessing Julius Rosenwald,Nicolas Mignard,3
1357,Lessing Julius Rosenwald,John Hoppner,3
1358,Lessing Julius Rosenwald,Jean Siméon Chardin,2
1359,Lessing Julius Rosenwald,Jacobus Neeffs,2
1360,Lessing Julius Rosenwald,Sir Peter Lely,3
1361,Lessing Julius Rosenwald,Joseph Simpson,3
1362,Lessing Julius Rosenwald,Hendrik Cornelisz van Vliet,2
1363,Lessing Julius Rosenwald,Kerr Eby,3
1364,Lessing Julius Rosenwald,Max Beckmann,2
1365,Lessing Julius Rosenwald,Claude Lorrain,2
1366,Lessing Julius Rosenwald,H. Gordon Warlow,3
1367,Mr. Albert Lewin,Perkins Harnly,1
1368,Mr. Clarence Van Dyke Tiers,Matthew Pratt,1
1369,Mr. Clarence Van Dyke Tiers,Thomas Sully,1
1370,Mr. Ivan E. Phillips,François Le Moyne,1
1371,Mr. J. Russell Lowe,Frederick Pauling,1
1372,Mr. and Mrs. Christopher Middendorf,Jacob Kainen,9
1373,Mr. and Mrs. J. Watson Webb,James McNeill Whistler,37
1374,Mr. and Mrs. Jacob Kainen,Jacob Matham,1
1375,Mr. and Mrs. Jacob Kainen,Hendrick Goltzius,1
1376,Mr. and Mrs. Jem Hom,Jacob Kainen,9
1377,Mrs. George Nichols,Jean Honoré Fragonard,1
1378,Mrs. George Nichols,Hyacinthe Rigaud,1
1379,Mrs. George Nichols,Jacques-Firmin Beauvarlet,1
1380,Mrs. George Nichols,Pierre Drevet,1
1381,Mrs. George Nichols,François-Hubert Drouais,1
1382,Mrs. George Nichols,Nicolas Delaunay,1
1383,Mrs. George Nichols,Antoine Watteau,1
1384,Mrs. George Nichols,Benoît Audran II,1
1385,Mrs. Jesse Isidor Straus,Clodion,1
1386,Mrs. Ralph Harman Booth,Rhenish 15th Century,1
1387,Mrs. Ralph Harman Booth,South Netherlandish 15th Century,1
1388,Mrs. Ralph Harman Booth,Netherlandish 15th Century,1
1389,Mrs. Ralph Harman Booth,Hellenistic 2nd Century B.C./1st Century A.D.,1
1390,Mrs. Ralph Harman Booth,German 15th Century,1
1391,Mrs. Robert B. Noyes,Gilbert Stuart,1
1392,Patrons' Permanent Fund,Michel Anguier,1
1393,Samuel H. Kress Foundation,Sassetta,2
1394,Samuel H. Kress Foundation,Barthélemy Prieur,1
1395,Samuel H. Kress Foundation,Giovanni Battista Caccini,1
1396,Samuel H. Kress Foundation,Master of the David and Saint John Statuettes,1
1397,Samuel H. Kress Foundation,Florentine 16th Century,1
1398,Samuel H. Kress Foundation,Venetian 15th Century,1
1399,Samuel H. Kress Foundation,Italian 15th Century,1
1400,Samuel H. Kress Foundation,Desiderio da Settignano,2
1401,Samuel H. Kress Foundation,Anonymous Artist,6
1402,Samuel H. Kress Foundation,Giovanni Baronzio,1
1403,Samuel H. Kress Foundation,Andrea del Verrocchio,2
1404,Samuel H. Kress Foundation,Mino da Fiesole,2
1405,Samuel H. Kress Foundation,Florentine 15th Century,2
1406,Samuel H. Kress Foundation,Giovanni Battista Tiepolo,2
1407,Samuel H. Kress Foundation,Jean-Baptiste Carpeaux,2
1408,Samuel H. Kress Foundation,Giovanni della Robbia,2
1409,Samuel H. Kress Foundation,Orsino Benintendi,1
1410,Samuel H. Kress Foundation,Giovanni Bellini,1
1411,Samuel H. Kress Foundation,Giovanni Battista Bregno,1
1412,Samuel H. Kress Foundation,Antonio Rossellino,2
1413,Samuel H. Kress Foundation,Alessandro Magnasco,2
1414,Samuel H. Kress Foundation,Domenico Veneziano,1
1415,Samuel H. Kress Foundation,Dosso Dossi,1
1416,Samuel H. Kress Foundation,Francesco Guardi,1
1417,Samuel H. Kress Foundation,Domenico Beccafumi,1
1418,Samuel H. Kress Foundation,Sandro Botticelli,1
1419,Samuel H. Kress Foundation,Matteo Civitali,1
1420,Samuel H. Kress Foundation,Benedetto Briosco,1
1421,Samuel H. Kress Foundation,Francesco Segala,1
1422,Samuel H. Kress Foundation,Lorenzo Monaco,1
1423,Samuel H. Kress Foundation,Fra Filippo Lippi,1
1424,Samuel H. Kress Foundation,Gian Lorenzo Bernini,1
1425,Samuel H. Kress Foundation,Baldassare d'Este,1
1426,Samuel H. Kress Foundation,Bartolomeo Bulgarini,1
1427,Samuel H. Kress Foundation,Italian 20th Century,1
1428,Samuel H. Kress Foundation,Antonio del Pollaiuolo,1
1429,Samuel H. Kress Foundation,French 18th Century,1
1430,Samuel H. Kress Foundation,Lazzerini Workshop,1
1431,Samuel H. Kress Foundation,Bernardino Luini,9
1432,Samuel H. Kress Foundation,Sebastiano Ricci,1
1433,Samuel H. Kress Foundation,Filippino Lippi,1
1434,Samuel H. Kress Foundation,Raphael,1
1435,"Smithsonian Institution, Resident Associate Program",Jacob Kainen,1
1436,The Armand Hammer Foundation,Edme Bouchardon,1
1437,The Australian Legal Group,Sidney Nolan,1
1438,The Australian Legal Group,Colin Lanceley,1
1439,The Australian Legal Group,Arthur Boyd,1
1440,The Australian Legal Group,John Olsen,1
1441,The Australian Legal Group,Tim Storrier,1
1442,The Australian Legal Group,Ann Thomson,1
1443,The Australian Legal Group,Lawrence Daws,1
1444,The Australian Legal Group,Robert Juniper,1
1445,The Australian Legal Group,Banduk Marika,1
1446,The Australian Legal Group,Jan Senbergs,1
1447,The Australian Legal Group,Various Artists,1
1448,The Leger Galleries Ltd.,"George Barret, Jr.",1
1449,United States Government,Francis Law Durand,27
1450,United States Government,Marie Alain,16
1451,United States Government,Mae Szilvasy,16
1452,United States Government,Florence Huston,2
1453,United States Government,Dorothy Posten,29
1454,United States Government,J. Herman McCollum,2
1455,United States Government,Chris Makrenos,2
1456,United States Government,Ella Josephine Sterling,17
1457,United States Government,Florence Truelson,17
1458,United States Government,Sylvia Dezon,28
1459,United States Government,Dorothy Kiernan,2
1460,United States Government,Lucien Verbeke,17
1461,United States Government,Charlotte Winter,18
1462,United States Government,Suzanne Roy,18
1463,United States Government,Andrew Topolosky,2
1464,United States Government,Betty Fuerst,2
1465,United States Government,J. Howard Iams,18
1466,United States Government,Edith Towner,18
1467,United States Government,Howard Lumbard,2
1468,United States Government,Edward Kibbee,2
1469,United States Government,M. Louise Kent,2
1470,United States Government,Mildred E. Bent,15
1471,United States Government,Eva Wilson,29
1472,United States Government,Bessie Forman,30
1473,United States Government,Katherine Hastings,31
1474,United States Government,Edith Magnette,31
1475,United States Government,Joseph L. Boyd,32
1476,United States Government,Margaret Concha,33
1477,United States Government,Mary E. Humes,33
1478,United States Government,Raymond Manupelli,15
1479,United States Government,Jessie M. Benge,34
1480,United States Government,Henry Rasmusen,2
1481,United States Government,Florence Earl,15
1482,United States Government,Margery Parish,2
1483,United States Government,Mabel S. Kelton,2
1484,United States Government,Ivar Julius,2
1485,United States Government,Margaret Knapp,2
1486,United States Government,Joseph Lubrano,15
1487,United States Government,William P. Shearwood,15
1488,United States Government,Eileen Knox,2
1489,United States Government,O.A. Kirby,2
1490,United States Government,William Frank,2
1491,United States Government,Arelia Arbo,27
1492,United States Government,Tulita Westfall,19
1493,United States Government,Cornelius Frazier,2
1494,United States Government,Dorothy Gernon,22
1495,United States Government,George Roehl,2
1496,United States Government,Mary Berner,23
1497,United States Government,Raymond Guterl,2
1498,United States Government,Arthur G. Merkley,23
1499,United States Government,Josephine C. Romano,2
1500,United States Government,Charles Rose,2
1501,United States Government,Floyd R. Sharp,2
1502,United States Government,Catherine Fowler,24
1503,United States Government,Edna C. Rex,24
1504,United States Government,Marie Famularo,24
1505,United States Government,Margaret Golden,2
1506,United States Government,Marie Mitchell,24
1507,United States Government,Charles Goodwin,2
1508,United States Government,Mrs. Goodwin,2
1509,United States Government,Cecil Smith,2
1510,United States Government,Evelyn Bailey,25
1511,United States Government,John H. Tercuzzi,25
1512,United States Government,Natalie Simon,2
1513,United States Government,Flora G. Guerra,2
1514,United States Government,Syrena Swanson,19
1515,United States Government,Ray Price,22
1516,United States Government,Gordon Sanborn,2
1517,United States Government,Jules Lefevere,19
1518,United States Government,Gladys Cook,19
1519,United States Government,Joseph Sudek,2
1520,United States Government,John Swientochowski,2
1521,United States Government,Grace Halpin,19
1522,United States Government,Hardin Walsh,2
1523,United States Government,Edward Unger,2
1524,United States Government,Kathryn Uhl,2
1525,United States Government,Alfonso Umana,2
1526,United States Government,Max Unger,2
1527,United States Government,Mildred Ford,2
1528,United States Government,Gertrude Lemberg,20
1529,United States Government,Roberta Spicer,20
1530,United States Government,Eleanor Ruelos,2
1531,United States Government,Virginia Berge,21
1532,United States Government,Rosalia Lane,28
1533,United States Government,Gerald Scalise,2
1534,United States Government,Isabelle De Strange,21
1535,United States Government,Frank J. Mace,21
1536,United States Government,Sydney Roberts,2
1537,United States Government,Martha L. Lanscher,2
1538,United States Government,William Parkinson,4
1539,United States Government,Henry De Wolfe,35
1540,United States Government,A.R. Tolman,1
1541,United States Government,Arlington Gregg,1
1542,United States Government,Frank Gray,1
1543,United States Government,Gladys M. Guillaudeu,1
1544,United States Government,Malcolm Hackney,1
1545,United States Government,Lee Hager,1
1546,United States Government,Winifred Gibbes,1
1547,United States Government,Jacob Gielens,1
1548,United States Government,Emily Gierman,1
1549,United States Government,Robert T. Gills,1
1550,United States Government,John Garay,1
1551,United States Government,Charles Garjian,1
1552,United States Government,John Gasaway,1
1553,United States Government,Harvey Thoss,1
1554,United States Government,Bruce Gentry,1
1555,United States Government,E.J. Gilsleider,1
1556,United States Government,Robert Gilson,1
1557,United States Government,Joseph Glover,1
1558,United States Government,Willoughby Ions,1
1559,United States Government,Winifred Hoover,1
1560,United States Government,Edward Jewett,1
1561,United States Government,Lillian Hunter,1
1562,United States Government,Charles Johnson,1
1563,United States Government,Annie B. Johnston,1
1564,United States Government,Augustine Haugland,1
1565,United States Government,C.H. Hastings,1
1566,United States Government,Doris Hollingsworth,1
1567,United States Government,William Herbert,1
1568,United States Government,Minnetta Good,1
1569,United States Government,Christopher Hobbs,1
1570,United States Government,Edward Strzalkowski,1
1571,United States Government,Robert Tardiff,1
1572,United States Government,Harold Weisenborn,1
1573,United States Government,Emil Warns,1
1574,United States Government,Louie H. Ewing,1
1575,United States Government,Baye M. Yancey,1
1576,United States Government,Mary Porter,1
1577,United States Government,Carl Schutz,1
1578,United States Government,Arthur Sander,1
1579,United States Government,Hollmana,1
1580,United States Government,Julia Boyd,1
1581,United States Government,George B. Wally,1
1582,United States Government,Agnes Sims,1
1583,United States Government,William Bos,1
1584,United States Government,Paul Smith,1
1585,United States Government,Carl Strehlau,1
1586,United States Government,Miriam Y. Solomon,1
1587,United States Government,E.A. Smaller,1
1588,United States Government,Donald Streeter,1
1589,United States Government,William Spiecker,1
1590,United States Government,Christabel Scrymser,1
1591,United States Government,George Seideneck,1
1592,United States Government,Herman Schulze,1
1593,United States Government,Sebastian Simonet,1
1594,United States Government,Eugene Shellady,1
1595,United States Government,John Tubrant,1
1596,United States Government,Jessie Trueworthy,1
1597,United States Government,John R. Towers,1
1598,United States Government,Annie L. Vaughn,1
1599,United States Government,George V. Vezolles,1
1600,United States Government,G.A. Spangenberg,1
1601,United States Government,Julie C. Brush,35
1602,United States Government,Hester Duany,1
1603,United States Government,Thomas Dooley,1
1604,United States Government,Michael Rekucki,1
1605,United States Government,William Mills,1
1606,United States Government,William Lang,1
1607,United States Government,Sidney Liswood,1
1608,United States Government,Norma Lockwood,1
1609,United States Government,Louella Long,1
1610,United States Government,Theodore Kraus,1
1611,United States Government,T. Joyce,1
1612,United States Government,Harley Kempter,1
1613,United States Government,William Kerby,1
1614,United States Government,Donald Kirkpatrick,1
1615,United States Government,Inez McCombs,1
1616,United States Government,Ada V. May,1
1617,United States Government,Elizabeth T. Reike,1
1618,United States Government,Hubbell McBride,1
1619,United States Government,Randolph F. Miller,1
1620,United States Government,Russell Madole,1
1621,United States Government,Charles Mannino,1
1622,United States Government,Lyman Young,1
1623,United States Government,Mae A. Clarke,14
1624,United States Government,Cornelius Christoffels,93
1625,United States Government,Nancy Crimi,68
1626,United States Government,Ruth M. Barnes,65
1627,United States Government,Melita Hofmann,61
1628,United States Government,Lillian Causey,57
1629,United States Government,Margaret Linsley,42
1630,United States Government,Jean Peszel,38
1631,United States Government,American 20th Century,36
1632,United States Government,Julius Mihalik,1
1633,United States Government,Juanita Donahoo,1
1634,United States Government,Walter Pyle,1
1635,United States Government,John Price,1
1636,United States Government,Anne Colman,1
1637,United States Government,Lloyd A. Davidson,1
1638,United States Government,D Davin,1
1639,United States Government,Austin L. Davison,1
1640,United States Government,F.C. Davenport,1
1641,United States Government,John Cutting,1
1642,United States Government,Lawrence Flynn,1
1643,United States Government,Harriette Gale,1
1644,United States Government,Clementine Fossek,1
1645,United States Government,Michael France,1
1646,United States Government,James Dwyer,1
1647,United States Government,William H. Edwards,1
1648,United States Government,George File,1
1649,United States Government,Wilbur M Rice,1
1650,United States Government,John Osbold,1
1651,United States Government,Thomas O'Connor,1
1652,United States Government,Edith Olney,1
1653,United States Government,Fred Peterson,1
1654,United States Government,Theodore Pfitzer,1
1655,United States Government,Alfred Parys,1
1656,United States Government,Esther Peck,1
1657,United States Government,Henry Moran,1
1658,United States Government,Esther Molina,1
1659,United States Government,Rocco Navigato,1
1660,United States Government,Henry Murphy,1
1661,United States Government,Florian Rokita,1
1662,United States Government,William Roberts,1
1663,United States Government,Josephine Prado,1
1664,United States Government,Raymond Neumann,1
1665,United States Government,Manuel G. Runyan,14
1666,United States Government,Clyde L. Cheney,10
1667,United States Government,David Ramage,2
1668,United States Government,Ellen Duncan,5
1669,United States Government,Vera Van Voris,5
1670,United States Government,H. Langden Brown,5
1671,United States Government,Hedwig Emanuel,5
1672,United States Government,Dorothea Mierisch,5
1673,United States Government,Harry Grossen,5
1674,United States Government,Wilford H. Shurtliff,3
1675,United States Government,Amos C. Brinton,1
1676,United States Government,Mona Brown,1
1677,United States Government,Frank S. Browne,1
1678,United States Government,Francis Bruner,1
1679,United States Government,George Beyer,1
1680,United States Government,Elzy J. Bird,1
1681,United States Government,Milton Bevier,1
1682,United States Government,Beverly Chichester,5
1683,United States Government,Benjamin Bryant,1
1684,United States Government,Molly Bodenstein,1
1685,United States Government,Erskine Carter,1
1686,United States Government,Orville Cline,1
1687,United States Government,Frances Cohen,1
1688,United States Government,Mary Ann Burton,1
1689,United States Government,Earl Butlin,1
1690,United States Government,Edward W. Buechner,1
1691,United States Government,Lily Capson,1
1692,United States Government,Albert Camilli,1
1693,United States Government,Genevieve Sherlock,3
1694,United States Government,Henry Meyers,5
1695,United States Government,Eleanor Rogers,3
1696,United States Government,Albert Ryder,3
1697,United States Government,Albert Geuppert,3
1698,United States Government,George Bobholz,1
1699,United States Government,Gwyneth King,5
1700,United States Government,Filippo Porreca,3
1701,United States Government,Gladys Phillips,3
1702,United States Government,Robert W.R. Taylor,3
1703,United States Government,Charles Roadman,6
1704,United States Government,Dolores Haupt,6
1705,United States Government,Eugene Croe,6
1706,United States Government,Charles Bowman,6
1707,United States Government,Florence Stevenson,6
1708,United States Government,Erwin Stenzel,3
1709,United States Government,Vincent Burzy,6
1710,United States Government,Edward L. Loper,6
1711,United States Government,"Ernest A. Towers, Jr.",3
1712,United States Government,Richard Whitaker,6
1713,United States Government,Daniel Fletcher,6
1714,United States Government,Marjorie McIntyre,6
1715,United States Government,Paul Ward,6
1716,United States Government,Ruth Buker,6
1717,United States Government,Kalamian Walton,5
1718,United States Government,Elgin Moncure Styll,5
1719,United States Government,Adele Brooks,5
1720,United States Government,Carl Keksi,5
1721,United States Government,Ruggiero Pierotti,3
1722,United States Government,Martha Reed,3
1723,United States Government,George E. Rhone,3
1724,United States Government,Isabella Ruth Doerfler,5
1725,United States Government,Jean Gordon,5
1726,United States Government,Hans Mangelsdorf,5
1727,United States Government,Marius Hansen,5
1728,United States Government,Verna Tallman,5
1729,United States Government,Ralph Morton,5
1730,United States Government,Alfred Walbeck,5
1731,United States Government,B. Berndt,5
1732,United States Government,Samuel O. Klein,5
1733,United States Government,Rose Campbell-Gerke,5
1734,United States Government,Therkel Anderson,6
1735,United States Government,Maud Schmid,5
1736,United States Government,Walter W. Jennings,5
1737,United States Government,Alvin Shiren,4
1738,United States Government,G.A. Ayers,1
1739,United States Government,Randolph Atkinson,1
1740,United States Government,William O. Fletcher,4
1741,United States Government,Regina Henderer,3
1742,United States Government,Emery Herrett,3
1743,United States Government,Joseph Goldberg,3
1744,United States Government,Elmer Weise,4
1745,United States Government,Jenny Almgren,4
1746,United States Government,LeRoy Griffith,3
1747,United States Government,Madeline Arnold,3
1748,United States Government,Alexander Anderson,3
1749,United States Government,John Dieterich,4
1750,United States Government,John Hall,4
1751,United States Government,Herman Bader,1
1752,United States Government,Eldon Allen,3
1753,United States Government,Frank Gutting,4
1754,United States Government,Edmond W. Brown,4
1755,United States Government,Genevieve Jordan,3
1756,United States Government,Edward Bashaw,3
1757,United States Government,Roberta Elvis,3
1758,United States Government,Ferdinand Badin,3
1759,United States Government,Ada Barnes,3
1760,United States Government,Lester Kausch,3
1761,United States Government,Hazel Sheckler,4
1762,United States Government,Clarence Secor,4
1763,United States Government,Frank M. Keane,3
1764,United States Government,Helen Bronson,3
1765,United States Government,George Constantine,3
1766,United States Government,Albert Rudin,4
1767,United States Government,Suzanne Chapman,4
1768,United States Government,Martha Elliot,4
1769,United States Government,Eugene Bartz,4
1770,United States Government,Elmer G. Anderson,1
1771,United States Government,Howard H. Sherman,5
1772,United States Government,Dorothy M. Gerhard,5
1773,United States Government,Lon Cronk,5
1774,United States Government,Michael Fenga,5
1775,United States Government,Sarah F. Williams,5
1776,United States Government,Stanley Mazur,5
1777,United States Government,Ralph M. Lewis,5
1778,United States Government,Vincent P. Rosel,5
1779,United States Government,Paul Kelly,4
1780,United States Government,Alice Cosgrove,4
1781,United States Government,Robert Clark,4
1782,United States Government,Harry Jennings,4
1783,United States Government,Louis Maldarelli,4
1784,United States Government,Lloyd Charles Lemcke,4
1785,United States Government,Georgine E. Mason,4
1786,United States Government,Esther Martindale,4
1787,United States Government,Mina Lowry,4
1788,United States Government,Cleon Barton,1
1789,United States Government,Dorothea Bates,1
1790,United States Government,John Thorsen,4
1791,United States Government,Archie Thompson,4
1792,United States Government,Samuel Faigin,4
1793,United States Government,Marion Gaylord,4
1794,United States Government,Peter Connin,3
1795,United States Government,Marion Gaskill,4
1796,United States Government,Hugh Clarke,4
1797,United States Government,Florence Hastings,3
1798,United States Government,Gene Luedke,4
1799,United States Government,Eleanor Cunningham,3
1800,United States Government,Albert Allen,1
1801,United States Government,Linnet Alward,1
1802,United States Government,Gerard Barnett,1
1803,United States Government,Fanchon Larzelere,14
1804,United States Government,William High,6
1805,United States Government,Richard Taylor,3
1806,United States Government,David P Willoughby,2
1807,United States Government,Max Fernekes,2
1808,United States Government,Esther Hansen,11
1809,United States Government,Aaron Fastovsky,2
1810,United States Government,Phyllis Dorr,11
1811,United States Government,Samuel Fineman,2
1812,United States Government,Rex F. Bush,11
1813,United States Government,Angelo Bulone,2
1814,United States Government,Harry G. Alexander,2
1815,United States Government,Donald Williams,2
1816,United States Government,Joseph Cannella,2
1817,United States Government,Ralph Atkinson,11
1818,United States Government,Charlotte Angus,11
1819,United States Government,John Wilkes,2
1820,United States Government,Frances Lichten,12
1821,United States Government,Alexander Chudom,2
1822,United States Government,Majel G. Claflin,2
1823,United States Government,Howard Weld,2
1824,United States Government,John Cooke,2
1825,United States Government,Isidore Steinberg,10
