,target,source,value
519,Lessing Julius Rosenwald,Polidoro da Caravaggio,1
520,Lessing Julius Rosenwald,Jules Pascin,1
521,Lessing Julius Rosenwald,Thomas Gaugain,1
522,Lessing Julius Rosenwald,Melchior Lorch,1
523,Lessing Julius Rosenwald,John Downman,1
524,Lessing Julius Rosenwald,Maurice de Vlaminck,1
525,Lessing Julius Rosenwald,Benjamin West,1
526,Lessing Julius Rosenwald,Beatrice Godwin Whistler,1
527,Lessing Julius Rosenwald,John Singer Sargent,1
528,Lessing Julius Rosenwald,Hans Leonard Schäufelein,1
529,Lessing Julius Rosenwald,John Sloan,1
530,Lessing Julius Rosenwald,James McBey,1
531,Lessing Julius Rosenwald,Harold Lukens Doolittle,1
532,Lessing Julius Rosenwald,Jack Garver,1
533,Lessing Julius Rosenwald,Gabriel Huquier,1
534,Lessing Julius Rosenwald,Léon Cogniet,1
535,Lessing Julius Rosenwald,Allaert Claesz,1
536,Lessing Julius Rosenwald,Heinrich Campendonk,1
537,Lessing Julius Rosenwald,Malcolm Cameron,1
538,Lessing Julius Rosenwald,Jan van Call I,1
539,Lessing Julius Rosenwald,"Thomas Butts, Jr.",1
540,Lessing Julius Rosenwald,George Bunker,1
541,Lessing Julius Rosenwald,Henry William Bunbury,1
542,Lessing Julius Rosenwald,Julio Castellanos,1
543,Lessing Julius Rosenwald,Abraham Bloemaert,1
544,Lessing Julius Rosenwald,Marco Cardisco,1
545,Lessing Julius Rosenwald,Cornelis Cort,1
546,Lessing Julius Rosenwald,Jacques Bellange,1
547,Lessing Julius Rosenwald,Pierre Dupin,1
548,Lessing Julius Rosenwald,Simon-Nicolas Duflos,1
549,Lessing Julius Rosenwald,Gury,1
550,Lessing Julius Rosenwald,Henry Bernard Chalon,1
551,Lessing Julius Rosenwald,Cham (pseud.),1
552,Lessing Julius Rosenwald,Samuel Chamberlain,1
553,Lessing Julius Rosenwald,Charles Émile Jacque,1
554,Lessing Julius Rosenwald,H.B. Ker,1
555,Lessing Julius Rosenwald,Gerard de Jode,1
556,Lessing Julius Rosenwald,Francesco Albani,1
557,Lessing Julius Rosenwald,Richard Hoelscher,1
558,Lessing Julius Rosenwald,Robert Hills,1
559,Lessing Julius Rosenwald,Heinrich Heuser,1
560,Lessing Julius Rosenwald,Stephen Izant,1
561,Lessing Julius Rosenwald,Johann Ernst Heinsius,1
562,Lessing Julius Rosenwald,Thomas Hearne,1
563,Lessing Julius Rosenwald,James Dexter Havens,1
564,Lessing Julius Rosenwald,Karl Hofer,1
565,Lessing Julius Rosenwald,Michel Ciry,1
566,Lessing Julius Rosenwald,Juste Chevillet,1
567,Lessing Julius Rosenwald,Nicolas-Toussaint Charlet,1
568,Lessing Julius Rosenwald,Frank Tolles Chamberlin,1
569,Lessing Julius Rosenwald,Charles Heath,1
570,Lessing Julius Rosenwald,Limbourg Brothers,1
571,Lessing Julius Rosenwald,Thomas Rowlandson,1219
572,Lessing Julius Rosenwald,French 16th Century,2
573,Lessing Julius Rosenwald,Dutch 17th Century,2
574,Lessing Julius Rosenwald,Eugene Rodrigues,2
575,Lessing Julius Rosenwald,John Bluck,2
576,Lessing Julius Rosenwald,Eli Marsden Wilson,2
577,Lessing Julius Rosenwald,Master PS,8
578,Lessing Julius Rosenwald,Pierre-Marie Gault de Saint-Germain,2
579,Lessing Julius Rosenwald,Charles Errard,2
580,Lessing Julius Rosenwald,Simon Francois Ravenet I,2
581,Lessing Julius Rosenwald,S. W. Fores,2
582,Lessing Julius Rosenwald,Bartolomeo Pinelli,2
583,Lessing Julius Rosenwald,Benedetto Montagna,2
584,Lessing Julius Rosenwald,Frederick O'Hara,2
585,Lessing Julius Rosenwald,Nicoletto da Modena,2
586,Lessing Julius Rosenwald,Samuel Howitt,8
587,Lessing Julius Rosenwald,Samuel Alken,2
588,Lessing Julius Rosenwald,Jacob Cats,2
589,Lessing Julius Rosenwald,Domenico Campagnola,2
590,Lessing Julius Rosenwald,Charles Meryon,2
591,Lessing Julius Rosenwald,Prince Rupert of the Pfalz,2
592,Lessing Julius Rosenwald,Jost de Negker,2
593,Lessing Julius Rosenwald,Claude Gillot,7
594,Lessing Julius Rosenwald,Karl Schmidt-Rottluff,7
595,Lessing Julius Rosenwald,Jeanne Francoise Ozanne,7
596,Lessing Julius Rosenwald,Israhel van Meckenem,7
597,Lessing Julius Rosenwald,Bernard Lépicié,7
598,Lessing Julius Rosenwald,Jean Lepautre,7
599,Lessing Julius Rosenwald,Galerie Jeanne Bucher,7
600,Lessing Julius Rosenwald,Paul Haasen,7
601,Lessing Julius Rosenwald,Muirhead Bone,7
602,Lessing Julius Rosenwald,Diego Velázquez,7
603,Lessing Julius Rosenwald,Joseph Mallord William Turner,7
604,Lessing Julius Rosenwald,Netherlandish 15th Century,3
605,Lessing Julius Rosenwald,Charles Grignion,3
606,Lessing Julius Rosenwald,George Barret,3
607,Lessing Julius Rosenwald,Sawrey Gilpin,3
608,Lessing Julius Rosenwald,Society of Print Connoisseurs,3
609,Lessing Julius Rosenwald,Charles-François Daubigny,7
610,Lessing Julius Rosenwald,Johann Teyler,3
611,Lessing Julius Rosenwald,Auguste Renoir,7
612,Lessing Julius Rosenwald,Raphael,7
613,Lessing Julius Rosenwald,Lucas van Leyden,7
614,Lessing Julius Rosenwald,F. L. Griggs,2
615,Lessing Julius Rosenwald,Hendrick Goltzius,2
616,Lessing Julius Rosenwald,Cornelis Dusart,2
617,Lessing Julius Rosenwald,Otto Mueller,2
618,Lessing Julius Rosenwald,Gilbert Stuart,2
619,Lessing Julius Rosenwald,Hubert Robert,2
620,Lessing Julius Rosenwald,Various Artists,8
621,Lessing Julius Rosenwald,Childe Hassam,2
622,Lessing Julius Rosenwald,Vincent van Gogh,2
623,Lessing Julius Rosenwald,Guillaume Martin Couture,8
624,Lessing Julius Rosenwald,Jean Honoré Fragonard,2
625,Lessing Julius Rosenwald,British 19th Century,8
626,Lessing Julius Rosenwald,Lyonel Feininger,2
627,Lessing Julius Rosenwald,George Morland,2
628,Lessing Julius Rosenwald,Joan Miró,2
629,Lessing Julius Rosenwald,Karl Schrag,2
630,Lessing Julius Rosenwald,William Havell,2
631,Lessing Julius Rosenwald,Franz Hecht,2
632,Lessing Julius Rosenwald,Laurent Guyot,2
633,Lessing Julius Rosenwald,Gottfried Engelmann,2
634,Lessing Julius Rosenwald,James Ensor,2
635,Lessing Julius Rosenwald,Conrad Gessner,2
636,Lessing Julius Rosenwald,Giovanni Antonio da Brescia,2
637,Lessing Julius Rosenwald,David Alfaro Siqueiros,2
638,Lessing Julius Rosenwald,Marie Jeanne Ozanne,7
639,Lessing Julius Rosenwald,Eugène Delacroix,2
640,Lessing Julius Rosenwald,Regina Schönecker,8
641,Lessing Julius Rosenwald,Giulio Romano,2
642,Lessing Julius Rosenwald,Henry Fuseli,2
643,Lessing Julius Rosenwald,Jean Petitot the Elder,2
644,Lessing Julius Rosenwald,Leonhard Beck,2
645,Lessing Julius Rosenwald,Mortimer Borne,2
646,Lessing Julius Rosenwald,Pierre Courtin,4
647,Lessing Julius Rosenwald,French 19th Century,2
648,Lessing Julius Rosenwald,Benton Spruance,2
649,Lessing Julius Rosenwald,Thomas Barker,2
650,Lessing Julius Rosenwald,Johann Anton André,2
651,Lessing Julius Rosenwald,Grace Albee,2
652,Lessing Julius Rosenwald,Gabriel de Saint-Aubin,2
653,Lessing Julius Rosenwald,Jan Lievens,2
654,Lessing Julius Rosenwald,Félicien Rops,8
655,Lessing Julius Rosenwald,Wolf Huber,2
656,Lessing Julius Rosenwald,Parmigianino,2
657,Lessing Julius Rosenwald,George Bellows,2
658,Lessing Julius Rosenwald,Jean-Baptiste-Camille Corot,2
659,Lessing Julius Rosenwald,André Racz,8
660,Lessing Julius Rosenwald,Augustin Hirschvogel,8
661,Lessing Julius Rosenwald,Marcantonio Raimondi,7
662,Lessing Julius Rosenwald,Jerome Kaplan,6
663,Lessing Julius Rosenwald,Frederik de Wit,6
664,Lessing Julius Rosenwald,Master MZ,3
665,Lessing Julius Rosenwald,Sue Fuller,4
666,Lessing Julius Rosenwald,Pierre Filloeul,4
667,Lessing Julius Rosenwald,Paul Wieghardt,4
668,Lessing Julius Rosenwald,French 15th Century,4
669,Lessing Julius Rosenwald,Andreas ? Voigt,3
670,Lessing Julius Rosenwald,German 15th Century,4
671,Lessing Julius Rosenwald,Max Kahn,3
672,Lessing Julius Rosenwald,Jacques-Philippe Le Bas,3
673,Lessing Julius Rosenwald,Hanns Lautensack,3
674,Lessing Julius Rosenwald,Mauricio Lasansky,3
675,Lessing Julius Rosenwald,Jean-François Janinet,3
676,Lessing Julius Rosenwald,Wenzel Jamnitzer I,3
677,Lessing Julius Rosenwald,Louis-Joseph Masquelier,3
678,Lessing Julius Rosenwald,Master FVB,3
679,Lessing Julius Rosenwald,Donald Shaw MacLaughlan,3
680,Lessing Julius Rosenwald,German 13th Century,3
681,Lessing Julius Rosenwald,Hans Lützelburger,3
682,Lessing Julius Rosenwald,Alexis Loir I,3
683,Lessing Julius Rosenwald,José Clemente Orozco,3
684,Lessing Julius Rosenwald,German 16th Century,4
685,Lessing Julius Rosenwald,Samuel Palmer,3
686,Lessing Julius Rosenwald,John Hamilton Mortimer,3
687,Lessing Julius Rosenwald,Anders Zorn,4
688,Lessing Julius Rosenwald,Sebald Beham,4
689,Lessing Julius Rosenwald,Edouard Manet,4
690,Lessing Julius Rosenwald,Claude Lorrain,4
691,Lessing Julius Rosenwald,Lucas Cranach the Elder,4
692,Lessing Julius Rosenwald,Hans Holbein the Younger,4
693,Lessing Julius Rosenwald,Jean-Louis Forain,4
694,Lessing Julius Rosenwald,Sir Anthony van Dyck,4
695,Lessing Julius Rosenwald,George Moutard Woodward,4
696,Lessing Julius Rosenwald,Peeter Bout,4
697,Lessing Julius Rosenwald,Richard Cooper II,3
698,Lessing Julius Rosenwald,Barthel Beham,3
699,Lessing Julius Rosenwald,Pieter van der Heyden,4
700,Lessing Julius Rosenwald,Daniel Hopfer,4
701,Lessing Julius Rosenwald,Anthony Cardon,3
702,Lessing Julius Rosenwald,Laurent Cars,3
703,Lessing Julius Rosenwald,Karel Dujardin,3
704,Lessing Julius Rosenwald,Charles-Etienne Gaucher,3
705,Lessing Julius Rosenwald,Daniel Nikolaus Chodowiecki,3
706,Lessing Julius Rosenwald,Thomas W. Nason,3
707,Lessing Julius Rosenwald,Master of the S-Series Tarocchi,2
708,Lessing Julius Rosenwald,Hans Süss von Kulmbach,4
709,Lessing Julius Rosenwald,Charles William Smith,4
710,Lessing Julius Rosenwald,John Flaxman,5
711,Lessing Julius Rosenwald,Auguste Clot,5
712,Lessing Julius Rosenwald,Francesco Francia,5
713,Lessing Julius Rosenwald,Thomas Gainsborough,5
714,Lessing Julius Rosenwald,Giovanni Battista Tiepolo,5
715,Lessing Julius Rosenwald,Giovanni Vendramini,5
716,Lessing Julius Rosenwald,Claire Van Vliet,5
717,Lessing Julius Rosenwald,Society of American Graphic Artists,5
718,Lessing Julius Rosenwald,Anonymous Artist,5
719,Lessing Julius Rosenwald,Pierre Bonnard,5
720,Lessing Julius Rosenwald,George C. Miller,5
721,Lessing Julius Rosenwald,Max Beckmann,5
722,Lessing Julius Rosenwald,Jean Le Blond,6
723,Lessing Julius Rosenwald,Georg Wechter I,6
724,Lessing Julius Rosenwald,Pierre Lepautre,6
725,Lessing Julius Rosenwald,Ian Hugo,6
726,Lessing Julius Rosenwald,Frans Huys,6
727,Lessing Julius Rosenwald,Marc Chagall,6
728,Lessing Julius Rosenwald,Edgar Degas,6
729,Lessing Julius Rosenwald,Luigi Schiavonetti,3
730,Lessing Julius Rosenwald,Camille Pissarro,3
731,Lessing Julius Rosenwald,Richard Haines,3
732,Lessing Julius Rosenwald,Jacopo Palma il Giovane,3
733,Lessing Julius Rosenwald,Bernard Baron,4
734,Lessing Julius Rosenwald,Jean-Auguste-Dominique Ingres,3
735,Lessing Julius Rosenwald,Wilhelm Lehmbruck,3
736,Lessing Julius Rosenwald,Heinrich Aldegrever,3
737,Lessing Julius Rosenwald,Edouard Vuillard,3
738,Lessing Julius Rosenwald,Hans Springinklee,4
739,Lessing Julius Rosenwald,Pierre Louis de Surugue,4
740,Lessing Julius Rosenwald,James McNeill Whistler,33
741,Lessing Julius Rosenwald,Jacopo Bassano,32
742,Lessing Julius Rosenwald,Jean Siméon Chardin,31
743,Lessing Julius Rosenwald,Francisco Goya,31
744,Lessing Julius Rosenwald,Albrecht Altdorfer,3
745,Lessing Julius Rosenwald,Edvard Munch,28
746,Lessing Julius Rosenwald,Hans Baldung Grien,3
747,Lessing Julius Rosenwald,Leandro Bassano,3
748,Lessing Julius Rosenwald,Jacopo de' Barbari,3
749,Lessing Julius Rosenwald,Jonas Silber,4
750,Lessing Julius Rosenwald,Charles Eisen,3
751,Lessing Julius Rosenwald,Anne Ryan,4
752,Lessing Julius Rosenwald,Master IB,4
753,Lessing Julius Rosenwald,Dorothy Pulis Lathrop,2
754,Lessing Julius Rosenwald,Charles-Nicolas Cochin I,4
755,Lessing Julius Rosenwald,Edward William Charlton,18
756,Lessing Julius Rosenwald,Nicolas Cochin,13
757,Lessing Julius Rosenwald,Rembrandt van Rijn,24
758,Lessing Julius Rosenwald,Bernard Reder,24
759,Lessing Julius Rosenwald,Nicolaes Pietersz Berchem,25
760,Lessing Julius Rosenwald,Werner Drewes,2
761,Lessing Julius Rosenwald,Asa Cheffetz,2
762,Lessing Julius Rosenwald,Giovanni Battista Piranesi,13
763,Lessing Julius Rosenwald,Anthonie Waterloo,13
764,Lessing Julius Rosenwald,Adja Yunkers,13
765,Lessing Julius Rosenwald,Hans Burgkmair I,13
766,Lessing Julius Rosenwald,Lovis Corinth,13
767,Lessing Julius Rosenwald,Jacques Stella,25
768,Lessing Julius Rosenwald,Albert Flamen,12
769,Lessing Julius Rosenwald,Henri-Gabriel Ibels,12
770,Lessing Julius Rosenwald,Louis Schanker,13
771,Lessing Julius Rosenwald,Pablo Picasso,12
772,Lessing Julius Rosenwald,Paul Maupin,12
773,Lessing Julius Rosenwald,Johann Gottlieb Prestel,12
774,Lessing Julius Rosenwald,François Le Febvre,12
775,Lessing Julius Rosenwald,Giuseppe Ferrante Perry,11
776,Lessing Julius Rosenwald,François Collignon,11
777,Lessing Julius Rosenwald,Jacopo Tintoretto,34
778,Lessing Julius Rosenwald,Abraham Bosse,2
779,Lessing Julius Rosenwald,Henri de Toulouse-Lautrec,35
780,Lessing Julius Rosenwald,Alfredo Zalce,11
781,Lessing Julius Rosenwald,Adriaen van Ostade,11
782,Lessing Julius Rosenwald,The Woodcut Society,11
783,Lessing Julius Rosenwald,Timothy Cole,10
784,Lessing Julius Rosenwald,Leopoldo Méndez,27
785,Lessing Julius Rosenwald,Jonathan Fisher,40
786,Lessing Julius Rosenwald,Italian 15th Century,12
787,Lessing Julius Rosenwald,American 20th Century,42
788,Lessing Julius Rosenwald,Jean-Baptiste Rigaud,24
789,Lessing Julius Rosenwald,Balthasar Moncornet,13
790,Lessing Julius Rosenwald,Iaian MacNab,19
791,Lessing Julius Rosenwald,John Frederick Greenwood,19
792,Lessing Julius Rosenwald,Hesketh Hubbard,19
793,Lessing Julius Rosenwald,Thomas Todd Blaylock,18
794,Lessing Julius Rosenwald,Cecil Mary Leslie,18
795,Lessing Julius Rosenwald,Jean Bérain,2
796,Lessing Julius Rosenwald,Hans Brosamer,2
797,Lessing Julius Rosenwald,Alfred Palmer,18
798,Lessing Julius Rosenwald,Minto Wilson,17
799,Lessing Julius Rosenwald,Charles-Melchior Descourtis,2
800,Lessing Julius Rosenwald,Print Society,17
801,Lessing Julius Rosenwald,Henri Matisse,16
802,Lessing Julius Rosenwald,Joseph Hecht,15
803,Lessing Julius Rosenwald,Maria Catharina Prestel,19
804,Lessing Julius Rosenwald,Stanley William Hayter,21
805,Lessing Julius Rosenwald,William Blake,15
806,Lessing Julius Rosenwald,Johann Wilhelm Baur,14
807,Lessing Julius Rosenwald,Niklaus Manuel I,2
808,Lessing Julius Rosenwald,"Reinier Nooms, called Zeeman",14
809,Lessing Julius Rosenwald,Georges Rouault,14
810,Lessing Julius Rosenwald,Sir Leslie Ward,19
811,Lessing Julius Rosenwald,Bernhard Hasler,19
812,Lessing Julius Rosenwald,Paul Gauguin,19
813,Lessing Julius Rosenwald,Hugh Paton,20
814,Lessing Julius Rosenwald,Francis Wheatley,20
815,Lessing Julius Rosenwald,Odilon Redon,20
816,Lessing Julius Rosenwald,Albrecht Dürer,13
817,Lessing Julius Rosenwald,Alfred Bendiner,13
818,Lessing Julius Rosenwald,Italian 16th Century,13
819,Lessing Julius Rosenwald,Jean Duvet,20
820,Lessing Julius Rosenwald,Roger Vieillard,15
821,Lessing Julius Rosenwald,Martin Schongauer,10
822,Lessing Julius Rosenwald,Max Pechstein,13
823,Lessing Julius Rosenwald,Hans Bol,2
824,Lessing Julius Rosenwald,Franz Schutz,2
825,Lessing Julius Rosenwald,Etienne Fessard,73
826,Lessing Julius Rosenwald,M. Prault,73
827,Lessing Julius Rosenwald,William Ward,2
828,Lessing Julius Rosenwald,H. Wigstead,2
829,Lessing Julius Rosenwald,Stow Wengenroth,2
830,Lessing Julius Rosenwald,Joseph Wagner,2
831,Lessing Julius Rosenwald,Carle Vernet,2
832,Lessing Julius Rosenwald,Lucas Emil Vorsterman,2
833,Lessing Julius Rosenwald,James Watson,74
834,Lessing Julius Rosenwald,Cornelis Visscher,2
835,Lessing Julius Rosenwald,Jacques Villon,2
836,Lessing Julius Rosenwald,Matteo di ser Cambio di Bettolo,2
837,Lessing Julius Rosenwald,Louis Gerard Scotin,2
838,Lessing Julius Rosenwald,French 13th Century,2
839,Lessing Julius Rosenwald,Jacopo Ligozzi,2
840,Lessing Julius Rosenwald,John Melville Kelly,2
841,Lessing Julius Rosenwald,Charles-Nicolas Cochin II,75
842,Lessing Julius Rosenwald,Torch Press,9
843,Lessing Julius Rosenwald,Pieter Bruegel the Elder,8
844,Lessing Julius Rosenwald,Ernst Barlach,8
845,Lessing Julius Rosenwald,Imre Reiner,81
846,Lessing Julius Rosenwald,Käthe Kollwitz,27
847,Lessing Julius Rosenwald,Joseph-Marie Vien,90
848,Lessing Julius Rosenwald,Jacques Callot,91
849,Lessing Julius Rosenwald,Mary Cassatt,28
850,Lessing Julius Rosenwald,François Boucher,117
851,Lessing Julius Rosenwald,William Hogarth,117
852,Lessing Julius Rosenwald,Georg Pencz,9
853,Lessing Julius Rosenwald,Thomas Wyck,2
854,Lessing Julius Rosenwald,Nicolas Pierre Loir,2
855,Lessing Julius Rosenwald,Jean-Michel Moreau the Younger,9
856,Lessing Julius Rosenwald,John Baptist Jackson,51
857,Lessing Julius Rosenwald,Emil Nolde,9
858,Lessing Julius Rosenwald,Veronese,44
859,Lessing Julius Rosenwald,Italian 18th Century,62
860,Lessing Julius Rosenwald,Hieronymus Cock,9
861,Lessing Julius Rosenwald,Stefano Della Bella,45
862,Lessing Julius Rosenwald,Honoré Daumier,47
863,Lessing Julius Rosenwald,Salvator Rosa,63
864,Lessing Julius Rosenwald,Italian 17th Century,62
865,Lessing Julius Rosenwald,Titian,45
866,Lessing Julius Rosenwald,Christian Cato,9
867,Lessing Julius Rosenwald,Pola Gauguin,9
868,Lessing Julius Rosenwald,"Jeanne Antoinette Poisson, marquise de Pompadour",72
869,Lessing Julius Rosenwald,Daniel Mignot,68
870,Lessing Julius Rosenwald,Jacques Guay,64
871,Lewis D. Einstein,Daniël Leyniers II,1
872,Lewis D. Einstein,Hendrik Reydams II,1
873,Lewis D. Einstein,Urbanus Leyniers,1
874,Lewis D. Einstein,Augustin Coppens,1
875,Lewis D. Einstein,Charles de La Fosse,1
876,Lewis D. Einstein,Zeger Jacob van Helmont,1
877,Loula D. Lasker Fund,Alessandro Algardi,1
878,Maestro Vladimir Horowitz,Auguste Renoir,1
879,Millard Acquisition Fund,Andrea Pozzo,1
880,Millard Acquisition Fund,John James,1
881,Miss Christina Macomb,John Wesley Jarvis,1
882,Miss Ethelyn McKinney,Childe Hassam,1
883,Miss Jean W. Simpson,Jean Honoré Fragonard,2
884,Miss Nannie R. Macomb,John Wesley Jarvis,1
885,Mr. Albert Lewin,Perkins Harnly,1
886,Mr. Arthur E. Vershbow,Nicolas Boileau Despreaux,2
887,Mr. Arthur E. Vershbow,Henri Estienne,1
888,Mr. Arthur E. Vershbow,Bernard Picart,2
889,Mr. Arthur E. Vershbow,Pieter Stevens van Gunst,1
890,Mr. Arthur E. Vershbow,Sir Godfrey Kneller,1
891,Mr. Arthur E. Vershbow,Jost Amman,1
892,Mr. Clarence Van Dyke Tiers,Matthew Pratt,1
893,Mr. Edwin Wolf II,Jean Honoré Fragonard,1
894,Mr. Edwin Wolf II,Nicolas Delaunay,1
895,Mr. John Dimick,Jan van Kessel the Elder,4
896,Mr. John Dimick,Anonymous Artist,3
897,Mr. John O'Brien,Simon Vouet,1
898,Mr. John O'Brien,Claude Mellan,19
899,Mr. John O'Brien,French 17th Century,2
900,Mr. Lincoln Kirstein,William Blake,2
901,Mr. Lincoln Kirstein,Mary Ann Flaxman,1
902,Mr. Lincoln Kirstein,Richard Phillips,1
903,Mr. Lincoln Kirstein,Cadell & Davies,1
904,Mr. Lincoln Kirstein,William Hayley,2
905,Mr. Otis T. Bradley,J. Cartwright,1
906,Mr. Otis T. Bradley,George Beck,1
907,Mr. W.G. Russell Allen,Rembrandt van Rijn,1
908,Mr. W.G. Russell Allen,Charles Turner,1
909,Mr. W.G. Russell Allen,Titian,1
910,Mr. Willis Everett Ruffner,Sir Anthony van Dyck,1
911,Mr. Willis Everett Ruffner,Lucas Emil Vorsterman,1
912,Mr. and Mrs. B. J. Cutler,Jean Arp,1
913,Mr. and Mrs. Benjamin B. Smith,Ynez Johnston,36
914,Mr. and Mrs. Benjamin B. Smith,Masuo Ikeda,20
915,Mr. and Mrs. Benjamin B. Smith,Alfred Jensen,20
916,Mr. and Mrs. Benjamin B. Smith,John Altoon,6
917,Mr. and Mrs. Benjamin B. Smith,Garo Antreasian,36
918,Mr. and Mrs. Benjamin B. Smith,John Paul Jones,20
919,Mr. and Mrs. Benjamin B. Smith,Allen Jones,14
920,Mr. and Mrs. Benjamin B. Smith,Tamarind Institute,168
921,Mr. and Mrs. Benjamin B. Smith,Ruth Asawa,7
922,Mr. and Mrs. Benjamin B. Smith,Frank Lobdell,2
923,Mr. and Mrs. Benjamin B. Smith,John H. Hunter,7
924,"Mr. and Mrs. Burton G. Tremaine, Sr.",Andy Warhol,1
925,"Mr. and Mrs. Burton G. Tremaine, Sr.",Ives-Sillman,1
926,"Mr. and Mrs. Burton G. Tremaine, Sr.",Wadsworth Atheneum Museum of Art,1
927,Mr. and Mrs. Edgar William Garbisch,Charles C. Hofmann,1
928,Mr. and Mrs. Edgar William Garbisch,Joseph H. Davis,1
929,Mr. and Mrs. John Ridgely,Thomas Sully,1
930,Mrs. Addie Burr Clark,Muirhead Bone,2
931,Mrs. Addie Burr Clark,William Lee-Hankey,2
932,Mrs. Addie Burr Clark,Peter Marcus,2
933,Mrs. Addie Burr Clark,Mathilde J. De Cordoba,2
934,Mrs. Addie Burr Clark,George Timothy Tobin,1
935,Mrs. Addie Burr Clark,Lucas Emil Vorsterman,1
936,Mrs. Addie Burr Clark,Julian Alden Weir,2
937,Mrs. Addie Burr Clark,Pieter Brueghel the Younger,1
938,Mrs. Addie Burr Clark,Henry Ziegler,1
939,Mrs. Addie Burr Clark,Abraham Bosse,1
940,Mrs. Addie Burr Clark,Arthur Briscoe,2
941,Mrs. Addie Burr Clark,Timothy Cole,1
942,Mrs. Addie Burr Clark,Bartolomeo Coriolano,1
943,Mrs. Addie Burr Clark,Will Dyson,1
944,Mrs. Addie Burr Clark,Nikolai Fechin,1
945,Mrs. Addie Burr Clark,"Reinier Nooms, called Zeeman",1
946,Mrs. Addie Burr Clark,Martin Lewis,3
947,Mrs. Addie Burr Clark,Robert Austin,5
948,Mrs. Addie Burr Clark,Troy Kinney,3
949,Mrs. Addie Burr Clark,John Taylor Arms,4
950,Mrs. Addie Burr Clark,Adriaen van Ostade,4
951,Mrs. Addie Burr Clark,Paul Gavarni,2
952,Mrs. Addie Burr Clark,Thomas Rowlandson,4
953,Mrs. Addie Burr Clark,Martin Schongauer,2
954,Mrs. Addie Burr Clark,Twenty-One Gallery,5
955,Mrs. Addie Burr Clark,Loren Roberta Barton,2
956,Mrs. Addie Burr Clark,Cornelis Dusart,2
957,Mrs. Addie Burr Clark,Francis Dodd,2
958,Mrs. Addie Burr Clark,William Auerbach-Levy,5
959,Mrs. Addie Burr Clark,Hedley Fitton,1
960,Mrs. Addie Burr Clark,Robert Nanteuil,2
961,Mrs. Addie Burr Clark,Hans Holbein the Younger,2
962,Mrs. Addie Burr Clark,Sir Anthony van Dyck,2
963,Mrs. Addie Burr Clark,Canaletto,2
964,Mrs. Addie Burr Clark,Nathaniel Currier,3
965,Mrs. Addie Burr Clark,Ernest D. Roth,3
966,Mrs. Addie Burr Clark,Richard Parkes Bonington,2
967,Mrs. Addie Burr Clark,Joseph Pennell,68
968,Mrs. Addie Burr Clark,Ferdinand Gaillard,1
969,Mrs. Addie Burr Clark,Ernest Stephen Lumsden,1
970,Mrs. Addie Burr Clark,Urs Graf I,1
971,Mrs. Addie Burr Clark,Zella De Milhau,1
972,Mrs. Addie Burr Clark,Jacques Callot,10
973,Mrs. Addie Burr Clark,Charles A. Platt,1
974,Mrs. Addie Burr Clark,James McBey,11
975,Mrs. Addie Burr Clark,Childe Hassam,11
976,Mrs. Addie Burr Clark,F.A. du Peyron,1
977,Mrs. Addie Burr Clark,Chester B. Price,1
978,Mrs. Addie Burr Clark,Roi Partridge,1
979,Mrs. Addie Burr Clark,Paul Adolphe Rajon,1
980,Mrs. Addie Burr Clark,Samuel William Reynolds I,1
981,Mrs. Addie Burr Clark,Dutch 16th Century,1
982,Mrs. Addie Burr Clark,Andrea Andreani,1
983,Mrs. Addie Burr Clark,Kellogg & Comstock,1
984,Mrs. Addie Burr Clark,American 19th Century,12
985,Mrs. Addie Burr Clark,George C. Miller,6
986,Mrs. Addie Burr Clark,Kerr Eby,12
987,Mrs. Addie Burr Clark,Levon West,12
988,Mrs. Addie Burr Clark,Donald Shaw MacLaughlan,13
989,Mrs. Addie Burr Clark,Charles Frederick William Mielatz,13
990,Mrs. Addie Burr Clark,Jules André Smith,7
991,Mrs. Addie Burr Clark,Wenceslaus Hollar,7
992,Mrs. Addie Burr Clark,Napoleon Sarony,2
993,Mrs. Addie Burr Clark,Italian 16th Century,2
994,Mrs. Addie Burr Clark,Philip Harris Giddens,1
995,Mrs. Addie Burr Clark,William Hogarth,2
996,Mrs. Addie Burr Clark,Henry Rushbury,1
997,Mrs. Addie Burr Clark,French 15th Century,1
998,Mrs. Addie Burr Clark,Jerome Myers,1
999,Mrs. Addie Burr Clark,Frank Short,1
1000,Mrs. Addie Burr Clark,Joannes Meyssens,1
1001,Mrs. Addie Burr Clark,Marius Alexander Jacques Bauer,1
1002,Mrs. Addie Burr Clark,Clarence William Anderson,1
1003,Mrs. Addie Burr Clark,Albrecht Altdorfer,1
1004,Mrs. Addie Burr Clark,Albrecht Dürer,1
1005,Mrs. Addie Burr Clark,Jan van Eyck,1
1006,Mrs. Addie Burr Clark,Lucas van Leyden,1
1007,Mrs. Addie Burr Clark,Andrea Mantegna,1
1008,Mrs. Addie Burr Clark,Guido Reni,1
1009,Mrs. Addie Burr Clark,Eugene Higgins,1
1010,Mrs. Addie Burr Clark,Luigi Lucioni,1
1011,Mrs. Addie Burr Clark,Sir Joshua Reynolds,1
1012,Mrs. Addie Burr Clark,Gifford Beal,1
1013,Mrs. Addie Burr Clark,Félix Bracquemond,1
