,id,sum,group
862,Joe Goode,14,2
863,Nancy Brett,14,2
864,Richard Corben,14,2
865,Gene Davis,14,2
866,Burhan Cahit Dogancay,14,2
867,Imre Reiner,14,2
868,Fequet et Baudier,15,2
869,David Levinthal,15,2
870,Claire Van Vliet,15,2
871,Robert Franklin,15,2
872,Blythe Bohnen,15,2
873,Bruce Lowney,15,2
874,Blair Litho,15,2
875,Robert Allan Cale,15,2
876,Graphis,15,2
877,Paul Henry Brach,15,2
878,John D. McLaughlin,15,2
879,Hugo Weber,15,2
880,James Kelly,15,2
881,Karl Kasten,15,2
882,Joseph Cornell,15,2
883,Walasse Ting,15,2
884,Trina Robbins,15,2
885,Tanglewood Press,15,2
886,Brandywine Workshop and Archives,16,2
887,John Grillo,16,2
888,Wayne Thiebaud,16,2
889,Jack Lemon,16,2
890,Jirí Anderle,16,2
891,Gio Pomodoro,16,2
892,Robert Cremean,16,2
893,Mimmo Paladino,16,2
894,Rupert García,16,2
895,Ed Moses,16,2
896,Roger Campbell,16,2
897,Guy de Cointet,16,2
898,Frank Wright,16,2
899,Dave Sheridan,16,2
900,Gustav Kluge,16,2
901,William Dole,16,2
902,Aaron Fink,16,2
903,Gabriel Kohn,17,2
904,Apex Novelties,17,2
905,Donald Judd,17,2
906,Rick Griffin,17,2
907,Richard Hamilton,17,2
908,Lee Funderburg,17,2
909,Toyen (pseudonym),17,2
910,Robert Petersen,17,2
911,Last Gasp Eco Funnies,17,2
912,Original Editions,17,2
913,Kitchen Sink Enterprises,17,2
914,Bill Griffith,17,2
915,Robert Bigelow,17,2
916,Stephen Antonakos,17,2
917,Greg Burnet,17,2
918,Provoslav Sovák,17,2
919,Sonia Gechtoff,17,2
920,John Carlson,17,2
921,Keith Sonnier,17,2
922,Jay Lynch,17,2
923,Associated American Artists,17,2
924,Robert Bergman,18,2
925,Paul Harris,18,2
926,Kinji Akagawa,18,2
927,Anni Albers,18,2
928,Robert Graham,18,2
929,Sid Hammer,18,2
930,Vija Celmins,18,2
931,David Robbins,18,2
932,Miriam Schapiro,18,2
933,Larry Rivers,18,2
934,Ray K. Metzker,18,2
935,Jack Jackson,18,2
936,Paolo Boni,19,2
937,Robert E. Townsend,19,2
938,Ernst Van Leyden,19,2
939,Danny Lyon,19,2
940,Rory Hayes,19,2
941,Hitoshi Takatsuki,19,2
942,James McGowan,20,2
943,Masuo Ikeda,20,2
944,Troels Wörsel,20,2
945,H.C. Westermann,20,2
946,Alfred Jensen,20,2
947,Robert de la Rocha,20,2
948,Niels Borch Jensen,20,2
949,Lee Krasner,20,2
950,Pratt Graphic Art Center,20,2
951,Dick Wray,20,2
952,John Hultberg,20,2
953,Robert Dressen,20,2
954,Gilbert Shelton,20,2
955,Galleria Schwarz,20,2
956,Herbert Bayer,20,2
957,James Sheehy,21,2
958,Will Barnet,21,2
959,Emerson Woelffer,21,2
960,Chuck Close,21,2
961,Wadsworth Atheneum Museum of Art,21,2
962,William T. Wiley,21,2
963,Jacob Samuel,21,2
964,Jim Osborne,21,2
965,Henry C. Pearson,21,2
966,Teresa Engle Schirmer,21,2
967,Leon Polk Smith,21,2
968,Irene Siegel,21,2
969,George Sugarman,21,2
970,Ronald Leroy Kowalke,22,2
971,Andrew Vlady,22,2
972,Timothy F. Berry,22,2
973,Peter Takal,22,2
974,Irwin Hollander,22,2
975,Tom Marioni,22,2
976,Karl Schrag,22,2
977,Red Grooms,22,2
978,Anthony Stoeveken,22,2
979,Alex Katz,22,2
980,Benedict J. Fernandez,22,2
981,Salvador Bru,22,2
982,Rufino Tamayo,22,2
983,Murray Zimiles,23,2
984,Anthony Gorny,23,2
985,Justin Green,23,2
986,Aris Koutroulis,23,2
987,Studio Heinrici,23,2
988,Seymour Rosofsky,23,2
989,Rip Off Press,23,2
990,Robert Smithson,24,2
991,David Vestal,24,2
992,Joan Cassis,24,2
993,John Gossage,24,2
994,John Dill,24,2
995,Richard Hammond,24,2
996,Robert Indiana,24,2
997,Leon Golub,24,2
998,Terry Haass,24,2
999,Chuck DeLong,24,2
1000,Elaine de Kooning,24,2
1001,Nathan Oliveira,24,2
1002,Timothy Isham,24,2
1003,Otto Piene,25,2
1004,Sarah Todd,25,2
1005,Rafael Canogar,25,2
1006,Parasol Press,25,2
1007,José Luis Cuevas,25,2
1008,James Turrell,25,2
1009,Richard Hunt,25,2
1010,Frank Gohlke,25,2
1011,Peter Lipman-Wulf,25,2
1012,Dieter Roth,25,2
1013,Kim Deitch,25,2
1014,Robert Hansen,25,2
1015,Jeff Sanders,25,2
1016,George Ortman,25,2
1017,Ken Price,25,2
1018,Greg Irons,25,2
1019,Impressions Workshop,25,2
1020,M.C. Escher,26,2
1021,Daniel Buren,26,2
1022,Bruce Nauman,26,2
1023,Richard Serra,26,2
1024,Ed Hamilton,26,2
1025,Beth Van Hoesen,26,2
1026,Spain Rodriguez,26,2
1027,Marko Spalatin,26,2
1028,Michael McClure,27,2
1029,Robert Mapplethorpe,27,2
1030,John H. Hunter,27,2
1031,Gregory Masurovsky,27,2
1032,Nicholas Krushenick,27,2
1033,Robert Fichter,27,2
1034,Jesse Reichek,27,2
1035,Robert Gordy,28,2
1036,Graham Sutherland,28,2
1037,Pat Steir,28,2
1038,Barnett Newman,29,2
1039,John Altoon,29,2
1040,Seymour Lipton,29,2
1041,Dan Flavin,29,2
1042,Kevin Kennedy,29,2
1043,Hedda Sterne,29,2
1044,Joseph Beuys,29,2
1045,Henry Chalfant,29,2
1046,Jonathan Borofsky,30,2
1047,Arthur Tress,30,2
1048,Aaron Siskind,30,2
1049,Timothy Huchthausen,30,2
1050,Shoichi Ida,30,2
1051,Peter Carlson,30,2
1052,S. Clay Wilson,30,2
1053,Jean Milant,30,2
1054,Stanley William Hayter,30,2
1055,Maryan,30,2
1056,William Gropper,31,2
1057,Volker Seding,31,2
1058,Alexander Calder,31,2
1059,Clinton Adams,31,2
1060,Edda Renouf,31,2
1061,Joanne Leonard,31,2
1062,Medallic Art Company,31,2
1063,Jirí Balcar,31,2
1064,Joe Deal,31,2
1065,Experiments in Art and Technology,32,2
1066,Jason Leese,32,2
1067,Gego,32,2
1068,Robert Andrew Parker,33,2
1069,Thomas Consilvio,33,2
1070,James Strombotne,33,2
1071,Michael Mazur,33,2
1072,Nicholas Nixon,33,2
1073,Philip Guston,33,2
1074,Rodolfo Abularach,33,2
1075,Leonard Freed,34,2
1076,M. Knoedler & Company,34,2
1077,"Harry N. Abrams, Inc.",35,2
1078,Leonard Lehrer,35,2
1079,Saul Steinberg,35,2
1080,June Lambla,35,2
1081,Carl Andre,35,2
1082,Jim Goldberg,35,2
1083,Sylvia Plimack Mangold,35,2
1084,William Eggleston,35,2
1085,Eleanore Mikus,36,2
1086,Arakawa,36,2
1087,Gehenna Press,36,2
1088,Ynez Johnston,36,2
1089,Gary Reams,36,2
1090,Ben Berns,36,2
1091,Agnes Martin,37,2
1092,Richard Benson,37,2
1093,Robert Motherwell,38,2
1094,Steve Kahn,38,2
1095,William Christenberry,38,2
1096,Lee Mullican,38,2
1097,Jan Stussy,38,2
1098,Jan Kubicek,39,2
1099,Harry Callahan,39,2
1100,Richard Misrach,39,2
1101,James Boynton,40,2
1102,Bruce Conner,41,2
1103,Patrick Foy,41,2
1104,Dan Gualdoni,41,2
1105,Peter Pettengill,42,2
1106,Garo Antreasian,42,2
1107,Lynda Benglis,42,2
1108,Ursula Schulz-Dornburg,42,2
1109,Hugh Townley,43,2
1110,Fred Genis,43,2
1111,Kanthos Press,44,2
1112,Gordon Parks,44,2
1113,Kathan Brown,44,2
1114,Rico Lebrun,44,2
1115,The Meriden Gravure Company,44,2
1116,John Ciardi,44,2
1117,Dante Alighieri,44,2
1118,John Dowell,45,2
1119,Ann Parker,45,2
1120,Avon Neal,45,2
1121,United Press International,46,2
1122,Irving Penn,46,2
1123,George Page,46,2
1124,Dayton's Gallery 12,46,2
1125,"Frye & Smith, Ltd.",46,2
1126,Stuart Henderson,47,2
1127,Magnum Photos,47,2
1128,Richard Ewen,48,2
1129,Richard Gordon,48,2
1130,Hidekatsu Takada,48,2
1131,John Lund,48,2
1132,George Bunker,49,2
1133,Landfall Press,49,2
1134,Rudy Pozzatti,49,2
1135,"The Print Mint, Inc.",50,2
1136,Marlborough Gallery,51,2
1137,Krystine Graziano,51,2
1138,Eleanor Antin,51,2
1139,Bruce Davidson,51,2
1140,Philip Steinmetz,51,2
1141,John Divola,51,2
1142,Schellenberg FL,51,2
1143,Ronald Davis,52,2
1144,Billy Al Bengston,52,2
1145,Aquarius Press,53,2
1146,Ruth Asawa,53,2
1147,Willem de Kooning,55,2
1148,Frank Lobdell,55,2
1149,Robert Crumb,57,2
1150,Michael Heizer,58,2
1151,Claes Oldenburg,59,2
1152,Doris Simmelink,60,2
1153,Matsumi Kanemitsu,61,2
1154,Hollander Graphic Workshop,62,2
1155,Robert Kushner,62,2
1156,National Aeronautics and Space Administration,65,2
1157,Sirocco Screenprints,65,2
1158,Philip Pearlstein,66,2
1159,Ron Adams,67,2
1160,Louise Nevelson,68,2
1161,Marc Chagall,68,2
1162,R. B. Kitaj,69,2
1163,Kenneth Farley,69,2
1164,Mark Rothko,69,2
1165,James Rosenquist,70,2
1166,Benton Spruance,71,2
1167,Dieter Appelt,71,2
1168,Christine Fox,71,2
1169,Arthur L. Flory,73,2
1170,Richard Artschwager,73,2
1171,William Crutchfield,73,2
1172,Ron Olds,74,2
1173,Christo,74,2
1174,Heavy Industry Publications,74,2
1175,John Cage,74,2
1176,Robert Knisel,75,2
1177,Francesco Clemente,75,2
1178,Takeshi Shimada,75,2
1179,Richard Garst,76,2
1180,Ed Grazda,77,2
1181,Kelpra Studio,78,2
1182,Peter Milton,79,2
1183,Kenneth Tyler,81,2
1184,James McCracken Jr.,83,2
1185,Tyler Graphics Ltd.,84,2
1186,Ilya Kabakov,86,2
1187,Alan Holoubek,86,2
1188,Simca Print Artists,87,2
1189,Brice Marden,87,2
1190,Richard Wilke,88,2
1191,Jennifer Melby,89,2
1192,Castelli Graphics,90,2
1193,Victor Schiro,93,2
1194,Kenjiro Nonaka,95,2
1195,On Kawara,95,2
1196,Associated Press,96,2
1197,Hiroshi Kawanishi,97,2
1198,Leonard Baskin,98,2
1199,Thomas A. Cox,105,2
1200,June Wayne,107,2
1201,Donn Steward,109,2
1202,James Reid,111,2
1203,David Hockney,112,2
1204,Ives-Sillman,112,2
1205,Milton Rogovin,114,2
1206,Various Artists,118,2
1207,Garry Winogrand,122,2
1208,Frank Stella,125,2
1209,Styria Studio,126,2
1210,Jeff Wasserman,126,2
1211,Keith Brintzenhofe,128,2
1212,James Castle,133,2
1213,Ed Ruscha,137,2
1214,Robert Mangold,137,2
1215,Barbara Thomason,139,2
1216,Sam Francis,142,2
1217,Robert Frank,144,2
1218,American 20th Century,148,2
1219,Vito Acconci,149,2
1220,Lewis Baltz,149,2
1221,Chris Sukimoto,151,2
1222,Josef Albers,153,2
1223,Zigmunds Priede,156,2
1224,Ellsworth Kelly,165,2
1225,Sol LeWitt,166,2
1226,Mike Mandel,175,2
1227,Kenneth Callahan,179,2
1228,Edward Henderson,188,2
1229,Daniel Freeman,194,2
1230,Larry Fink,195,2
1231,Jacob Kainen,195,2
1232,Louis Lozowick,199,2
1233,Allen Ginsberg,210,2
1234,Jim Dine,217,2
1235,Mark Stock,250,2
1236,Roy Lichtenstein,255,2
1237,Andy Warhol,265,2
1238,Robert Adams,302,2
1239,Richard Tuttle,329,2
1240,Lee Friedlander,367,2
1241,Ron McPherson,380,2
1242,Robert Rauschenberg,415,2
1243,Charles Ritt,440,2
1244,Anthony Zepeda,458,2
1245,Bill Goldston,477,2
1246,James V. Smith,506,2
1247,James Webb,520,2
1248,Graphicstudio,556,2
1249,Crown Point Press,686,2
1250,Serge Lozingot,730,2
1251,Universal Limited Art Editions,857,2
1252,Aldo Crommelynck,1278,2
1253,Petersburg Press,1326,2
1254,Richard Diebenkorn,1537,2
1255,Tamarind Institute,2161,2
1256,Gemini G.E.L.,2414,2
1257,Jasper Johns,3533,2
