,target,source,value
25986,Jacob Kainen Memorial Fund,Johann Eleazar Schenau,7
25985,Jacob Kainen Memorial Fund,Hyacinthe Rigaud,1
25982,Jacob Kainen Memorial Fund,René Beeh,1
25983,Jacob Kainen Memorial Fund,Jean Daullé,1
25984,Jacob Kainen Memorial Fund,Daniel Hopfer,1
25987,Jacob Kainen Memorial Fund,Wilhelm Morgner,2
21590,Jaffin Fund,Elie Abrahami,1
22417,"James A. Johnson, Jr.",Johann Christian Reinhart,1
31702,James Bauer,Jeanne Mandello,3
9061,James C. Stotlar,Alexander Helwig Wyant,1
29611,"James Castle Collection and Archive, LP",James Castle,64
31755,James D. Krugman,Sir Edwin Landseer,1
31756,James D. Krugman,George Richmond,1
29577,James F. Dicke II,Philip Pearlstein,1
26639,James Goode,Valentine Green,1
31807,James Goodfriend,Claude Lorrain,1
31819,James Goodfriend,Eugène Fromentin,1
31818,James Goodfriend,Cadart et Luquet,1
31808,James Goodfriend,John Constable,1
31814,James Goodfriend,Maxime Lalanne,61
31816,James Goodfriend,Auguste Delâtre,1
31811,James Goodfriend,Adam Pynacker,1
31820,James Goodfriend,Pierre Émile de Crisenoy,1
31810,James Goodfriend,Jan van Goyen,2
31812,James Goodfriend,Jacob van Ruisdael,1
31813,James Goodfriend,Johannes Vermeer,1
31817,James Goodfriend,Constant Troyon,1
31809,James Goodfriend,Jean-Baptiste-Camille Corot,2
31815,James Goodfriend,Alfred Cadart,2
25219,James Halpin,Romare Bearden,1
5882,James Hazen Hyde,Albert Auwercx,1
5881,James Hazen Hyde,Lodewijck van Schoor,1
5883,James Hazen Hyde,Pieter Spierincx,1
21585,James Mackinnon,Anthony Vandyck Copley Fielding,1
17848,James N. Rosenberg,John Marin,1
17849,James N. Rosenberg,Raphael Soyer,1
2195,James O. Belden,Simone Cantarini,1
14411,James Rosati,James Rosati,1
17855,James Rosenquist,Patrick Foy,2
17850,James Rosenquist,Roy Lichtenstein,1
17853,James Rosenquist,Tom Pruitt,2
17851,James Rosenquist,James Rosenquist,12
17854,James Rosenquist,Alan Holoubek,1
17852,James Rosenquist,Graphicstudio,13
23241,James Stroud,Charles Ritchie,11
23242,James Stroud,James Stroud,23
21377,James Turrell,James Turrell,1
14348,James Twitty,James Twitty,1
26930,James Welling,James Welling,52
31894,James and Christiane Valone Fund,Gretchen W. Rogers,1
30557,James and Elise Blair,Aaron Siskind,1
31858,James and Heather Johnson,Rashid Johnson,1
24662,Jane Collins,Berenice Abbott,1
5743,Jane Haslem Gallery,Julian Stanczak,4
26554,Jane Livingston,Alex Castro,1
24274,Jane P. Watkins,A-CHAN,28
24273,Jane P. Watkins,Sean Scully,12
24270,Jane P. Watkins,Lee Friedlander,1
24271,Jane P. Watkins,Robert Frank,39
24272,Jane P. Watkins,Emmet Gowin,15
31499,Jane Varkell,Stuart Davis,1
21673,Jane and Benjamin F. Stapleton III,Eugène Bléry,2
21674,Jane and Benjamin F. Stapleton III,Robert Frank,1
26855,Jane and Morley Safer,Robert Blackburn,1
26856,Jane and Morley Safer,Universal Limited Art Editions,1
26854,Jane and Morley Safer,Robert Rauschenberg,1
29328,Janet Ruttenberg,Pieter Claesz Soutman,1
30404,Janine Luk,Albert Dubois-Pillet,1
30400,Janine Luk,Paul Huet,1
30405,Janine Luk,François-Auguste Ravier,1
30401,Janine Luk,Jacopo da Empoli,1
30402,Janine Luk,François-Louis Français,1
30403,Janine Luk,Achille Laugé,1
31654,Japan Professional Photographers Society / Japan Photo Archive,"Unknown, 20th Century",1
31655,Japan Professional Photographers Society / Japan Photo Archive,Tsuneko Sasamoto,3
14363,Jasper Johns,Gemini G.E.L.,1
14365,Jasper Johns,Robert Rauschenberg,1
14364,Jasper Johns,Jasper Johns,23
14367,Jasper Johns,Case Hudson,1
14366,Jasper Johns,Universal Limited Art Editions,7
30206,Jay Finkel,Hugh MacDiarmid,1
30201,Jay Finkel,Jacob Landau,3
30199,Jay Finkel,Associated American Artists,7
30214,Jay Finkel,Delphic Arts,9
30210,Jay Finkel,Print Club of Cleveland,1
30209,Jay Finkel,Lucien Detruit,1
30198,Jay Finkel,Kennedy Galleries,3
30203,Jay Finkel,Jack Levine,3
30213,Jay Finkel,Gehenna Press,54
30200,Jay Finkel,Leonard Baskin,141
30205,Jay Finkel,George C. Miller,3
30212,Jay Finkel,"Ateliers Guillard, Gourdon et Cie.",2
30208,Jay Finkel,Gaston Dorfinant,1
30207,Jay Finkel,Takeshi Takahara,1
30211,Jay Finkel,A. Lublin,2
30204,Jay Finkel,Joseph Hirsch,6
30202,Jay Finkel,Luigi Lucioni,1
31491,Jay and Elissa Brown,Leonard Bramer,1
24121,Jean Yves Noblet,Luther Davis,13
24119,Jean Yves Noblet,Roy Lichtenstein,13
24122,Jean Yves Noblet,Noblet Serigraphie,13
24120,Jean Yves Noblet,Jean Yves Noblet,13
30540,Jean and Clinton Wright Fund,Joel E. Whitney,1
30538,Jean and Clinton Wright Fund,Platt D. Babbitt,1
30537,Jean and Clinton Wright Fund,George K. Warren,1
30539,Jean and Clinton Wright Fund,William Edward Kilburn,1
30544,Jean and Clinton Wright Fund,John Storey,1
30543,Jean and Clinton Wright Fund,Taizo Kato,1
30534,Jean and Clinton Wright Fund,American 19th Century,2
30542,Jean and Clinton Wright Fund,François-Auguste Renard,1
30541,Jean and Clinton Wright Fund,Richard Beard,1
30536,Jean and Clinton Wright Fund,Eadweard Muybridge,1
30535,Jean and Clinton Wright Fund,John Moran,1
14148,Jean and Kahlil Gibran,Claude Lorrain,2
18228,Jean-Christophe Castelli,Alene Jackson,4
18223,Jean-Christophe Castelli,James Rosenquist,2
18230,Jean-Christophe Castelli,Noblet Serigraphie,10
18229,Jean-Christophe Castelli,Universal Limited Art Editions,1
18215,Jean-Christophe Castelli,Jasper Johns,2
18217,Jean-Christophe Castelli,Ellsworth Kelly,2
18227,Jean-Christophe Castelli,Clemens Buentig,1
18224,Jean-Christophe Castelli,Joseph Kosuth,2
18225,Jean-Christophe Castelli,Luther Davis,1
18226,Jean-Christophe Castelli,Alexa Burns,1
18216,Jean-Christophe Castelli,Robert Rauschenberg,2
18218,Jean-Christophe Castelli,Ed Ruscha,2
18219,Jean-Christophe Castelli,Richard Serra,2
18221,Jean-Christophe Castelli,Roy Lichtenstein,2
18220,Jean-Christophe Castelli,Various Artists,1
18222,Jean-Christophe Castelli,Bruce Nauman,2
24446,Jean-François Heim,Frederik Sødring,1
25936,"Jean-Luc Baroni, Ltd.",Lucien Ott,1
25937,"Jean-Luc Baroni, Ltd.",Francesco Paolo Michetti,1
23437,Jeanne-Claude,Christo,3
31800,Jeannette Miller,Wayne Miller,44
31799,Jeannette Miller,Edward Steichen,2
31644,Jeff Atlas,Henri-Gabriel Ibels,1
31643,Jeff Atlas,Edouard Vuillard,2
17958,Jeff Kronsnoble,Graphicstudio,1
17957,Jeff Kronsnoble,Jeff Kronsnoble,1
23224,Jeffrey E. Horvitz,Giulio Benso,1
23231,Jeffrey E. Horvitz,Marguerite Gérard,1
23232,Jeffrey E. Horvitz,Anne-Louis Girodet de Roussy-Trioson,1
23228,Jeffrey E. Horvitz,Jacques André Portail,1
23230,Jeffrey E. Horvitz,Louis Chéron,1
23237,Jeffrey E. Horvitz,Tommaso Minardi,1
23233,Jeffrey E. Horvitz,Jean François Pierre Peyron,1
23227,Jeffrey E. Horvitz,Jean-Baptiste Oudry,1
23240,Jeffrey E. Horvitz,Etienne de Lierres,1
23236,Jeffrey E. Horvitz,Francesco Allegrini,1
23229,Jeffrey E. Horvitz,Claude Vignon,1
23222,Jeffrey E. Horvitz,Giuseppe Maria Crespi,1
23238,Jeffrey E. Horvitz,Victor-François-Eloi Biennourry,1
23234,Jeffrey E. Horvitz,Thomas Blanchet,1
23223,Jeffrey E. Horvitz,Henri Matisse,1
23239,Jeffrey E. Horvitz,Pierre Dupuis,1
23225,Jeffrey E. Horvitz,Louis-Nicolas van Blarenberghe,1
23235,Jeffrey E. Horvitz,Agostino Ciampelli,2
23226,Jeffrey E. Horvitz,Pirro Ligorio,1
22460,Jeffrey Fraenkel,Irving Penn,2
22459,Jeffrey Fraenkel,Robert Adams,1
22461,Jeffrey Fraenkel,Neil Selkirk,1
22458,Jeffrey Fraenkel,Diane Arbus,4
30190,Jeffrey Fraenkel and Alan Mark,Robert Adams,51
30191,Jeffrey Fraenkel and Alan Mark,Kerstin Adams,2
26475,Jeffrey Hugh Newman,Dave Heath,7
26474,Jeffrey Hugh Newman,Charles Marville,3
26473,Jeffrey Hugh Newman,Bill Brandt,10
26952,Jenny Holzer,Jenny Holzer,6
27143,Jenny Holzer Studio,Jenny Holzer,12
24957,Jerald Melberg Gallery,Charles Quest,6
24956,Jerald Melberg Gallery,Romare Bearden,1
29481,Jewish Communal Fund,Irving Penn,1
26562,Jill Newhouse,Jacopo da Empoli,1
26563,Jill Newhouse,Josep Santilari,1
23010,Jill Quasha,Marjorie Content,1
14427,Jim Dine,Czeslaw Milosz,1
14429,Jim Dine,Petersburg Press,2
14433,Jim Dine,Alan Holoubek,3
14432,Jim Dine,Greg Burnet,3
14431,Jim Dine,Tom Pruitt,3
14430,Jim Dine,Kurt Zein,1
14425,Jim Dine,Jim Dine,134
14426,Jim Dine,Graphicstudio,31
14428,Jim Dine,Robert Creeley,1
14434,Jim Dine,Patrick Foy,3
30112,"Jimmy and Jessica Younger, Houston",Luca Bertelli,1
30109,"Jimmy and Jessica Younger, Houston",Jacques Fouquières,1
30111,"Jimmy and Jessica Younger, Houston",Paul Haubenstricker,4
30105,"Jimmy and Jessica Younger, Houston",Cornelis Cort,1
30104,"Jimmy and Jessica Younger, Houston",Francesco Villamena,1
30110,"Jimmy and Jessica Younger, Houston",Mariano Fortuny Marsal,2
30103,"Jimmy and Jessica Younger, Houston",Titian,1
30106,"Jimmy and Jessica Younger, Houston",Jean Morin,1
30108,"Jimmy and Jessica Younger, Houston",Carlo Labruzzi,14
30107,"Jimmy and Jessica Younger, Houston",Raffaello Schiaminossi,2
30102,"Jimmy and Jessica Younger, Houston",Federico Barocci,1
31227,Joan Banks Mulcahy,Johannes Kip,3
31228,Joan Banks Mulcahy,Leendert Knijff,3
24391,Joan and David Maxwell,Otto Lange,1
24361,Joan and David Maxwell,Jasper Johns,2
24359,Joan and David Maxwell,Pierre Puvis de Chavannes,2
24363,Joan and David Maxwell,Luca Cambiaso,1
24389,Joan and David Maxwell,Cecily Brown,2
24364,Joan and David Maxwell,Richard Cosway,1
24365,Joan and David Maxwell,Sanford Robinson Gifford,1
24357,Joan and David Maxwell,Albrecht Dürer,1
24358,Joan and David Maxwell,Jean-François Millet,1
24373,Joan and David Maxwell,Otto Dix,1
24372,Joan and David Maxwell,Various Artists,1
24368,Joan and David Maxwell,Domenico Piola,1
24360,Joan and David Maxwell,Félix Vallotton,1
24370,Joan and David Maxwell,Adolphe Appian,1
24356,Joan and David Maxwell,Gemini G.E.L.,11
24362,Joan and David Maxwell,Robert Rauschenberg,2
24395,Joan and David Maxwell,Eugenio Gignous,1
24394,Joan and David Maxwell,Jean Vanden Eeckhoudt,1
24393,Joan and David Maxwell,Beaumont Buck,1
24401,Joan and David Maxwell,Leonardo Drew,1
24400,Joan and David Maxwell,Scott Bisacchi,1
24378,Joan and David Maxwell,Lou Stovall,1
24379,Joan and David Maxwell,Johann Christian Reinhart,1
24380,Joan and David Maxwell,Carl Wagner,1
24381,Joan and David Maxwell,James Reid,1
24382,Joan and David Maxwell,Jakob Alt,1
24387,Joan and David Maxwell,Frank Gehry,2
24399,Joan and David Maxwell,Holly Rittenhouse,1
24385,Joan and David Maxwell,Richard Kaz,2
24383,Joan and David Maxwell,Ludwig Deurer,1
24398,Joan and David Maxwell,Michael Erickson,1
24397,Joan and David Maxwell,Tracee Lee,1
24374,Joan and David Maxwell,Pio Joris,1
24366,Joan and David Maxwell,Johan Barthold Jongkind,2
24386,Joan and David Maxwell,Xavier Fumat,3
24367,Joan and David Maxwell,Ellsworth Kelly,2
24388,Joan and David Maxwell,Rudolf von Alt,1
24369,Joan and David Maxwell,Ed Ruscha,2
24392,Joan and David Maxwell,"The Workshop, Inc.",1
24390,Joan and David Maxwell,Dale Dolejsi,1
24375,Joan and David Maxwell,Susan Rothenberg,2
24376,Joan and David Maxwell,Elizabeth Murray,2
24377,Joan and David Maxwell,John Baldessari,2
24384,Joan and David Maxwell,Carmen Schilaci,1
24396,Joan and David Maxwell,Corinne Kaz,1
24371,Joan and David Maxwell,Richard Serra,2
31847,Joan and Lawrence Friend,Mose Tolliver,2
23266,Joan and Lucio Noto,Georgia O'Keeffe,3
31766,Joanne Leonard,Joanne Leonard,33
29766,Jockum Nordström,Jockum Nordström,1
29765,Jockum Nordström,Crown Point Press,1
29339,Joe Richey,Allen Ginsberg,2
17925,Joel Shapiro,Joel Shapiro,4
17926,Joel Shapiro,Pace Prints,4
30189,Joel and Sherry Mallin,Ursula von Rydingsvard,1
21079,John Baldessari,John Baldessari,1
21080,John Baldessari,Richard Kaz,1
21078,John Baldessari,Gemini G.E.L.,1
31836,John Bolton,Duncan Phyfe,1
13762,"John C. Marin, Jr.",John Marin,598
13763,"John C. Marin, Jr.",David Strang,1
31823,John Cahill,William Kentridge,1
31824,John Cahill,David Krut Workshop,1
31825,John Cahill,David Krut Projects,1
21666,John Cohen,Robert Frank,16
26766,John Divola,Mark Ruwedel,24
29325,John G. Aronovici,John W. Winkler,5
30568,John Gossage,Sid Grossman,1
29785,John Hallmark Neff,Agnes Denes,2
31724,John Harvey,Conrad Martin Metz,2
31723,John Harvey,Raphael,1
31588,John Randolph Carter,Kelpra Studio,9
31589,John Randolph Carter,John Randolph Carter,9
6119,John Russell Mason,Adriaen van Ostade,1
31725,John S. Parsley,Alvin Langdon Coburn,2
9103,John S. Thacher,Eugène Delacroix,1
9104,John S. Thacher,Gerret Willemsz Heda,1
29602,John Schlichte Bergen Gallery,Eugène Verneau,1
29601,John Schlichte Bergen Gallery,Henri Rivière,1
26758,John Stocker,Pablo Picasso,1
26762,John Stocker,Jacques Callot,2
26760,John Stocker,James McNeill Whistler,9
26755,John Stocker,Albrecht Dürer,1
26764,John Stocker,Francis Seymour Haden,1
26756,John Stocker,Francisco Goya,1
26761,John Stocker,Henry Moore,3
26765,John Stocker,Mourlot Fréres,2
26754,John Stocker,Marc Chagall,2
26763,John Stocker,Charles Meryon,1
26757,John Stocker,Joan Miró,1
26759,John Stocker,Rembrandt van Rijn,2
30717,John W. and Margaret H. Steiner,Audubon State Park Museum,1
30714,John W. and Margaret H. Steiner,John James Audubon,1
30715,John W. and Margaret H. Steiner,"Robert Havell, Jr.",1
30716,John W. and Margaret H. Steiner,University of Southern Indiana,1
14349,John Walker,John Walker,1
2178,"John Wesley Beatty, Jr.",John Wesley Beatty,1
2177,"John Wesley Beatty, Jr.",Francis Seymour Haden,1
2176,"John Wesley Beatty, Jr.",Auguste Rodin,1
2171,"John Wesley Beatty, Jr.",Frank Duveneck,1
2181,"John Wesley Beatty, Jr.",Hogarth and Son,1
2179,"John Wesley Beatty, Jr.",Frank Brangwyn,1
2170,"John Wesley Beatty, Jr.",Frank Weston Benson,1
2172,"John Wesley Beatty, Jr.",Winslow Homer,6
2180,"John Wesley Beatty, Jr.",Hamilton Hamilton,1
2174,"John Wesley Beatty, Jr.",James McNeill Whistler,2
2175,"John Wesley Beatty, Jr.",Anders Zorn,2
2173,"John Wesley Beatty, Jr.",Julian Alden Weir,4
13995,John Wilmerding Fund,Walker Evans,12
27319,John Wilson,John Wilson,5
31327,John and Laurie Adams,Graham Nickson,1
24041,Johnnie Mizell,Roy Lichtenstein,1
24044,Johnnie Mizell,Stanley Baden,1
24043,Johnnie Mizell,Aiko Baden,1
24042,Johnnie Mizell,Kenneth Baden,1
24040,Johnnie Mizell,Gemini G.E.L.,1
27203,"Jon D. Smith, Jr.",Emma Amos,2
27208,"Jon D. Smith, Jr.",Bodo Korsig,2
27197,"Jon D. Smith, Jr.",Richard Anuszkiewicz,2
27210,"Jon D. Smith, Jr.",Robert Beckman,3
27198,"Jon D. Smith, Jr.",David C. Driskell,2
27211,"Jon D. Smith, Jr.",Sam Gilliam,2
27212,"Jon D. Smith, Jr.",Alfonso Corpus,1
27202,"Jon D. Smith, Jr.",Kay WalkingStick,2
27201,"Jon D. Smith, Jr.",Faith Ringgold,2
27199,"Jon D. Smith, Jr.",Experimental Printmaking Institute,16
27194,"Jon D. Smith, Jr.",Various Artists,1
27196,"Jon D. Smith, Jr.",Grace Hartigan,2
27195,"Jon D. Smith, Jr.",John Dowell,3
27207,"Jon D. Smith, Jr.",Quentin Mosley,3
27206,"Jon D. Smith, Jr.",Allan Edmunds,3
27209,"Jon D. Smith, Jr.",Ian Short,3
27200,"Jon D. Smith, Jr.",Curlee Raven Holton,3
27205,"Jon D. Smith, Jr.",John Phillips,3
27204,"Jon D. Smith, Jr.",Wayne Crothers,3
26784,Jonathan Bober,Jacob Matthias Schmutzer,1
26788,Jonathan Bober,Andrea Scacciati,1
26786,Jonathan Bober,Giovanni David,1
26785,Jonathan Bober,Johann Christian Reinhart,1
26783,Jonathan Bober,Giovanni Battista Pittoni,1
26782,Jonathan Bober,Bartholomaeus Spranger,1
26781,Jonathan Bober,Francesco Fontebasso,1
26778,Jonathan Bober,Sebastiano Ricci,1
26787,Jonathan Bober,Bartholomäus Ignaz Weiss,2
26780,Jonathan Bober,Giovanni Benedetto Castiglione,2
26779,Jonathan Bober,Henri de Toulouse-Lautrec,1
26789,Jonathan Bober,Battista Dossi,1
17869,Jonathan Borofsky,Kenneth Farley,3
17866,Jonathan Borofsky,Ron McPherson,3
17864,Jonathan Borofsky,Jonathan Borofsky,8
17863,Jonathan Borofsky,Gemini G.E.L.,8
17868,Jonathan Borofsky,Diana Kingsley,1
17873,Jonathan Borofsky,Krystine Graziano,1
17872,Jonathan Borofsky,Anna Medina,1
17871,Jonathan Borofsky,Dirk Walter,1
17874,Jonathan Borofsky,Photo Impact,1
17867,Jonathan Borofsky,Anthony Zepeda,1
17870,Jonathan Borofsky,James McGowan,2
17865,Jonathan Borofsky,Serge Lozingot,1
31416,Jordan D. Schnitzer,Chuck Close,1
31417,Jordan D. Schnitzer,Parasol Press,1
31415,Jordan D. Schnitzer,Crown Point Press,1
14422,Josef Albers,Josef Albers,8
22177,Joseph Bromberg,Lovis Corinth,1
9478,Joseph E. Widener,Giovanni Battista Foggini,2
9452,Joseph E. Widener,Jan Steen,2
9473,Joseph E. Widener,Donatello,2
9480,Joseph E. Widener,Nicolas Leclerc,2
9456,Joseph E. Widener,Johannes Vermeer,2
9433,Joseph E. Widener,Adriaen van Ostade,2
9472,Joseph E. Widener,Desiderio da Settignano,2
9441,Joseph E. Widener,Pierre Puvis de Chavannes,2
9396,Joseph E. Widener,Aelbert Cuyp,2
9624,Joseph E. Widener,Pierre Alexandre Wille,1
9428,Joseph E. Widener,Bartolomé Esteban Murillo,2
9423,Joseph E. Widener,Edouard Manet,2
9413,Joseph E. Widener,Pieter de Hooch,2
9448,Joseph E. Widener,George Romney,2
9474,Joseph E. Widener,Guillaume Dupré,2
9424,Joseph E. Widener,Andrea Mantegna,2
9407,Joseph E. Widener,El Greco,2
9450,Joseph E. Widener,Jacob van Ruisdael,2
9394,Joseph E. Widener,John Constable,2
9398,Joseph E. Widener,Edgar Degas,2
9460,Joseph E. Widener,Adriano Fiorentino,2
9904,Joseph E. Widener,Anacreon,2
9617,Joseph E. Widener,Nicolas Vleughels,6
9804,Joseph E. Widener,Francois-Nicolas Martinet,3
9793,Joseph E. Widener,Louis Michel Van Loo,3
9788,Joseph E. Widener,Gerard Rene Le Vilain,3
9789,Joseph E. Widener,Charles Louis Lingée,3
9726,Joseph E. Widener,Louis Germain,3
9838,Joseph E. Widener,Nicolas Ponce,32
9735,Joseph E. Widener,E. Guersant,3
9737,Joseph E. Widener,Heinrich Guttenberg,3
9531,Joseph E. Widener,Charles-Nicolas Cochin II,28
9738,Joseph E. Widener,Laurent Guyot,4
9541,Joseph E. Widener,Louis-Joseph Lefevre,28
9765,Joseph E. Widener,Jacques Sébastien Le Clerc,4
9577,Joseph E. Widener,Jean-Charles Baquoy,27
9820,Joseph E. Widener,Nicolas Andre Monsiau,4
9840,Joseph E. Widener,Noël Pruneau,4
9841,Joseph E. Widener,Augustus Charles Pugin,4
9772,Joseph E. Widener,Louis-Claude Legrand,23
9416,Joseph E. Widener,Nicolas Lancret,23
9778,Joseph E. Widener,Bernard Lépicié,22
9794,Joseph E. Widener,Jean-Baptiste de Lorraine,4
9796,Joseph E. Widener,Charles François Adrien Macret,4
9800,Joseph E. Widener,Jean-Baptiste Mallet,3
9771,Joseph E. Widener,Auguste-Claude-Simon Legrand,3
9768,Joseph E. Widener,Louis Le Coeur,3
9758,Joseph E. Widener,Nicolas de Larmessin IV,33
9522,Joseph E. Widener,Jean-Henri Riesener,3
9619,Joseph E. Widener,François Voyez,3
9601,Joseph E. Widener,N. Thomas,3
9605,Joseph E. Widener,Salvatore Tresca,3
9598,Joseph E. Widener,Jean Testard,3
9592,Joseph E. Widener,Pieter Tanje,3
9567,Joseph E. Widener,Jean-Louis Anselin,3
9615,Joseph E. Widener,Francois-Xavier Vispre,3
9560,Joseph E. Widener,Isfahan 17th Century,3
9629,Joseph E. Widener,Balthasar Bernaerts,3
9650,Joseph E. Widener,comte de Anne-Claude-Philippe de Tubières Caylus,4
9455,Joseph E. Widener,Joseph Mallord William Turner,3
9438,Joseph E. Widener,Paulus Potter,3
9432,Joseph E. Widener,Bernard van Orley,3
9464,Joseph E. Widener,Valerio Belli,3
9511,Joseph E. Widener,Jean Desforges,3
9444,Joseph E. Widener,Rembrandt van Rijn,34
9637,Joseph E. Widener,Louis Bosse,3
9466,Joseph E. Widener,Giovanni Bernardi,3
9716,Joseph E. Widener,Jacob Folkema,3
9748,Joseph E. Widener,Jean-François Janinet,34
9697,Joseph E. Widener,Antoine-Jean Duclos,34
9446,Joseph E. Widener,Sir Joshua Reynolds,3
9463,Joseph E. Widener,Pseudo Antonio da Brescia,4
9429,Joseph E. Widener,Jean-Marc Nattier,4
9393,Joseph E. Widener,Claude Lorrain,4
9944,Joseph E. Widener,Ovid,4
10056,Joseph E. Widener,Saint-Gois,4
9925,Joseph E. Widener,Jean Benjamin de La Borde,4
9935,Joseph E. Widener,Jean-Baptiste Louvet de Couvrai,4
9934,Joseph E. Widener,Longus,4
10036,Joseph E. Widener,Jean de Jullienne,4
10008,Joseph E. Widener,Jean Charles Delafosse,4
9978,Joseph E. Widener,Paduan 16th Century,4
10054,Joseph E. Widener,Pierre Alexandre Le Prieur,4
9905,Joseph E. Widener,Lodovico Ariosto,4
9942,Joseph E. Widener,Baron de Charles de Secondat Montesquieu,4
9903,Joseph E. Widener,Pierre-François Cozette,4
9918,Joseph E. Widener,Francois de Salignac de La Mothe-Fenelon,4
9856,Joseph E. Widener,Jacques Philippe Joseph de Saint-Quentin,4
9712,Joseph E. Widener,Etienne Fessard,5
9700,Joseph E. Widener,A.B. Duhamel,5
9576,Joseph E. Widener,Pierre-Alexandre Aveline,5
9461,Joseph E. Widener,Antico,5
9479,Joseph E. Widener,Jean-Antoine Houdon,5
9671,Joseph E. Widener,Charles-Antoine Coypel,5
9920,Joseph E. Widener,Salomon Gessner,5
9774,Joseph E. Widener,Lemesle,5
9914,Joseph E. Widener,Claude-Joseph Dorat,4
9621,Joseph E. Widener,Etienne Claude Voysard,3
9949,Joseph E. Widener,Antoine-Francois Prévost,4
9689,Joseph E. Widener,Martial Deny,4
9731,Joseph E. Widener,François Godefroy,21
9385,Joseph E. Widener,Louis-Léopold Boilly,4
9802,Joseph E. Widener,Clément-Pierre Marillier,20
9658,Joseph E. Widener,Pierre Chenu,4
9715,Joseph E. Widener,Jean-Jacques Flipart,20
9664,Joseph E. Widener,Jacques-Joseph Coiny,20
9661,Joseph E. Widener,Giovanni Battista Cipriani,4
9572,Joseph E. Widener,Benoît Audran II,19
9583,Joseph E. Widener,Louis Gerard Scotin,19
9620,Joseph E. Widener,Nicolas Joseph Voyez,4
9679,Joseph E. Widener,Jean Florent Defraine,4
9585,Joseph E. Widener,Jacques de Seve,4
9579,Joseph E. Widener,Francesco Bartolozzi,4
9505,Joseph E. Widener,Claude Audran III,4
9491,Joseph E. Widener,Pisanello,4
9538,Joseph E. Widener,Jean-Baptiste Hüet,4
9534,Joseph E. Widener,Louis Gabriel Moreau the Elder,4
9524,Joseph E. Widener,Francesco Xanto Avelli,4
9720,Joseph E. Widener,Claude-Olivier Gallimard,4
9730,Joseph E. Widener,Antoine Cosme Giraud,4
9687,Joseph E. Widener,Vivant Denon,4
9688,Joseph E. Widener,Jeanne Deny,4
9752,Joseph E. Widener,Etienne Jeaurat,18
9544,Joseph E. Widener,Jean-Baptiste Oudry,3
9546,Joseph E. Widener,Bernard Picart,3
9412,Joseph E. Widener,Meindert Hobbema,3
9895,Joseph E. Widener,Lucas Faydherbe,1
9894,Joseph E. Widener,Medici Porcelain Factory,1
9893,Joseph E. Widener,Master of the Triptych of Louis XII,1
9892,Joseph E. Widener,Joseph Paul,1
9889,Joseph E. Widener,Guillaume-Philippe Benoist,1
9962,Joseph E. Widener,Venetian 14th Century,1
9885,Joseph E. Widener,Francois-Antoine Aveline,1
9884,Joseph E. Widener,Frans van Mieris,1
9883,Joseph E. Widener,Bernardo Rossellino,1
9882,Joseph E. Widener,Willem Drost,1
9896,Joseph E. Widener,Tuscan 14th Century,1
9881,Joseph E. Widener,French 20th Century,1
9879,Joseph E. Widener,Francesco Durantino,1
9877,Joseph E. Widener,Andrea Sansovino,1
9912,Joseph E. Widener,Charles Colle,1
9913,Joseph E. Widener,Antoinette du Ligier de La * Deshoulieres,1
9915,Joseph E. Widener,Paul-Ulric Du Buisson,1
9916,Joseph E. Widener,Desiderius Erasmus,1
9961,Joseph E. Widener,Voltaire,1
9960,Joseph E. Widener,Virgil,1
9959,Joseph E. Widener,Jean-Joseph Vade,1
9957,Joseph E. Widener,Theocritus,1
9880,Joseph E. Widener,Saracchi Workshop,1
9955,Joseph E. Widener,Monsieur Scarron,1
9897,Joseph E. Widener,Scandinavian 13th Century,1
9908,Joseph E. Widener,John Boydell,1
10065,Joseph E. Widener,Denis Charles Buldet,1
10062,Joseph E. Widener,Pierre-Francois Berruer,1
10059,Joseph E. Widener,B. A. Wieilh,1
10058,Joseph E. Widener,Vény,1
10057,Joseph E. Widener,Robert Daudet,1
10055,Joseph E. Widener,Lorieux,1
10050,Joseph E. Widener,J. B. Martin,1
10048,Joseph E. Widener,Guillaume-Francois-Roger Molé,1
10045,Joseph E. Widener,Lefebvre,1
10024,Joseph E. Widener,Freiburg-im-Breisgau 17th Century,1
9898,Joseph E. Widener,Rhenish 12th Century,1
10044,Joseph E. Widener,Claude-Augustin Duflos,1
10042,Joseph E. Widener,Alexandrian 2nd Century B.C.,1
10041,Joseph E. Widener,Italian 18th/19th Century,1
10040,Joseph E. Widener,"Pillet, Paris, France",1
10037,Joseph E. Widener,Viguet,1
10028,Joseph E. Widener,Parisian 14th Century,1
10026,Joseph E. Widener,London 17th Century,1
9970,Joseph E. Widener,Lombard 15th Century,1
9967,Joseph E. Widener,Venetian 15th Century,1
9966,Joseph E. Widener,Roman 15th Century,1
9890,Joseph E. Widener,Daniel Gardner,1
10043,Joseph E. Widener,Alexandrian 1st Century B.C.,1
9763,Joseph E. Widener,Michel Le Bouteux,5
9954,Joseph E. Widener,Barnabe Farmion de Rosoy,1
9948,Joseph E. Widener,Pierre-Antoine-Augustin-Chevalier de Piis,1
9854,Joseph E. Widener,William Wynne Ryland,3
10063,Joseph E. Widener,Netherlandish 15th/16th Century,3
9678,Joseph E. Widener,Philibert-Louis Debucourt,36
