,target,source,value
9336,Dr. and Mrs. William H. Gerdts,S. Lipney,1
9337,Dr. and Mrs. William H. Gerdts,Hamilton Hamilton,1
9338,Dr. and Mrs. William H. Gerdts,Thomas Birch,1
9339,Dr. and Mrs. William H. Gerdts,John F. Francis,2
9340,Dr. and Mrs. William H. Gerdts,William Cullen Bryant,4
9341,Dr. and Mrs. William H. Gerdts,Jean-Baptiste Daniel-Dupuis,2
9342,Dr. and Mrs. William H. Gerdts,Marks,1
9343,Dr. and Mrs. William H. Gerdts,Robert Blackburn,1
9344,Dr. and Mrs. William H. Gerdts,Léon Bonnat,1
9345,Dr. and Mrs. William H. Gerdts,Larry Sutherland,1
9346,Dr. and Mrs. William H. Gerdts,Jay Kinney,11
9347,Dr. and Mrs. William H. Gerdts,Don Dohler,1
9348,Dr. and Mrs. William H. Gerdts,Dennis Brulc,1
9349,Dr. and Mrs. William H. Gerdts,Ronald Lipking,2
9350,Dr. and Mrs. William H. Gerdts,J. Gaccione,2
9351,Dr. and Mrs. William H. Gerdts,R. Steinitz,1
9352,Dr. and Mrs. William H. Gerdts,Joe Roberts,4
9353,Dr. and Mrs. William H. Gerdts,Eric Fromm,10
9354,Dr. and Mrs. William H. Gerdts,Jim Evans,4
9355,Dr. and Mrs. William H. Gerdts,Eastman Johnson,1
9356,Dr. and Mrs. William H. Gerdts,David Johnson,1
9357,Dr. and Mrs. William H. Gerdts,Company & Sons,3
9358,Dr. and Mrs. William H. Gerdts,John O'Brien Inman,2
9359,Dr. and Mrs. William H. Gerdts,"Starflower, Inc.",1
9360,Dr. and Mrs. William H. Gerdts,Jeremy Marks,1
9361,Dr. and Mrs. William H. Gerdts,Houghton Mifflin Company,4
9362,Dr. and Mrs. William H. Gerdts,Thomas Sinclair,4
9363,Dr. and Mrs. William H. Gerdts,Willy Murphy,4
9364,Dr. and Mrs. William H. Gerdts,Wilhelm Busch,1
9365,Dr. and Mrs. William H. Gerdts,David Anderson,3
9366,Dr. and Mrs. William H. Gerdts,2 Bit Comics,2
9367,Dr. and Mrs. William H. Gerdts,Hak Vogrin,2
9368,Dr. and Mrs. William H. Gerdts,S. Clay Wilson,31
9369,Dr. and Mrs. William H. Gerdts,Frank Stack,4
9370,Dr. and Mrs. William H. Gerdts,Dave L. Herring,3
9371,Dr. and Mrs. William H. Gerdts,Dale Kuipers,3
9372,Dr. and Mrs. William H. Gerdts,Walter Satterlee,1
9373,Dr. and Mrs. William H. Gerdts,Peter Max,1
9374,Dr. and Mrs. William H. Gerdts,Celia Thaxter,2
9375,Dr. and Mrs. William H. Gerdts,Dr. Flagstaff,1
9376,Dr. and Mrs. William H. Gerdts,George Henry Hall,4
9377,Dr. and Mrs. William H. Gerdts,Maurice Prendergast,1
9378,Dr. and Mrs. William H. Gerdts,Lilly Martin Spencer,2
9379,Dr. and Mrs. William H. Gerdts,Michael McMillan,4
9380,Dr. and Mrs. William H. Gerdts,Charles A. Platt,1
9381,Dr. and Mrs. William H. Gerdts,Johnny Chambers,4
9382,Dr. and Mrs. William H. Gerdts,Frederick A. Stokes Company,4
9383,Dr. and Mrs. William H. Gerdts,Tim Boxell,4
9384,Dr. and Mrs. William H. Gerdts,Peter Poplaski,4
9385,Dr. and Mrs. William H. Gerdts,"Krupp Comic Works, Inc.",4
9386,Dr. and Mrs. William H. Gerdts,Robert Inwood,4
9387,Dr. and Mrs. William H. Gerdts,Anne Vadeboncoeur,1
9388,Dr. and Mrs. William H. Gerdts,Bhob Stewart,1
9389,Dr. and Mrs. William H. Gerdts,John Buckland Wright,1
9390,Dr. and Mrs. William H. Gerdts,Thomas W. Gwilt Mapleson,4
9391,Dr. and Mrs. William H. Gerdts,Anne Waldman,1
9392,Dr. and Mrs. William H. Gerdts,Albert Fitch Bellows,2
9393,Dr. and Mrs. William H. Gerdts,Harrison Cady,2
9394,Dr. and Mrs. William H. Gerdts,Gustav Kruell,1
9395,Dr. and Mrs. William H. Gerdts,Chester Crill,1
9396,Dr. and Mrs. William H. Gerdts,Elliott Daingerfield,1
9397,Dr. and Mrs. William H. Gerdts,Dan O'Neill,4
9398,Dr. and Mrs. William H. Gerdts,Allen Ginsberg,1
9399,Dr. and Mrs. William H. Gerdts,Robert Spear Dunning,2
9400,Dr. and Mrs. William H. Gerdts,Gerald W. Page,1
9401,Dr. and Mrs. William H. Gerdts,D. Lothrop Company,2
9402,Dr. and Mrs. William H. Gerdts,Lorenzo Bartolini,1
9403,Dr. and Mrs. William H. Gerdts,Trina Robbins,16
9404,Dr. and Mrs. William H. Gerdts,Jeff Jones,1
9405,Dr. and Mrs. William H. Gerdts,Al Williamson,1
9406,Dr. and Mrs. William H. Gerdts,Fidelia Bridges,4
9407,Dr. and Mrs. William H. Gerdts,Steve Ditko,1
9408,Dr. and Mrs. William H. Gerdts,Diane Noomin,2
9409,Dr. and Mrs. William H. Gerdts,Dave Sheridan,16
9410,Dr. and Mrs. William H. Gerdts,Spain Rodriguez,26
9411,Dr. and Mrs. William H. Gerdts,Washington Allston,1
9412,Dr. and Mrs. William H. Gerdts,The Viking Press,1
9413,Dr. and Mrs. William H. Gerdts,M.J. McGurl,1
9414,Dr. and Mrs. William H. Gerdts,Stephen Greeley Putnam,1
9415,Dr. and Mrs. William H. Gerdts,Alan Rose,1
9416,Dr. and Mrs. William H. Gerdts,Rick Thrun,1
9417,Dr. and Mrs. William H. Gerdts,Ed Goodman,1
9418,Dr. and Mrs. William H. Gerdts,Bill Lee,2
9419,Dr. and Mrs. William H. Gerdts,Jim Gardner,2
9420,Dr. and Mrs. William H. Gerdts,Randy Tuten,1
9421,Dr. and Mrs. William H. Gerdts,"Ballantine Books, Inc.",1
9422,Dr. and Mrs. William H. Gerdts,Michael J. Becker,1
9423,Dr. and Mrs. William H. Gerdts,Robbie Landeros,1
9424,Dr. and Mrs. William H. Gerdts,Francis Hopkinson Smith,1
9425,Dr. and Mrs. William H. Gerdts,Winsor McCay,1
9426,Dr. and Mrs. William H. Gerdts,Gabrielle De Veaux Clements,1
9427,Dr. and Mrs. William H. Gerdts,Warren Hinckle III,1
9428,Dr. and Mrs. William H. Gerdts,Asher Brown Durand,2
9429,Dr. and Mrs. William H. Gerdts,Red Grooms,1
9430,Dr. and Mrs. William H. Gerdts,John F. Caldwell,1
9431,Dr. and Mrs. William H. Gerdts,"Richard ""Grass"" Green",2
9432,Dr. and Mrs. William H. Gerdts,Stephen Vincent,1
9433,Dr. and Mrs. William H. Gerdts,Screw Magazine,1
9434,Dr. and Mrs. William H. Gerdts,Robert Armstrong,3
9435,Dr. and Mrs. William H. Gerdts,Tony Auth,1
9436,Dr. and Mrs. William H. Gerdts,"Smith, Maynard & Company",2
9437,Dr. and Mrs. William H. Gerdts,Rick Pflug,3
9438,Dr. and Mrs. William H. Gerdts,Parley Holman,1
9439,Dr. and Mrs. William H. Gerdts,Peter Loft,3
9440,Dr. and Mrs. William H. Gerdts,"George Gordon Byron, Lord Byron",1
9441,Dr. and Mrs. William H. Gerdts,Company and Sons,2
9442,Dr. and Mrs. William H. Gerdts,Keith Kleespies,1
9443,Dr. and Mrs. William H. Gerdts,John Ames Mitchell,1
9444,Dr. and Mrs. William H. Gerdts,R. L. Tubbesing,1
9445,Dr. and Mrs. William H. Gerdts,Doug Wildey,1
9446,Dr. and Mrs. William H. Gerdts,Neil Passey,1
9447,Dr. and Mrs. William H. Gerdts,Evert Geradts,3
9448,Dr. and Mrs. William H. Gerdts,George Metzger,10
9449,Dr. and Mrs. William H. Gerdts,Samuel Marsden Brookes,1
9450,Dr. and Mrs. William H. Gerdts,Unknown 19th Century,2
9451,Dr. and Mrs. William H. Gerdts,Thomas Crawford,1
9452,Dr. and Mrs. William H. Gerdts,Ron Cobb,1
9453,Dr. and Mrs. William H. Gerdts,James J. Calahan,3
9454,Dr. and Mrs. William H. Gerdts,Charles Scribner & Company,2
9455,Dr. and Mrs. William H. Gerdts,Michael C. Smith,1
9456,Dr. and Mrs. William H. Gerdts,Copeland and Day,2
9457,Dr. and Mrs. William H. Gerdts,Jean Leon Gerome Ferris,2
9458,Dr. and Mrs. William H. Gerdts,William James Linton,1
9459,Dr. and Mrs. William H. Gerdts,Robert Swain Gifford,4
9460,Dr. and Mrs. William H. Gerdts,Al Metter,1
9461,Dr. and Mrs. William H. Gerdts,Dennis Ellefson,1
9462,Dr. and Mrs. William H. Gerdts,"White, Stokes, & Allan",3
9463,Dr. and Mrs. William H. Gerdts,"Ted ""Twiggy"" Kidwell",1
9464,Dr. and Mrs. William H. Gerdts,Geoffrey Hayes,3
9465,Dr. and Mrs. William H. Gerdts,Joe Brainard,1
9466,Dr. and Mrs. William H. Gerdts,Greg Irons,26
9467,Dr. and Mrs. William H. Gerdts,Francis Scott King,1
9468,Dr. and Mrs. William H. Gerdts,John Cheney,1
9469,Dr. and Mrs. William H. Gerdts,Anthony Cox,1
9470,Dr. and Mrs. William H. Gerdts,Ron Padgett,1
9471,Dr. and Mrs. William H. Gerdts,John La Farge,1
9472,Dr. and Mrs. William H. Gerdts,John Frederick Kensett,1
9473,Dr. and Mrs. William H. Gerdts,Artis Worthington,1
9474,Dr. and Mrs. William H. Gerdts,Allan Ramsay,1
9475,Dr. and Mrs. William H. Gerdts,Linda Trujillo,1
9476,Dr. and Mrs. William H. Gerdts,Robert Dougherty,2
9477,Dr. and Mrs. William H. Gerdts,Jeffery Hayes,2
9478,Dr. and Mrs. William H. Gerdts,Vincent Davis,1
9479,Dr. and Mrs. William H. Gerdts,Elbridge Kingsley,1
9480,Dr. and Mrs. William H. Gerdts,D. Wood,2
9481,Dr. and Mrs. William H. Gerdts,Jim Osborne,21
9482,Dr. and Mrs. William H. Gerdts,Thomas Moran,4
9483,Dr. and Mrs. William H. Gerdts,Raymond Wong,1
9484,Dr. and Mrs. William H. Gerdts,Edwin Austin Abbey,10
9485,Dr. and Mrs. William H. Gerdts,Larry Fuller,1
9486,Dr. and Mrs. William H. Gerdts,Neil Warner,1
9487,Dr. and Mrs. William H. Gerdts,J. Fred Walker,1
9488,Dr. and Mrs. William H. Gerdts,Joseph Blumenthal,1
9489,Dr. and Mrs. William H. Gerdts,Stephen Parrish,4
9490,Dr. and Mrs. William H. Gerdts,Stone & Kimball,3
9491,Dr. and Mrs. William H. Gerdts,Paul Krassner,2
9492,Dr. and Mrs. William H. Gerdts,Katherine Levin Farrell,2
9493,Dr. and Mrs. William H. Gerdts,Robert Frederick Blum,1
9494,Dr. and Mrs. William H. Gerdts,Michael Moore,1
9495,Dr. and Mrs. William H. Gerdts,Bill Spicer,1
9496,Dr. and Mrs. William H. Gerdts,Joseph Foxcroft Cole,1
9497,Dr. and Mrs. William H. Gerdts,Robert Bolling Brandegee,2
9498,Dr. and Mrs. William H. Gerdts,University Press,1
9499,Dr. and Mrs. William H. Gerdts,Charles Dater Weldon,1
9500,Dr. and Mrs. William H. Gerdts,Nancy Griffith,2
9501,Dr. and Mrs. William H. Gerdts,John Gadsby Chapman,1
9502,Dr. and Mrs. William H. Gerdts,John Austin Sands Monks,3
9503,Dr. and Mrs. William H. Gerdts,Kenneth Greene,2
9504,Dr. and Mrs. William H. Gerdts,Bill Griffith,18
9505,Dr. and Mrs. William H. Gerdts,Bill Fowler,1
9506,Dr. and Mrs. William H. Gerdts,Henry Farrer,6
9507,Dr. and Mrs. William H. Gerdts,Ignaz Marcel Gaugengigl,3
9508,Dr. and Mrs. William H. Gerdts,Curt McDowell,1
9509,Dr. and Mrs. William H. Gerdts,George Kucher,1
9510,Dr. and Mrs. William H. Gerdts,Ripley Hitchcock,7
9511,Dr. and Mrs. William H. Gerdts,Joseph Stella,1
9512,Dr. and Mrs. William H. Gerdts,Alan Senauke,2
9513,Dr. and Mrs. William H. Gerdts,Thomas Waldo Buck,1
9514,Dr. and Mrs. William H. Gerdts,Jim Franklin,1
9515,Dr. and Mrs. William H. Gerdts,Fits Collective,2
9516,Dr. and Mrs. William H. Gerdts,Meggan Durden,1
9517,Dr. and Mrs. William H. Gerdts,Frederic Stuart Church,3
9518,Dr. and Mrs. William H. Gerdts,"Bantam Books, Inc.",1
9519,Dr. and Mrs. William H. Gerdts,Justin Green,23
9520,Dr. and Mrs. William H. Gerdts,John Giorno,1
9521,Dr. and Mrs. William H. Gerdts,Samuel Colman,3
9522,Dr. and Mrs. William H. Gerdts,James S. King,3
9523,Dr. and Mrs. William H. Gerdts,Stephen James Ferris,3
9524,Dr. and Mrs. William H. Gerdts,Benton Quin,1
9525,Dr. and Mrs. William H. Gerdts,James M. Barrie,1
9526,Dr. and Mrs. William H. Gerdts,James Mease M.D.,1
9527,Dr. and Mrs. William H. Gerdts,Lilla Cabot Perry,1
9528,Dr. and Mrs. William H. Gerdts,Louise Imogen Guiney,1
9529,Dr. and Mrs. William H. Gerdts,William Shakespeare,7
9530,Dr. and Mrs. William H. Gerdts,Ike,1
9531,Dr. and Mrs. William H. Gerdts,Jack Jackson,18
9532,Dr. and Mrs. William H. Gerdts,John Flaherty,1
9533,Dr. and Mrs. William H. Gerdts,"Big Muddy Comics Refinery, Inc.",1
9534,Dr. and Mrs. William H. Gerdts,Danny Frolich,1
9535,Dr. and Mrs. William H. Gerdts,Peter Moran,3
9536,Dr. and Mrs. William H. Gerdts,Mary Wilson Smith,1
9537,Dr. and Mrs. William H. Gerdts,Samuel Fanshaw,1
9538,Dr. and Mrs. William H. Gerdts,Darrell DeVore,1
9539,Dr. and Mrs. William H. Gerdts,E. Amadori,1
9540,Dr. and Mrs. William H. Gerdts,Eco-Ego-Echo Publication,1
9541,Dr. and Mrs. William H. Gerdts,Lewis MacAdams,2
9542,Dr. and Mrs. William H. Gerdts,Hendrick Dirk Kruseman Van Elten,3
9543,Dr. and Mrs. William H. Gerdts,Ernest Knaufft,1
9544,Dr. and Mrs. William H. Gerdts,James R. Osgood and Company,1
9545,Dr. and Mrs. William H. Gerdts,Gina Farina,1
9546,Dr. and Mrs. William H. Gerdts,Clarissa W. Munger Badger,1
9547,Dr. and Mrs. William H. Gerdts,John Cox Dillman Engleheart,1
9548,Dr. and Mrs. William H. Gerdts,Roger Wade Boyce,1
9549,Dr. and Mrs. William H. Gerdts,A Kincaid,1
9550,Dr. and Mrs. William H. Gerdts,Casey,1
9551,Dr. and Mrs. William H. Gerdts,Paul Lerat,1
9552,Dr. and Mrs. William H. Gerdts,Gary Hallgren,2
9553,Dr. and Mrs. William H. Gerdts,Cortman,1
9554,Dr. and Mrs. William H. Gerdts,Roger Zelazny,1
9555,Dr. and Mrs. William H. Gerdts,Hell Comics,2
9556,Dr. and Mrs. William H. Gerdts,Nicole Claveloux,1
9557,Dr. and Mrs. William H. Gerdts,Tom Veitch,8
9558,Dr. and Mrs. William H. Gerdts,Steve Hickman,1
9559,Dr. and Mrs. William H. Gerdts,Jan Strnad,2
9560,Dr. and Mrs. William H. Gerdts,Zha,1
9561,Dr. and Mrs. William H. Gerdts,Claggett Wilson,1
9562,Dr. and Mrs. William H. Gerdts,Gary Arlington,8
9563,Dr. and Mrs. William H. Gerdts,Aline Kominsky,2
9564,Dr. and Mrs. William H. Gerdts,Ed Davis,1
9565,Dr. and Mrs. William H. Gerdts,Philippe Picaret,1
9566,Dr. and Mrs. William H. Gerdts,Paul Rodgers,1
9567,Dr. and Mrs. William H. Gerdts,Andrew John Henry Way,1
9568,Dr. and Mrs. William H. Gerdts,Larry S. Todd,5
9569,Dr. and Mrs. William H. Gerdts,Robert Browning,1
9570,Dr. and Mrs. William H. Gerdts,Samuel Taylor Coleridge,1
9571,Dr. and Mrs. William H. Gerdts,Neke Carson,1
9572,Dr. and Mrs. William H. Gerdts,James Wells Champney,1
9573,Dr. and Mrs. William H. Gerdts,A. Brett & Company,1
9574,Dr. and Mrs. William H. Gerdts,Eugene Field,1
9575,Dr. and Mrs. William H. Gerdts,Pierre Druillet,1
9576,Dr. and Mrs. William H. Gerdts,Chantal Montellier,1
9577,Dr. and Mrs. William H. Gerdts,Ron Zarro,1
9578,Dr. and Mrs. William H. Gerdts,Rip Off Press,23
9579,Dr. and Mrs. William H. Gerdts,George Henry Smillie,1
9580,Dr. and Mrs. William H. Gerdts,Julie Wood,2
9581,Dr. and Mrs. William H. Gerdts,Trina Robins,1
9582,Dr. and Mrs. William H. Gerdts,Barbara Mendes,2
9583,Dr. and Mrs. William H. Gerdts,Tom Christopher,1
9584,Dr. and Mrs. William H. Gerdts,Fred Schrier,8
9585,Dr. and Mrs. William H. Gerdts,Larry Gonick,1
9586,Dr. and Mrs. William H. Gerdts,Renaud Facade,1
9587,Dr. and Mrs. William H. Gerdts,Robert Bloomfield,1
9588,Dr. and Mrs. William H. Gerdts,Moebius,1
9589,Dr. and Mrs. William H. Gerdts,Kim Spurlock,1
9590,Dr. and Mrs. William H. Gerdts,Patrick Lesueur,1
9591,Dr. and Mrs. William H. Gerdts,James Gates Percival,1
9592,Dr. and Mrs. William H. Gerdts,Bryan Waller Procter,1
9593,Dr. and Mrs. William H. Gerdts,Ethel Mars,1
9594,Dr. and Mrs. William H. Gerdts,Patrick Burk,1
9595,Dr. and Mrs. William H. Gerdts,"Washington Free Community, Inc.",1
9596,Dr. and Mrs. William H. Gerdts,James Russell Lowell,3
9597,Dr. and Mrs. William H. Gerdts,Sylvester Rosa Koehler,3
9598,Dr. and Mrs. William H. Gerdts,Alain,1
9599,Dr. and Mrs. William H. Gerdts,Herman N. Hyneman,1
9600,Dr. and Mrs. William H. Gerdts,William Chamberlayne,1
9601,Dr. and Mrs. William H. Gerdts,Jim Mitchell,6
9602,Dr. and Mrs. William H. Gerdts,Howard Friedman,1
9603,Dr. and Mrs. William H. Gerdts,Richard Doddridge Blackmore,1
9604,Dr. and Mrs. William H. Gerdts,Paul Hamilton Hayne,1
9605,Dr. and Mrs. William H. Gerdts,Tom Arctus,1
9606,Dr. and Mrs. William H. Gerdts,Jonathan Cape and Harrison Smith Incorporated,1
9607,Dr. and Mrs. William H. Gerdts,The Plimpton Press,1
9608,Dr. and Mrs. William H. Gerdts,"Doubleday, Page, and Company",1
9609,Dr. and Mrs. William H. Gerdts,The Country Life Press,1
9610,Dr. and Mrs. William H. Gerdts,John F. Trow & Company,1
9611,Dr. and Mrs. William H. Gerdts,Art Interchange Company,1
9612,Dr. and Mrs. William H. Gerdts,Frederic A. Stokes Company,1
9613,Dr. and Mrs. William H. Gerdts,M. Thomas,1
9614,Dr. and Mrs. William H. Gerdts,James Clerk Maxwell,1
9615,Dr. and Mrs. William H. Gerdts,Lloyd Osbourne,1
9616,Dr. and Mrs. William H. Gerdts,Joseph Knight Company,1
9617,Dr. and Mrs. William H. Gerdts,"Major & Knapp Engraving, Manufacturing & Lithographic Co.",1
9618,Dr. and Mrs. William H. Gerdts,George Palmer Putnam,1
9619,Dr. and Mrs. William H. Gerdts,Bayard Taylor,1
9620,Dr. and Mrs. William H. Gerdts,G.W. Pettee,1
9621,Dr. and Mrs. William H. Gerdts,Thomas Sackville,1
9622,Dr. and Mrs. William H. Gerdts,Lucy Larcom,1
9623,Dr. and Mrs. William H. Gerdts,Elam Bliss,1
9624,Dr. and Mrs. William H. Gerdts,Wallace Wood,1
9625,Dr. and Mrs. William H. Gerdts,C.C. Beck,1
9626,Dr. and Mrs. William H. Gerdts,Will Eisner,1
9627,Dr. and Mrs. William H. Gerdts,Frank Frazetta,1
9628,Dr. and Mrs. William H. Gerdts,"Lamson, Wolffe and Company",1
9629,Dr. and Mrs. William H. Gerdts,The Everett Press,1
9630,Dr. and Mrs. William H. Gerdts,William Snelling Hadaway,1
9631,Dr. and Mrs. William H. Gerdts,Gregory Kwater,1
9632,Dr. and Mrs. William H. Gerdts,Ralph Waldo Emerson,1
9633,Dr. and Mrs. William H. Gerdts,James Freeman Coleman,1
9634,Dr. and Mrs. William H. Gerdts,Louise Reid Estes,1
9635,Dr. and Mrs. William H. Gerdts,Gilbert Shelton,20
9636,Dr. and Mrs. William H. Gerdts,Thomas Campbell,1
9637,Dr. and Mrs. William H. Gerdts,Leavitt Hunt,1
9638,Dr. and Mrs. William H. Gerdts,Peter C. Duchochois,1
9639,Dr. and Mrs. William H. Gerdts,John Hamilton Reynolds,1
9640,Dr. and Mrs. William H. Gerdts,John Howard Bryant,1
9641,Dr. and Mrs. William H. Gerdts,London Magazine,1
9642,Dr. and Mrs. William H. Gerdts,Gary Grimshaw,3
9643,Dr. and Mrs. William H. Gerdts,Rich Mofayn,1
9644,Dr. and Mrs. William H. Gerdts,Woody Farlee,1
9645,Dr. and Mrs. William H. Gerdts,Sherry Ives,1
9646,Dr. and Mrs. William H. Gerdts,Lockwood and Company,1
9647,Dr. and Mrs. William H. Gerdts,Daniel Berkeley Updike,1
9648,Dr. and Mrs. William H. Gerdts,Robert Anning Bell,1
9649,Dr. and Mrs. William H. Gerdts,Goursau,1
9650,Dr. and Mrs. William H. Gerdts,Ludwig Christoph Heinrich Hölty,1
9651,Dr. and Mrs. William H. Gerdts,William Parsons Winchester Dana,1
9652,Dr. and Mrs. William H. Gerdts,Louis Rémy Mignot,1
9653,Dr. and Mrs. William H. Gerdts,W. A. Townsend & Company,1
9654,Dr. and Mrs. William H. Gerdts,Gill Smitherman,1
9655,Dr. and Mrs. William H. Gerdts,Bliss Carman,6
9656,Dr. and Mrs. William H. Gerdts,Kay Rudin,1
9657,Dr. and Mrs. William H. Gerdts,Andy Martin,1
9658,Dr. and Mrs. William H. Gerdts,Peter Almasy,1
9659,Dr. and Mrs. William H. Gerdts,J. Freeman,1
9660,Dr. and Mrs. William H. Gerdts,Frederick Stone Batcheller,1
9661,Dr. and Mrs. William H. Gerdts,Simon Deitch,6
9662,Dr. and Mrs. William H. Gerdts,George Forster,1
9663,Dr. and Mrs. William H. Gerdts,Claude Raguet Hirst,1
9664,Dr. and Mrs. William H. Gerdts,Thomas Buford Meteyard,6
9665,Dr. and Mrs. William H. Gerdts,Russell Smith,1
9666,Dr. and Mrs. William H. Gerdts,Robert Walter Weir,1
9667,Dr. and Mrs. William H. Gerdts,Captain Beefheart,1
9668,Dr. and Mrs. William H. Gerdts,Scott Minor,1
9669,Dr. and Mrs. William H. Gerdts,L. Platt,1
9670,Dr. and Mrs. William H. Gerdts,Rick Shubb,2
9671,Dr. and Mrs. William H. Gerdts,Bruce Walthers,6
9672,Dr. and Mrs. William H. Gerdts,Camille Minor,1
9673,Dr. and Mrs. William H. Gerdts,Paul Filth,1
9674,Dr. and Mrs. William H. Gerdts,William M. Laffan,1
9675,Dr. and Mrs. William H. Gerdts,Joel Beck,6
9676,Dr. and Mrs. William H. Gerdts,Willy Mendes,7
9677,Dr. and Mrs. William H. Gerdts,Eliza Craufurd Ball,1
9678,Dr. and Mrs. William H. Gerdts,Richard Carse,1
9679,Dr. and Mrs. William H. Gerdts,R. Tomasic,1
9680,Dr. and Mrs. William H. Gerdts,John Thompson,3
9681,Dr. and Mrs. William H. Gerdts,Elihu Vedder,1
9682,Dr. and Mrs. William H. Gerdts,Jeremiah Pearson Hardy,1
9683,Dr. and Mrs. William H. Gerdts,Barton Stone Hays,1
9684,Dr. and Mrs. William H. Gerdts,William Rickarby Miller,1
9685,Dr. and Mrs. William H. Gerdts,Milne Ramsey,1
9686,Dr. and Mrs. William H. Gerdts,Carducius Plantagenet Ream,1
9687,Dr. and Mrs. William H. Gerdts,Leslie Cabarga,3
9688,Dr. and Mrs. William H. Gerdts,Hannah Brown Skeele,1
9689,Dr. and Mrs. William H. Gerdts,Sarah Wilhelmina Wenzler,1
9690,Dr. and Mrs. William H. Gerdts,Dave Hereth,1
9691,Dr. and Mrs. William H. Gerdts,Edwin Howland Blashfield,1
9692,Dr. and Mrs. William H. Gerdts,Paul de Longprè,1
9693,Dr. and Mrs. William H. Gerdts,Rory Hayes,19
9694,Dr. and Mrs. William H. Gerdts,George Heap,1
9695,Dr. and Mrs. William H. Gerdts,Charles Emile Heil,1
9696,Dr. and Mrs. William H. Gerdts,Anna Eliza Hardy,1
9697,Dr. and Mrs. William H. Gerdts,Otto Heinigke,1
9698,Dr. and Mrs. William H. Gerdts,Thomas Howell,1
9699,Dr. and Mrs. William H. Gerdts,Chris Pelletiere,1
9700,Dr. and Mrs. William H. Gerdts,Leo Dee,6
9701,Dr. and Mrs. William H. Gerdts,Howard Cruse,1
9702,Dr. and Mrs. William H. Gerdts,Dave Geiser,6
9703,Dr. and Mrs. William H. Gerdts,Last Gasp Eco Funnies,17
9704,Dr. and Mrs. William H. Gerdts,J. H. Sears and Company,1
9705,Dr. and Mrs. William H. Gerdts,Audre Lorde,1
9706,Dr. and Mrs. William H. Gerdts,Various Artists,108
9707,Dr. and Mrs. William H. Gerdts,Stephen Crane,1
9708,Dr. and Mrs. William H. Gerdts,Dan Molidor,1
9709,Dr. and Mrs. William H. Gerdts,"Richard ""Dormouse"" Noe",3
9710,Dr. and Mrs. William H. Gerdts,Tyler Lantzy,1
9711,Dr. and Mrs. William H. Gerdts,Maxfield Parrish,1
9712,Dr. and Mrs. William H. Gerdts,Edward Kemble,1
9713,Dr. and Mrs. William H. Gerdts,John Keats,1
9714,Dr. and Mrs. William H. Gerdts,Judy Grahn,2
9715,Dr. and Mrs. William H. Gerdts,Bobby London,3
9716,Dr. and Mrs. William H. Gerdts,Regg C. King,1
9717,Dr. and Mrs. William H. Gerdts,James Branch Cabell,1
9718,Dr. and Mrs. William H. Gerdts,George Routledge and Sons,1
9719,Dr. and Mrs. William H. Gerdts,Pat Ryan,2
9720,Dr. and Mrs. William H. Gerdts,Mauritz Frederick Hendrick de Haas,1
9721,Dr. and Mrs. William H. Gerdts,A. George Hoffman,1
9722,Dr. and Mrs. William H. Gerdts,William Edwin Rudge,1
9723,Dr. and Mrs. William H. Gerdts,Richard Hovey,3
9724,Dr. and Mrs. William H. Gerdts,Hilton Obenzinger,2
9725,Dr. and Mrs. William H. Gerdts,"S. G. McCutcheon,",1
9726,Dr. and Mrs. William H. Gerdts,Berwick & Smith Printers,1
9727,Dr. and Mrs. William H. Gerdts,R.K. Sloane,3
9728,Dr. and Mrs. William H. Gerdts,William Page,1
9729,Dr. and Mrs. William H. Gerdts,Daniel Clyne,5
9730,Dr. and Mrs. William H. Gerdts,Mervinius,5
9731,Dr. and Mrs. William H. Gerdts,Rick Veitch,2
9732,Dr. and Mrs. William H. Gerdts,Wiley and Putnam,1
9733,Dr. and Mrs. William H. Gerdts,Henry Jackson Morton,1
9734,Dr. and Mrs. William H. Gerdts,S.H. Perkins,1
9735,Dr. and Mrs. William H. Gerdts,Tom Clark,1
9736,Dr. and Mrs. William H. Gerdts,Mitch Morrill,1
9737,Dr. and Mrs. William H. Gerdts,James Barron Hope,1
9738,Dr. and Mrs. William H. Gerdts,Cassell & Co.,1
9739,Dr. and Mrs. William H. Gerdts,Larry Nahem,1
9740,Dr. and Mrs. William H. Gerdts,Burrows Brothers Company,1
9741,Dr. and Mrs. William H. Gerdts,James Smillie,1
9742,Dr. and Mrs. William H. Gerdts,Frank Waller,1
9743,Dr. and Mrs. William H. Gerdts,Neal Waren,1
9744,Dr. and Mrs. William H. Gerdts,Severin Roesen,1
9745,Dr. and Mrs. William H. Gerdts,Leonard Rifas,2
9746,Dr. and Mrs. William H. Gerdts,William Perkins Babcock,1
9747,Dr. and Mrs. William H. Gerdts,Ted Richards,3
9748,Dr. and Mrs. William H. Gerdts,Harvey Dinnerstein,1
9749,Dr. and Mrs. William H. Gerdts,University of Pennsylvania Press,1
9750,Dr. and Mrs. William H. Gerdts,George Henry Boughton,1
9751,Dr. and Mrs. William H. Gerdts,Bob Bliss,1
9752,Dr. and Mrs. William H. Gerdts,D. Karbonik,1
9753,Dr. and Mrs. William H. Gerdts,Arcee Cone,1
9754,Dr. and Mrs. William H. Gerdts,Pettitt,1
