,id,sum,group
3261,Georg Philipp Rugendas,1,2
3262,Georg Pecham,1,2
3263,Georg Neher,1,2
3264,Georg Mattheus,1,2
3265,Georg Mack the Elder,1,2
3266,Georg Emil Libert,1,2
3267,Georg Ehrlich,1,2
3268,Georg Christoph Kriegl,1,2
3269,Georg Christoph Kilian,1,2
3270,Geoffroy Dumoûtier,1,2
3271,Geoffrey Taylor,1,2
3272,Geoffrey James,1,2
3273,Geoffrey Chaucer,1,2
3274,Geoff Winningham,1,2
3275,Genthe,1,2
3276,Gennaro Favai,1,2
3277,Gennadi Bodrov,1,2
3278,Genesis Tramaine,1,2
3279,Gene Herrick,1,2
3280,Gene Badger,1,2
3281,Gefn Janus Unlimited,1,2
3282,Geertruydt Roghman,1,2
3283,Gayford & Speidel,1,2
3284,"Gaultney, Klineman Art",1,2
3285,Gastone Novelli,1,2
3286,H. Heymann,1,2
3287,H. P. Haas,1,2
3288,H.G. Kaiser,1,2
3289,Isaac J. Sanger,1,2
3290,Isaac Fuller,1,2
3291,Isaac F. Bragg,1,2
3292,Isaac Briot,1,2
3293,Irving R. Wiles,1,2
3294,Irving Petlin,1,2
3295,Irving Marantz,1,2
3296,Iris Editions,1,2
3297,Irene Kissel,1,2
3298,Irene Clark,1,2
3299,Irene Bankhead,1,2
3300,Ira W. McCool,1,2
3301,Isaac M. Van Ness,1,2
3302,Ira Jefferson Beers,1,2
3303,International Images,1,2
3304,"International Fine Art Exposition for Art Asia, Hong Kong",1,2
3305,International Exhibitions Foundation,1,2
3306,Institute of Contemporary Art,1,2
3307,Insel Verlag,1,2
3308,Innocente Alessandri,1,2
3309,Ingrid Schindall,1,2
3310,Ingomar Frankel,1,2
3311,Inge Morath,1,2
3312,Inez Nathaniel-Walker,1,2
3313,Inez Keister,1,2
3314,Ina Rahusen,1,2
3315,Ippolito Ferrantino,1,2
3316,Isaac Rehn,1,2
3317,Isaac Soyer,1,2
3318,Isaac Taylor the younger,1,2
3319,J. Samuels,1,2
3320,J. Perois,1,2
3321,J. Miller,1,2
3322,J. McPherson,1,2
3323,J. Hamilton Hay,1,2
3324,J. H. Sears and Company,1,2
3325,J. Freeman,1,2
3326,J. Frederick Tayler,1,2
3327,J. Fred Walker,1,2
3328,J. Floyd Yewell,1,2
3329,J. F. Getman,1,2
3330,J. D. Philipp,1,2
3331,J. Biderman,1,2
3332,J. B. Lippincott Company,1,2
3333,Izaak Walton,1,2
3334,Iwan Gilkin,1,2
3335,Iván Hevesy,1,2
3336,Ivan Sigal,1,2
3337,Ivan F. Summers,1,2
3338,Italian 18th/19th Century,1,2
3339,Italian 17th/18th century,1,2
3340,Italian 15th Century (Umbrian),1,2
3341,Isidore-Jules Bonheur,1,2
3342,Isia Leviant,1,2
3343,Isador Margoles,1,2
3344,Isabelle Greenberger,1,2
3345,Isaac de Moucheron,1,2
3346,Ina Perham Story,1,2
3347,Ina Annette,1,2
3348,Illarion Vladimirovich Golitzyn,1,2
3349,Ike,1,2
3350,Hu Quiyun,1,2
3351,Hsiang Ning Han,1,2
3352,Howard Raftery,1,2
3353,Howard R. Smith,1,2
3354,Howard Phipps,1,2
3355,Howard Fussiner,1,2
3356,Howard Friedman,1,2
3357,Howard Dearstyne,1,2
3358,Howard Cruse,1,2
3359,Howard Bradford,1,2
3360,Howard Borvig,1,2
3361,Houston Chandler,1,2
3362,Horace Pippin,1,2
3363,Horace J. ? Prusher,1,2
3364,Horace Gregory,1,2
3365,Horace Cort,1,2
3366,Horace Bonham,1,2
3367,Honoré Beaugrand,1,2
3368,Honorius Augustodunensis,1,2
3369,Honore-Thomas Bligny,1,2
3370,Homer Venso,1,2
3371,Homer Eddins,1,2
3372,Homer Boss,1,2
3373,Holly Rittenhouse,1,2
3374,Hollis Sigler,1,2
3375,Holger Cahill,1,2
3376,Hock E Aye Vi Edgar Heap of Birds,1,2
3377,Hubert Beenkens,1,2
3378,J. Sidebotham,1,2
3379,Hubert Bekman,1,2
3380,Hubert Gerhard,1,2
3381,Igor Zakowortny,1,2
3382,Igor Piacka,1,2
3383,Igor Makarevich,1,2
3384,Ignazio Sarti,1,2
3385,Ignatius van der Stock,1,2
3386,"Ignatius Sichelbart, P.S.J.",1,2
3387,Igael Tumarkin,1,2
3388,Idalia Zagroba,1,2
3389,Ida Ten Eyck O'Keefe,1,2
3390,Ian Tyson,1,2
3391,Ian Stephens,1,2
3392,I.E. Hall,1,2
3393,Hélène Nué,1,2
3394,Hélène Boutourlin,1,2
3395,Hélio Oiticica,1,2
3396,Héctor Rondón Lovera,1,2
3397,Hyacinthe-Louis-Victor-Jean-Baptiste Aubry-Lecomte,1,2
3398,Hyacinthe César Delmaet,1,2
3399,Hungarian 20th Century,1,2
3400,Hummingbird Press Edition,1,2
3401,Hugues Sambin,1,2
3402,Hugo van der Goes,1,2
3403,Hugh MacDiarmid,1,2
3404,Huddy & Duval,1,2
3405,Huc Mazelet Luquiens,1,2
3406,Hubertus Quellinus,1,2
3407,Hubert Ponscarme,1,2
3408,Hubert Drouais,1,2
3409,J. Wiley,1,2
3410,J.-R. Lucotte,1,2
3411,J.B. Dourneau,1,2
3412,James A. Mills,1,2
3413,James A. Bourdier,1,2
3414,Jamaica Kincaid,1,2
3415,Jakub Zeman,1,2
3416,Jakob Wilhelm Huber,1,2
3417,Jakob Walther,1,2
3418,Jakob Julius Adé,1,2
3419,Jakob Christoffel Le Blon,1,2
3420,Jakob Andreas Friedrich I,1,2
3421,Jaki,1,2
3422,Jaime de Angulo,1,2
3423,Jacques-Joseph Coiny,1,2
3424,Jacques-Henry Lévesque,1,2
3425,Jacques-Henri Lartigue,1,2
3426,Jacques-Guillaume Legrand,1,2
3427,Jacques-Frédéric Houriet,1,2
3428,Jacques-François-Joseph Swebach-Desfontaines,1,2
3429,Jacques-François Amand,1,2
3430,Jacques de Lacretelle,1,2
3431,Jacques de Favanne,1,2
3432,Jacques de Bie,1,2
3433,Jacques d' Artois,1,2
3434,Jacques Tardi,1,2
3435,Jacques Rousseau,1,2
3436,Jacques Ramondot,1,2
3437,Jacques Perret,1,2
3438,Jacques Muron,1,2
3439,James Amos Porter,1,2
3440,Jacques Lubin,1,2
3441,James B. Dalglish,1,2
3442,James Barron Hope,1,2
3443,James Irwin,1,2
3444,James Herbert Fitzgerald,1,2
3445,James Henry Lynch,1,2
3446,James H.C. Vail,1,2
3447,James H. Kleege,1,2
3448,James Grünbaum,1,2
3449,James George Bubb,1,2
3450,James Gates Percival,1,2
3451,James Garrison Hagan,1,2
3452,James G. Clark,1,2
3453,James Freeman Coleman,1,2
3454,James E. McClees Studio,1,2
3455,James Duffield Harding,1,2
3456,James Downey Egleson,1,2
3457,James Daniel Torlakson,1,2
3458,James Clerk Maxwell,1,2
3459,James Clark,1,2
3460,James Carter Beard,1,2
3461,James Carroll Beckwith,1,2
3462,James Carr,1,2
3463,James Butler,1,2
3464,James Buck,1,2
3465,James Bruce Grashow,1,2
3466,James Branch Cabell,1,2
3467,James Bertrand,1,2
3468,James Beeverell,1,2
3469,James Barry,1,2
3470,James B. Longacre,1,2
3471,Hobson Pittman,1,2
3472,Jacques Grignon,1,2
3473,Jacques Gamelin,1,2
3474,Jacob Louis,1,2
3475,Jacob Harris,1,2
3476,Jacob Gibbs,1,2
3477,Jacob Friedland,1,2
3478,Jacob Davis Babcock Stillman,1,2
3479,Jacob Cats,1,2
3480,Jacob C. Ward,1,2
3481,Jacob Bosshart,1,2
3482,Jacob A. Holzer,1,2
3483,Jackie Nickerson,1,2
3484,Jack Roth,1,2
3485,Jack Rice,1,2
3486,Jack Malotte,1,2
3487,Jack Keijo Steele,1,2
3488,Jack Delano,1,2
3489,Jack Coughlin,1,2
3490,Jack Brusca,1,2
3491,Jack Bookbinder,1,2
3492,Jack Barber,1,2
3493,Jack Balas,1,2
3494,Jacinto Placencio Roman,1,2
3495,Jacek Sroka,1,2
3496,J.S.L. Halle,1,2
3497,J.R. Butts,1,2
3498,J.L. Santritter,1,2
3499,J.G. Escher,1,2
3500,J.E. Shadek,1,2
3501,Jacob Maris,1,2
3502,Jacques Gauvain,1,2
3503,Jacob Ochtervelt,1,2
3504,Jacob Schloss,1,2
3505,Jacques Charles Bar,1,2
3506,Jacques Bousseau,1,2
3507,Jacques Bouillart,1,2
3508,Jacques Bonnefoy,1,2
3509,Jacques Besson,1,2
3510,Jacques Anthoine Legrain,1,2
3511,Jacques André Portail,1,2
3512,Jacques Allardet,1,2
3513,Jacques Aleaume,1,2
3514,Jacqueline Humphries,1,2
3515,Jacopo di Giovanni di Francesco,1,2
3516,Jacopo Zucchi,1,2
3517,Jacopo Ripanda,1,2
3518,Jacopo Primavera,1,2
3519,Jacopo Piccini,1,2
3520,Jacopo Confortini,1,2
3521,Jacopino del Conte,1,2
3522,Jacobus Vrel,1,2
3523,Jacobus Philippus Bergomensis,1,2
3524,Jacob van Walscapelle,1,2
3525,Jacob van Strij,1,2
3526,Jacob van Hulsdonck,1,2
3527,Jacob de Weert,1,2
3528,Jacob Weyer,1,2
3529,Jacob Tostrup,1,2
3530,Jacob Toorenvliet,1,2
3531,Jacob Tonson,1,2
3532,Jacob Savery I,1,2
3533,Hjordis (Ethel) Anderson,1,2
3534,Hjalmar Mörner,1,2
3535,Hitoshi Nakazato,1,2
3536,Hedi Kyle,1,2
3537,Hector Tellez,1,2
3538,Hector Guimard,1,2
3539,Heather McClintock,1,2
3540,Health Professions for McCarthy,1,2
3541,Hazel Sheckler,1,2
3542,Hauser & Wirth,1,2
3543,Harvey Dinnerstein,1,2
3544,Hart Crane,1,2
3545,Harry van Kruiningen,1,2
3546,Harry Spiers,1,2
3547,Harry Shunk,1,2
3548,Harry S. Mintz,1,2
3549,Harry Muir Kurtzworth,1,2
3550,Harry Miller,1,2
3551,Harry Leder,1,2
3552,Harry Kinzi Shigeta,1,2
3553,Harry Hult,1,2
3554,Harry Harris,1,2
3555,"Harry H. Lunn, Jr.",1,2
3556,Harry Glassgold,1,2
3557,Harry Engel,1,2
3558,Harry E. Westlund,1,2
3559,Harry Dewhurst,1,2
3560,Harry C. Rubincam,1,2
3561,Harry Bowden,1,2
3562,Harrison Keller,1,2
3563,Hedley Fitton,1,2
3564,Harriet Wilkes,1,2
3565,Heide Fasnacht,1,2
3566,Heinrich Baldwin Mollhausen,1,2
3567,Hendrick Elandt,1,2
3568,Hendrick Cornelisz Vroom,1,2
3569,Hendrick Bary,1,2
3570,Helmut Goering,1,2
3571,Helias van den Bossche,1,2
3572,Helga Pape,1,2
3573,Helfond Jackson,1,2
3574,Helena de Kay Gilder,1,2
3575,Helen Wessels,1,2
3576,Helen Wagner,1,2
3577,Helen Sewell,1,2
3578,Helen Malta,1,2
3579,Helen Ludwig,1,2
3580,Helen Bruton,1,2
3581,Helen B. Stevens,1,2
3582,Helen Anne Swartz,1,2
3583,Helen Alpiner Blumenstiel,1,2
3584,Helen A. Loggie,1,2
3585,Heinrich von Förster,1,2
3586,Heinrich Ulrich,1,2
3587,Heinrich Steiner,1,2
3588,Heinrich Rieter,1,2
3589,Heinrich Jonas Ostertag,1,2
3590,Heinrich Johann Vogeler,1,2
3591,Heinrich Heine,1,2
3592,Heinrich Ezechiel Sangmeister,1,2
3593,Heinrich Carl Johann Manger,1,2
3594,Heidijo Lemon,1,2
3595,Hendrick van Steenwijk the Younger,1,2
3596,Harriet Whitney Frishmuth,1,2
3597,Harper Pennington,1,2
3598,Hans Frank,1,2
3599,Hans Fischer,1,2
3600,Hans Figura,1,2
3601,Hans Collaert the Elder,1,2
3602,Hans Christiaens,1,2
3603,Hans Brosamer,1,2
3604,Hans Brass,1,2
3605,Hans Blum,1,2
3606,Hans Baldung,1,2
3607,Hanns Skolle,1,2
3608,Hannes Bok,1,2
3609,Hannah M. Christie,1,2
3610,Hannah Brown Skeele,1,2
3611,Hanna Nagel,1,2
3612,Hank Henry,1,2
3613,Handprint Workshop,1,2
3614,"Hand Graphics, Ltd.",1,2
3615,Hana Capová,1,2
3616,Hampton M. Ericsson,1,2
3617,Hamilton Press,1,2
3618,Hamilton Easter Field Foundation,1,2
3619,Hamburger Kunstverein,1,2
3620,Hal Mathewson,1,2
3621,Hal Bruntsch,1,2
3622,Haim Steinbach,1,2
3623,Haim Mendelson,1,2
3624,Hai Bo,1,2
3625,Hans Fredrik Norsbo,1,2
3626,Harriet Cany Peale,1,2
3627,Hans Freyberger,1,2
3628,Hans Heinrich Tillgner Verlag,1,2
3629,Harold Thornton,1,2
3630,Harold Shapinsky,1,2
3631,Harold Rosenberg,1,2
3632,Harold Norse,1,2
3633,Harold Maxwell Hahn,1,2
3634,Harold Krisel,1,2
3635,Harmanus van Loon,1,2
3636,Harald Sallberg,1,2
3637,Hans Wildermann,1,2
3638,Hans Weiner,1,2
3639,Hans Wechtlin I,1,2
3640,Hans Unger,1,2
3641,Hans Ulrich Franck,1,2
3642,Hans Stutte,1,2
3643,Hans Steidlin,1,2
3644,Hans Schwarz,1,2
3645,Hans Sahl,1,2
3646,Hans Peter Adamski,1,2
3647,Hans Namuth,1,2
3648,Hans Mielich,1,2
3649,Hans Jegli II,1,2
3650,Hans Jamnitzer II,1,2
3651,Hans Jakob Plepp,1,2
3652,Hans Jakob Nüscheler,1,2
3653,Hans Jakob Bayr,1,2
3654,Hans Hoffmann,1,2
3655,Hans Heinrich Wägmann,1,2
3656,Hans Haffenrichter,1,2
3657,Louis-Henri Brévière,1,2
3658,Hendrik Aertssens,1,2
3659,Hendrik Danckerts,1,2
3660,Herman Maril,1,2
3661,Herman Ilfeld Bacharach,1,2
3662,Herman Hugo,1,2
3663,Herman Howard,1,2
3664,Herman Bloch,1,2
3665,Herman Armour Webster,1,2
3666,Herbert William Pratt,1,2
3667,Herbert Waters,1,2
3668,Herbert Seligmann,1,2
3669,Herbert S. Lourie,1,2
3670,Herbert Randall,1,2
3671,Herbert Phillip Barnett,1,2
3672,Herbert Lewis Fink,1,2
3673,Herbert K. Kane,1,2
3674,Herbert Johnson,1,2
3675,Herbert F. Fichter,1,2
3676,Herbert Bockl,1,2
3677,Herbert Bennett,1,2
3678,Herb Scharfman,1,2
3679,Herb Robinson,1,2
3680,Herb Fox,1,2
3681,Henry-Louis Dupray,1,2
3682,Henry van der Velde,1,2
3683,Henry de Waroquier,1,2
3684,Henry Ziegler,1,2
3685,Henry Wyatt,1,2
3686,Henry Webber,1,2
3687,Herman Mishkin,1,2
3688,Henry Ulke,1,2
3689,Herman N. Hyneman,1,2
3690,Herman Wilhelm Soltau,1,2
3691,Hispano-Moresque 16th Century,1,2
3692,Hiroshi Murata,1,2
3693,Hiro Yamagata,1,2
3694,Hiram Campbell Merrill,1,2
3695,Hippolyte Louis Fizeau,1,2
3696,Hippolyte Lecomte,1,2
3697,Hippolyte Bayard,1,2
3698,Hilton Brown,1,2
3699,Hildegarde Haas,1,2
3700,Hilda Frank,1,2
3701,Hilary Pecis,1,2
3702,Hilaire Périé,1,2
3703,Hilaire Le Dru,1,2
3704,Higgins,1,2
3705,Hieronymus de Sanctis,1,2
3706,Hieronymus Sperling,1,2
3707,Hewitt & Jaques,1,2
3708,Hester Stinnett,1,2
3709,Herzl Emanuel,1,2
3710,Hermon Atkins MacNeil,1,2
3711,Hermann tom Ring,1,2
3712,Hermann Wünsche,1,2
3713,Hermann Sprauer,1,2
3714,Hermann Nitsch,1,2
3715,Hermann Hirzel,1,2
3716,Hermann Hesse,1,2
3717,Hermann Allartz,1,2
3718,Herman V. Wall,1,2
3719,Hendrik Cornelisz van Vliet,1,2
3720,Henry Tonks,1,2
3721,Henry Stresor,1,2
3722,Henri-Guillaume Chatillon,1,2
3723,Henri-Georges Adam,1,2
3724,Henri-Auguste-Jules Patey,1,2
3725,Henri de Régnier,1,2
3726,Henri Regnault,1,2
3727,Henri Rachou,1,2
3728,Henri Piètre,1,2
3729,Henri Leys,1,2
3730,Henri Lebasque,1,2
3731,Henri Jules Ferdinand Bellery-Desfontaines,1,2
3732,Henri Jacques Edouard Evenepoel,1,2
3733,Henri Gervex,1,2
3734,Henri Gaudier-Brzeska,1,2
3735,Henri Emerson Tuttle,1,2
3736,Henri Edmond Cross,1,2
3737,Henri Courmont,1,2
3738,Henri Charles Antoine Baron,1,2
3739,Henri Béchard,1,2
3740,Henri Boutet,1,2
3741,Henri Beaubrun,1,2
3742,Henri Baudoux,1,2
3743,"Heneage Finch, 4th Earl of Aylesford",1,2
3744,Hendrik van der Straaten,1,2
3745,Hendrik de Meyer II,1,2
3746,Hendrik de Clerck,1,2
3747,Hendrik Voogd,1,2
3748,Hendrik Frans Diamaer,1,2
3749,Henri-Michel-Antoine Chapu,1,2
3750,Henry Theodore Tuckerman,1,2
3751,Henri-Victor Regnault,1,2
3752,Henry Bacon,1,2
3753,Henry Somm,1,2
3754,Henry Siddons Mowbray,1,2
3755,Henry Ryland,1,2
3756,Henry Rushbury,1,2
3757,Henry Robertson,1,2
3758,Henry Roberts,1,2
3759,Henry Robert Morland,1,2
3760,Henry Raleigh,1,2
3761,Henry R. Diamond,1,2
3762,Henry Monro,1,2
3763,Henry Meyer,1,2
3764,Henry Marsh,1,2
3765,Henry Julien Detouche,1,2
3766,Henry Jackson Morton,1,2
3767,Henry Holmstrom,1,2
3768,Henry Hering,1,2
3769,Henry Harewood Robinson,1,2
3770,Henry Golden Dearth,1,2
3771,Henry Frey,1,2
3772,Henry Fothergill Chorley,1,2
3773,Henry Farny,1,2
3774,Henry F. Herbert,1,2
3775,Henry Draper,1,2
3776,Henry Burroughs Jr.,1,2
3777,Henry Bringle Shope,1,2
3778,Henry Berthoud,1,2
3779,Henry Bermudez,1,2
3780,Henrietta Hoopes Heath,1,2
3781,Louis-Pierre Froment,1,2
3782,Louis-Pierre-Alphonse Bichebois,1,2
3783,Louise Gilbert,1,2
3784,Simon Challes,1,2
3785,Simon Bouquet,1,2
3786,Simon Bening,1,2
3787,Silvestro Bossi,1,2
3788,Silas Eastham,1,2
3789,Siemen Dijkstra,1,2
3790,Siegfried Schott,1,2
3791,Sidney Simon,1,2
3792,Sidney Nolan,1,2
3793,Sidney Lawton Smith,1,2
3794,Sidney Joseph,1,2
3795,Sidney Goodman,1,2
3796,Simon Chaudron,1,2
3797,Sidney Gardiner,1,2
3798,Sidney Chafetz,1,2
3799,Sid Gotcliffe,1,2
3800,Shirley Thomson Hadley,1,2
3801,Shirley Staschen,1,2
3802,Shirley Mungapen,1,2
3803,Sherry Ives,1,2
3804,Shary Flenniken,1,2
3805,Sharples Family,1,2
3806,Sharon Goodyear,1,2
3807,Sharon Etgar,1,2
3808,Sharon Ellis,1,2
3809,Shanta Nimbark Sacharoff,1,2
3810,Sidney Edward Dickinson,1,2
3811,Simon Denis,1,2
3812,Simon Gouverneur,1,2
3813,Simon Lawrence,1,2
3814,Sol Print Studios,1,2
3815,Societe Typographique de Chateaudun,1,2
3816,Smyrna 3rd Century B.C.,1,2
3817,Smolin Gallery,1,2
3818,Smith,1,2
3819,"Small, Maynard and Co",1,2
3820,Skowhegan School of Painting and Sculpture,1,2
3821,Skira/Rizzoli,1,2
3822,Sixt Thon,1,2
3823,Sister Gertrude Morgan,1,2
3824,Sir William Lower,1,2
3825,Sir Roger L'Estrange,1,2
3826,Sir Oswald Hornby Joseph Birley,1,2
3827,Sir John Betjeman,1,2
3828,Sir John Baptiste de Medina,1,2
3829,Sir Herbert Read,1,2
3830,Sir Frederic William Burton,1,2
3831,Sir Francis Legatt Chantrey,1,2
3832,Sir Christopher Wren,1,2
3833,Sir Alfred Gilbert,1,2
3834,Simpson Kalisher,1,2
3835,Simone Leigh,1,2
3836,Simon du Bois,1,2
3837,Simon de La Boissiere,1,2
3838,Simon Watts,1,2
3839,Simon Petrus Klotz,1,2
3840,Simon Mathurin Lantara,1,2
3841,Shane Hoffman,1,2
3842,Seth Hoffman,1,2
3843,Servatius Gallaeus,1,2
3844,Sergio Macedo,1,2
3845,Saul Raskin,1,2
3846,Saul Berman,1,2
3847,Satsuo Nakata,1,2
3848,Sassoferrato,1,2
3849,Saroney & Major,1,2
3850,Sarkis Sarkisian,1,2
3851,Sarah Wilhelmina Wenzler,1,2
3852,Sarah Morris,1,2
3853,Sarah Grace Lushington,1,2
3854,Sarah Cain,1,2
3855,Sarah Berman,1,2
3856,Santino Tagliafichi,1,2
3857,Sanders Printing,1,2
3858,Samuel Taylor Coleridge,1,2
3859,"Samuel Putnam Avery, Jr.",1,2
3860,Samuel Pullman,1,2
3861,Samuel Okey,1,2
3862,Samuel Middiman,1,2
3863,Samuel Marsden Brookes,1,2
3864,Samuel Marolois,1,2
3865,Samuel Locke,1,2
3866,Samuel Lewis,1,2
3867,Samuel Laurence,1,2
3868,Samuel Laman Blanchard,1,2
3869,Samuel Himmelfarb,1,2
3870,Samuel Halpert,1,2
3871,Samuel H. Gottscho,1,2
3872,Saunders Schultz,1,2
3873,Soledad Salamé,1,2
3874,Sauro Cardinale,1,2
3875,Scarsellino,1,2
3876,Sergei Volkov,1,2
3877,Sergeant Harry Oakes,1,2
3878,Serafin de Avendano,1,2
3879,Sequra Arts Studio,1,2
3880,Selma Freeman,1,2
3881,Sedrick E. Huckaby,1,2
3882,Sebastião Salgado,1,2
3883,Sebastiano di Re,1,2
3884,Sebastiano del Piombo,1,2
3885,Sebastiano de Valentinis,1,2
3886,Sebastiano Razzali,1,2
3887,Sebastiano Giannini,1,2
3888,Sebastiano Gamma,1,2
3889,Sebastian M. Münster,1,2
3890,Sebastian Brant,1,2
3891,"Seaver Jr., Chandler",1,2
3892,Sears Gallagher,1,2
3893,Sean Cordeiro,1,2
3894,Seabird Editions,1,2
3895,"Sculpture Center, New York",1,2
3896,"Scribner, Armstrong & Company",1,2
3897,Screw Magazine,1,2
3898,Screened Images,1,2
3899,Scott Minor,1,2
3900,Scott Bisacchi,1,2
3901,School of  Perugino,1,2
3902,Scherer and Nabholz,1,2
3903,Sawrey Gilpin,1,2
3904,"Solo Press Inc., New York",1,2
3905,Solomon R. Guggenheim Museum,1,2
3906,Sona Goldová,1,2
3907,T. Lamey,1,2
3908,T. Frantisek Simon,1,2
3909,T. Davies,1,2
3910,T. D. Tooker,1,2
3911,Sylvia Sleigh,1,2
3912,Sylvia Plachy,1,2
3913,Sylvia Gosse,1,2
3914,Sylvia Charlotte Mayzer Rantz,1,2
3915,Sydney Vacher,1,2
3916,Sybil Andrews,1,2
3917,Swoon,1,2
3918,Swiss 18th Century,1,2
3919,Swiss 17th Century,1,2
3920,Swedish 17th Century,1,2
3921,Sven Olof Alfred Rosen,1,2
3922,Suzy Iglicki,1,2
3923,Suzanne Williams,1,2
3924,Suzanne Chamlin,1,2
3925,Sutton Nicholls,1,2
3926,Susumu Yamaguchi,1,2
3927,Susumu Takashima,1,2
3928,Susan Sontag,1,2
3929,Susan Johanknecht,1,2
3930,Susan Hauptman,1,2
3931,Sun Shumei,1,2
3932,Sun Mi Choe,1,2
3933,"Suffolk Engraving Company, Cambridge, Mass.",1,2
3934,T. Sulman,1,2
3935,Suetonius,1,2
3936,T.L. Solien,1,2
3937,Tadeusz Gustaw Wiktor,1,2
3938,The Glen Twins,1,2
3939,The Everett Press,1,2
3940,The Country Life Press,1,2
3941,The Bijou Publishing Empire,1,2
3942,The Acorn,1,2
3943,The Academic and Professional Action Committee for a Responsible Congress,1,2
3944,"The ""in Castel Durante"" Painter",1,2
3945,Thayer's Lithography,1,2
3946,Tessa Pullan,1,2
3947,Terrell James,1,2
3948,Terence,1,2
3949,Teofilo Gallaccini,1,2
3950,Teodoro Filippo di Liagno,1,2
3951,Teobert Maler,1,2
3952,Ted Ramsay,1,2
3953,Ted Kraynik,1,2
3954,Ted Gordon,1,2
3955,"Ted ""Twiggy"" Kidwell",1,2
3956,Tazio Secchiaroli,1,2
3957,Taxile Delord,1,2
3958,Tanya Brodsky,1,2
3959,Tanagra 1st Century B.C.,1,2
3960,Takeshi Takahara,1,2
3961,Takesada Matsutani,1,2
3962,Takahashi Shōtei,1,2
3963,Taizo Kato,1,2
3964,Tadé Styka,1,2
3965,Tad Mike,1,2
3966,Samuel Freeman,1,2
3967,Stéphane Couturier,1,2
3968,Stuart Brisley,1,2
3969,Stefano Bruzzi,1,2
3970,Stefan Mrozewski,1,2
3971,Starr Armitage,1,2
3972,"Starflower, Inc.",1,2
3973,Stanley Wulc,1,2
3974,Stanley William Crane,1,2
3975,Stanley Whitney,1,2
3976,Stanley Roseman,1,2
3977,Stanley Lewis,1,2
3978,Stanley Bate,1,2
3979,Stanislaw Wejman,1,2
3980,Stanislaw Fijalkowski,1,2
3981,Stanislaus Szukalski,1,2
3982,Stanislaus Arturo Osweiczyski,1,2
3983,Stanislas Jean Boufflers,1,2
3984,Stan Stearns,1,2
3985,St. George's Gallery,1,2
3986,Spudnik Press,1,2
3987,Spink & Son Ltd.,1,2
3988,Spinello Aretino,1,2
3989,Spencer Finch,1,2
3990,Spanish 18th/19th Century,1,2
3991,South Netherlandish 15th Century,1,2
3992,South German 18th Century,1,2
3993,Sorel Etrog,1,2
3994,Sonnabend Gallery,1,2
3995,Sonia Gomes,1,2
3996,Stefano Cusumano,1,2
3997,Stuart Shils,1,2
3998,Stefano Pozzi,1,2
3999,Stephan Hermlin,1,2
4000,Stuart Arends,1,2
4001,Strother/Elwood Art Editions,1,2
4002,"Stratford Press, New York",1,2
4003,Stinehour Press,1,2
4004,Stewart Hitch,1,2
4005,Steven Taylor,1,2
4006,Steven Kramer,1,2
4007,Steven B. Smith,1,2
4008,Steve Rifkin,1,2
4009,Steve Reeves,1,2
4010,Steve Larson,1,2
4011,Steve Hickman,1,2
4012,Steve Espensheid,1,2
4013,Steve Ditko,1,2
4014,Steucker,1,2
4015,Stephen Vincent,1,2
4016,Stephen Talasnik,1,2
4017,Stephen S. Story,1,2
4018,Stephen Miller,1,2
4019,Stephen King,1,2
4020,Stephen Kaltenbach,1,2
4021,Stephen Gooden,1,2
4022,Stephen Fisher,1,2
4023,Stephen DeSantis,1,2
4024,Stephen Crane,1,2
4025,Stephen Britko,1,2
4026,Stephen Austin,1,2
4027,Stephan Barnett,1,2
4028,The Golden Cockerel Press,1,2
4029,Samuel Fanshaw,1,2
4030,Samuel Donovan Swann,1,2
4031,Robert Gray Murray,1,2
4032,Robert Fulton Logan,1,2
4033,Robert Feke,1,2
4034,Robert Fawcett,1,2
4035,Robert F. Sargent,1,2
4036,Robert F. McGovern,1,2
4037,Robert Ernst Marx,1,2
4038,Robert Edge Pine,1,2
4039,Robert E. Calhon,1,2
4040,Robert Dunthorne,1,2
4041,Robert Duncan,1,2
4042,Robert Dilworth,1,2
4043,Robert H. Arber,1,2
4044,Robert Cottingham,1,2
4045,Robert Cooke,1,2
4046,Robert Charles Peter,1,2
4047,Robert Chanler,1,2
4048,Robert Cami,1,2
4049,Robert C. Osborn,1,2
4050,Robert Burrows,1,2
4051,Robert Burns,1,2
4052,Robert Browning,1,2
4053,Robert Brown Gallery,1,2
4054,Robert Branaman,1,2
4055,Robert Bourdeau,1,2
4056,Robert Bloomfield,1,2
4057,Robert Cordier,1,2
4058,Robert H. Schutz,1,2
4059,Robert H. Vance,1,2
4060,Robert Hartley Cromek,1,2
4061,Robert Piggot,1,2
4062,Robert Pierce Eagerton,1,2
4063,Robert Oliver Engard,1,2
4064,Robert Noel Blair,1,2
4065,Robert Newman,1,2
4066,Robert N. Robathan,1,2
4067,Robert Miltenberger,1,2
4068,Robert Mills,1,2
4069,Robert McCullough,1,2
4070,Robert Mallary,1,2
4071,Robert Macpherson,1,2
4072,Robert MacDonald Graham,1,2
4073,Robert M. Gatrell,1,2
4074,Robert Lostutter,1,2
4075,Robert Lobe,1,2
4076,Robert Levrac-Tournieres,1,2
4077,Robert Kenneth Wilson,1,2
4078,Robert Jefferson Bingham,1,2
